subNum	 trialNo	 easySide	 targPresent	 targSide	 RT	 accuracy	 var	 con
1	 1	 x	 0	 x	 6.881	 1	 6	 full
1	 2	 x	 1	 right	 5.339	 1	 1.7	 full
1	 3	 x	 0	 x	 5.698	 1	 1.7	 full
1	 4	 x	 1	 left	 4.808	 1	 1.7	 full
1	 5	 x	 1	 right	 1.799	 1	 6	 full
1	 6	 x	 1	 right	 1.923	 1	 1.7	 full
1	 7	 x	 0	 x	 3.204	 1	 6	 full
1	 8	 L	 1	 left	 1.573	 1	 x	 half
1	 9	 x	 0	 x	 3.241	 1	 6	 full
1	 10	 x	 1	 right	 1.568	 1	 6	 full
1	 11	 x	 1	 right	 1.742	 1	 1.7	 full
1	 12	 x	 0	 x	 1.802	 1	 6	 full
1	 13	 x	 1	 right	 2.303	 1	 1.7	 full
1	 14	 x	 1	 left	 1.502	 1	 6	 full
1	 15	 L	 0	 x	 7.126	 1	 x	 half
1	 16	 L	 1	 right	 1.722	 1	 x	 half
1	 17	 L	 1	 left	 1.513	 1	 x	 half
1	 18	 x	 0	 x	 3.118	 1	 6	 full
1	 19	 L	 1	 left	 1.541	 1	 x	 half
1	 20	 R	 0	 x	 3.989	 1	 x	 half
1	 21	 L	 1	 left	 1.511	 1	 x	 half
1	 22	 x	 1	 right	 1.733	 1	 6	 full
1	 23	 x	 0	 x	 2.982	 1	 1.7	 full
1	 24	 x	 0	 x	 3.502	 1	 1.7	 full
1	 25	 x	 0	 x	 4.209	 1	 1.7	 full
1	 26	 x	 1	 right	 2.321	 1	 1.7	 full
1	 27	 x	 0	 x	 3.391	 1	 1.7	 full
1	 28	 L	 0	 x	 4.694	 1	 x	 half
1	 29	 x	 0	 x	 2.292	 1	 6	 full
1	 30	 x	 1	 right	 2.991	 1	 1.7	 full
1	 31	 L	 1	 right	 2.132	 1	 x	 half
1	 32	 R	 1	 right	 1.582	 1	 x	 half
1	 33	 x	 1	 right	 1.603	 1	 6	 full
1	 34	 R	 1	 left	 3.657	 1	 x	 half
1	 35	 x	 1	 right	 1.743	 1	 6	 full
1	 36	 x	 1	 right	 1.515	 1	 6	 full
1	 37	 x	 1	 right	 1.482	 1	 6	 full
1	 38	 x	 0	 x	 4.045	 1	 1.7	 full
1	 39	 x	 0	 x	 4.220	 1	 1.7	 full
1	 40	 R	 0	 x	 4.700	 1	 x	 half
1	 41	 R	 0	 x	 3.520	 1	 x	 half
1	 42	 L	 0	 x	 6.057	 1	 x	 half
1	 43	 x	 1	 left	 1.561	 1	 6	 full
1	 44	 x	 0	 x	 2.741	 1	 1.7	 full
1	 45	 R	 0	 x	 5.768	 1	 x	 half
1	 46	 L	 1	 left	 1.841	 1	 x	 half
1	 47	 x	 0	 x	 2.623	 1	 6	 full
1	 48	 x	 1	 left	 1.982	 1	 1.7	 full
1	 49	 x	 1	 left	 1.613	 1	 6	 full
1	 50	 x	 1	 right	 1.872	 1	 6	 full
1	 51	 x	 1	 left	 2.232	 1	 1.7	 full
1	 52	 x	 0	 x	 5.288	 1	 1.7	 full
1	 53	 x	 0	 x	 3.810	 1	 1.7	 full
1	 54	 L	 1	 left	 1.702	 1	 x	 half
1	 55	 x	 1	 right	 2.132	 1	 1.7	 full
1	 56	 x	 1	 right	 1.523	 1	 6	 full
1	 57	 x	 1	 left	 2.165	 1	 1.7	 full
1	 58	 R	 1	 left	 1.632	 1	 x	 half
1	 59	 x	 1	 right	 1.493	 1	 6	 full
1	 60	 L	 1	 right	 2.771	 1	 x	 half
1	 61	 x	 1	 left	 1.759	 1	 1.7	 full
1	 62	 x	 0	 x	 3.721	 1	 1.7	 full
1	 63	 R	 1	 left	 1.538	 1	 x	 half
1	 64	 R	 1	 right	 1.551	 1	 x	 half
1	 65	 x	 1	 right	 2.012	 0	 6	 full
1	 66	 x	 0	 x	 2.871	 1	 6	 full
1	 67	 R	 1	 left	 1.742	 1	 x	 half
1	 68	 x	 0	 x	 2.362	 1	 6	 full
1	 69	 R	 0	 x	 4.111	 1	 x	 half
1	 70	 R	 1	 right	 1.661	 1	 x	 half
1	 71	 x	 0	 x	 3.761	 1	 1.7	 full
1	 72	 x	 1	 right	 2.501	 1	 1.7	 full
1	 73	 L	 0	 x	 4.520	 1	 x	 half
1	 74	 L	 0	 x	 5.046	 1	 x	 half
1	 75	 x	 0	 x	 2.312	 1	 6	 full
1	 76	 x	 1	 left	 1.833	 1	 6	 full
1	 77	 R	 1	 right	 1.553	 1	 x	 half
1	 78	 x	 1	 right	 1.872	 1	 1.7	 full
1	 79	 x	 0	 x	 1.992	 1	 6	 full
1	 80	 R	 1	 right	 1.512	 1	 x	 half
1	 81	 x	 1	 left	 2.575	 1	 1.7	 full
1	 82	 x	 1	 right	 1.471	 1	 6	 full
1	 83	 x	 0	 x	 1.743	 1	 6	 full
1	 84	 R	 0	 x	 3.240	 1	 x	 half
1	 85	 L	 1	 left	 1.521	 1	 x	 half
1	 86	 x	 0	 x	 2.221	 1	 6	 full
1	 87	 R	 0	 x	 4.660	 1	 x	 half
1	 88	 L	 0	 x	 4.160	 1	 x	 half
1	 89	 x	 0	 x	 2.202	 1	 6	 full
1	 90	 x	 0	 x	 7.697	 1	 1.7	 full
1	 91	 R	 0	 x	 3.291	 1	 x	 half
1	 92	 x	 0	 x	 3.161	 1	 1.7	 full
1	 93	 x	 1	 left	 1.721	 1	 6	 full
1	 94	 L	 0	 x	 2.923	 1	 x	 half
1	 95	 x	 1	 right	 3.559	 0	 1.7	 full
1	 96	 x	 0	 x	 5.289	 1	 1.7	 full
1	 97	 x	 0	 x	 1.871	 1	 6	 full
1	 98	 x	 0	 x	 2.001	 1	 6	 full
1	 99	 x	 0	 x	 1.712	 1	 6	 full
1	 100	 x	 0	 x	 2.431	 1	 6	 full
1	 101	 R	 1	 right	 2.140	 1	 x	 half
1	 102	 x	 0	 x	 3.780	 1	 1.7	 full
1	 103	 R	 1	 right	 1.562	 1	 x	 half
1	 104	 L	 0	 x	 3.850	 1	 x	 half
1	 105	 L	 0	 x	 3.602	 1	 x	 half
1	 106	 L	 1	 right	 4.051	 0	 x	 half
1	 107	 x	 1	 right	 1.671	 1	 6	 full
1	 108	 x	 1	 right	 1.902	 1	 1.7	 full
1	 109	 x	 0	 x	 2.421	 1	 6	 full
1	 110	 x	 0	 x	 2.691	 1	 6	 full
1	 111	 x	 0	 x	 2.513	 1	 6	 full
1	 112	 x	 0	 x	 2.338	 0	 1.7	 full
1	 113	 x	 0	 x	 2.132	 1	 6	 full
1	 114	 L	 1	 right	 2.431	 1	 x	 half
1	 115	 L	 1	 left	 1.531	 1	 x	 half
1	 116	 R	 0	 x	 3.690	 1	 x	 half
1	 117	 L	 0	 x	 3.831	 1	 x	 half
1	 118	 R	 1	 right	 1.493	 1	 x	 half
1	 119	 R	 0	 x	 5.079	 1	 x	 half
1	 120	 x	 1	 left	 1.601	 1	 6	 full
1	 121	 x	 0	 x	 2.671	 1	 6	 full
1	 122	 x	 1	 right	 1.668	 1	 6	 full
1	 123	 x	 1	 left	 1.473	 1	 6	 full
1	 124	 x	 1	 left	 3.431	 0	 1.7	 full
1	 125	 R	 0	 x	 7.987	 1	 x	 half
1	 126	 x	 1	 left	 1.532	 1	 6	 full
1	 127	 x	 0	 x	 1.762	 1	 6	 full
1	 128	 x	 1	 left	 1.612	 1	 1.7	 full
1	 129	 x	 0	 x	 2.122	 1	 6	 full
1	 130	 x	 0	 x	 5.249	 0	 1.7	 full
1	 131	 x	 1	 left	 1.646	 1	 6	 full
1	 132	 R	 0	 x	 4.301	 1	 x	 half
1	 133	 x	 0	 x	 3.590	 1	 1.7	 full
1	 134	 L	 1	 right	 3.480	 0	 x	 half
1	 135	 x	 0	 x	 3.940	 0	 1.7	 full
1	 136	 R	 0	 x	 5.643	 1	 x	 half
1	 137	 R	 0	 x	 2.811	 1	 x	 half
1	 138	 x	 1	 left	 1.613	 1	 6	 full
1	 139	 R	 1	 left	 3.221	 1	 x	 half
1	 140	 x	 0	 x	 3.021	 0	 1.7	 full
1	 141	 x	 0	 x	 2.083	 1	 6	 full
1	 142	 R	 0	 x	 5.450	 1	 x	 half
1	 143	 R	 1	 right	 1.624	 1	 x	 half
1	 144	 x	 0	 x	 3.710	 1	 1.7	 full
1	 145	 x	 0	 x	 2.880	 1	 1.7	 full
1	 146	 x	 1	 left	 1.512	 1	 6	 full
1	 147	 x	 1	 left	 1.886	 1	 1.7	 full
1	 148	 x	 0	 x	 3.142	 1	 1.7	 full
1	 149	 x	 1	 right	 1.703	 1	 6	 full
1	 150	 x	 0	 x	 2.152	 1	 6	 full
1	 151	 x	 1	 left	 1.862	 1	 6	 full
1	 152	 R	 1	 left	 1.771	 1	 x	 half
1	 153	 x	 0	 x	 3.412	 1	 1.7	 full
1	 154	 x	 0	 x	 2.991	 1	 1.7	 full
1	 155	 L	 1	 right	 2.862	 0	 x	 half
1	 156	 x	 0	 x	 1.814	 1	 6	 full
1	 157	 x	 1	 right	 3.330	 1	 1.7	 full
1	 158	 x	 1	 left	 6.037	 0	 1.7	 full
1	 159	 x	 1	 left	 1.543	 1	 6	 full
1	 160	 R	 0	 x	 5.679	 1	 x	 half
1	 161	 L	 0	 x	 3.372	 1	 x	 half
1	 162	 x	 1	 left	 1.872	 1	 6	 full
1	 163	 x	 1	 right	 1.782	 1	 6	 full
1	 164	 x	 0	 x	 4.421	 1	 1.7	 full
1	 165	 x	 1	 left	 3.790	 1	 1.7	 full
1	 166	 L	 1	 left	 1.589	 1	 x	 half
1	 167	 x	 1	 right	 2.363	 1	 1.7	 full
1	 168	 x	 0	 x	 4.989	 1	 1.7	 full
1	 169	 x	 0	 x	 2.272	 1	 1.7	 full
1	 170	 L	 0	 x	 4.479	 1	 x	 half
1	 171	 x	 0	 x	 3.281	 1	 1.7	 full
1	 172	 x	 0	 x	 2.761	 1	 1.7	 full
1	 173	 x	 0	 x	 2.792	 1	 1.7	 full
1	 174	 L	 0	 x	 2.509	 1	 x	 half
1	 175	 x	 1	 left	 1.702	 1	 1.7	 full
1	 176	 x	 1	 right	 2.402	 1	 1.7	 full
1	 177	 R	 1	 right	 1.592	 1	 x	 half
1	 178	 x	 1	 right	 1.623	 1	 6	 full
1	 179	 x	 1	 left	 2.002	 1	 1.7	 full
1	 180	 x	 1	 left	 1.923	 1	 1.7	 full
1	 181	 L	 1	 left	 1.471	 1	 x	 half
1	 182	 x	 1	 right	 1.742	 1	 1.7	 full
1	 183	 L	 0	 x	 3.031	 1	 x	 half
1	 184	 L	 0	 x	 2.931	 1	 x	 half
1	 185	 L	 0	 x	 2.011	 1	 x	 half
1	 186	 x	 1	 left	 1.502	 1	 6	 full
1	 187	 x	 0	 x	 2.772	 1	 1.7	 full
1	 188	 L	 1	 left	 1.473	 1	 x	 half
1	 189	 x	 1	 right	 3.041	 1	 1.7	 full
1	 190	 x	 0	 x	 4.849	 1	 1.7	 full
1	 191	 L	 0	 x	 1.911	 1	 x	 half
1	 192	 x	 0	 x	 1.871	 1	 6	 full
1	 193	 x	 1	 left	 1.942	 1	 1.7	 full
1	 194	 L	 0	 x	 3.251	 1	 x	 half
1	 195	 x	 1	 left	 2.840	 1	 1.7	 full
1	 196	 x	 0	 x	 4.240	 1	 1.7	 full
1	 197	 x	 1	 right	 1.813	 1	 1.7	 full
1	 198	 x	 1	 left	 2.152	 1	 1.7	 full
1	 199	 x	 0	 x	 2.083	 1	 6	 full
1	 200	 L	 0	 x	 1.652	 0	 x	 half
1	 201	 x	 0	 x	 1.655	 1	 6	 full
1	 202	 x	 0	 x	 1.772	 1	 6	 full
1	 203	 x	 1	 left	 1.518	 1	 6	 full
1	 204	 L	 1	 left	 1.473	 1	 x	 half
1	 205	 x	 1	 left	 1.522	 1	 6	 full
1	 206	 x	 0	 x	 3.021	 1	 1.7	 full
1	 207	 x	 0	 x	 1.794	 1	 6	 full
1	 208	 R	 0	 x	 2.987	 1	 x	 half
1	 209	 x	 1	 left	 1.561	 1	 6	 full
1	 210	 x	 1	 left	 1.422	 1	 6	 full
1	 211	 x	 0	 x	 1.602	 1	 6	 full
1	 212	 x	 0	 x	 1.983	 0	 1.7	 full
1	 213	 x	 1	 right	 1.573	 1	 6	 full
1	 214	 x	 1	 right	 1.832	 1	 1.7	 full
1	 215	 x	 0	 x	 1.633	 1	 6	 full
1	 216	 x	 1	 right	 1.793	 1	 6	 full
1	 217	 R	 0	 x	 1.723	 1	 x	 half
1	 218	 L	 1	 left	 1.503	 1	 x	 half
1	 219	 x	 0	 x	 1.792	 1	 6	 full
1	 220	 L	 1	 left	 1.512	 1	 x	 half
1	 221	 x	 1	 right	 1.602	 1	 1.7	 full
1	 222	 x	 0	 x	 1.853	 1	 1.7	 full
1	 223	 x	 1	 right	 1.693	 1	 1.7	 full
1	 224	 x	 0	 x	 2.202	 0	 1.7	 full
1	 225	 L	 1	 right	 1.482	 1	 x	 half
1	 226	 x	 0	 x	 1.672	 1	 6	 full
1	 227	 x	 1	 left	 2.202	 0	 1.7	 full
1	 228	 x	 1	 right	 1.462	 1	 6	 full
1	 229	 L	 1	 right	 1.822	 0	 x	 half
1	 230	 x	 1	 left	 2.182	 1	 1.7	 full
1	 231	 R	 0	 x	 1.762	 1	 x	 half
1	 232	 x	 0	 x	 5.529	 1	 1.7	 full
1	 233	 x	 1	 left	 2.791	 1	 1.7	 full
1	 234	 x	 1	 left	 1.472	 1	 6	 full
1	 235	 L	 0	 x	 2.222	 1	 x	 half
1	 236	 x	 0	 x	 1.791	 1	 6	 full
1	 237	 R	 1	 right	 1.709	 1	 x	 half
1	 238	 x	 0	 x	 1.742	 1	 6	 full
1	 239	 x	 0	 x	 1.783	 1	 6	 full
1	 240	 L	 0	 x	 3.451	 1	 x	 half
2	 1	 x	 1	 left	 10.471	 1	 6	 full
2	 2	 x	 0	 x	 5.259	 1	 6	 full
2	 3	 L	 1	 right	 7.346	 1	 x	 half
2	 4	 x	 1	 right	 2.261	 1	 6	 full
2	 5	 L	 1	 right	 10.040	 1	 x	 half
2	 6	 x	 1	 left	 2.640	 1	 6	 full
2	 7	 x	 0	 x	 19.156	 1	 1.7	 full
2	 8	 x	 1	 left	 10.535	 1	 1.7	 full
2	 9	 x	 1	 right	 7.605	 1	 1.7	 full
2	 10	 R	 0	 x	 15.698	 1	 x	 half
2	 11	 x	 1	 right	 17.143	 0	 1.7	 full
2	 12	 x	 1	 right	 2.910	 1	 1.7	 full
2	 13	 L	 0	 x	 10.124	 1	 x	 half
2	 14	 x	 0	 x	 6.486	 1	 6	 full
2	 15	 x	 1	 right	 8.560	 1	 1.7	 full
2	 16	 x	 1	 right	 2.370	 1	 6	 full
2	 17	 x	 1	 left	 4.570	 1	 1.7	 full
2	 18	 x	 0	 x	 5.068	 1	 6	 full
2	 19	 x	 0	 x	 4.658	 1	 6	 full
2	 20	 x	 1	 right	 2.135	 1	 6	 full
2	 21	 x	 0	 x	 6.128	 1	 6	 full
2	 22	 x	 1	 left	 2.179	 1	 6	 full
2	 23	 x	 0	 x	 5.947	 1	 6	 full
2	 24	 x	 1	 right	 2.011	 1	 6	 full
2	 25	 x	 1	 left	 13.891	 1	 1.7	 full
2	 26	 x	 0	 x	 19.666	 1	 1.7	 full
2	 27	 x	 1	 left	 2.151	 1	 6	 full
2	 28	 R	 0	 x	 10.884	 1	 x	 half
2	 29	 x	 0	 x	 6.770	 1	 6	 full
2	 30	 x	 0	 x	 5.704	 1	 6	 full
2	 31	 L	 1	 left	 2.271	 1	 x	 half
2	 32	 R	 0	 x	 15.849	 1	 x	 half
2	 33	 x	 1	 right	 6.147	 1	 1.7	 full
2	 34	 x	 0	 x	 5.798	 1	 6	 full
2	 35	 x	 1	 left	 17.244	 0	 1.7	 full
2	 36	 L	 1	 right	 10.983	 1	 x	 half
2	 37	 L	 1	 right	 14.731	 1	 x	 half
2	 38	 L	 1	 left	 2.226	 1	 x	 half
2	 39	 L	 0	 x	 9.549	 0	 x	 half
2	 40	 x	 0	 x	 8.156	 1	 6	 full
2	 41	 x	 0	 x	 8.625	 1	 6	 full
2	 42	 L	 0	 x	 24.756	 1	 x	 half
2	 43	 R	 1	 right	 5.677	 1	 x	 half
2	 44	 L	 1	 left	 2.121	 1	 x	 half
2	 45	 L	 0	 x	 15.470	 1	 x	 half
2	 46	 L	 0	 x	 16.409	 1	 x	 half
2	 47	 x	 1	 right	 1.972	 1	 6	 full
2	 48	 x	 1	 left	 1.785	 1	 6	 full
2	 49	 L	 1	 left	 2.021	 1	 x	 half
2	 50	 x	 1	 left	 1.711	 1	 6	 full
2	 51	 R	 1	 right	 1.882	 1	 x	 half
2	 52	 R	 1	 right	 1.860	 1	 x	 half
2	 53	 R	 0	 x	 18.506	 1	 x	 half
2	 54	 x	 1	 right	 1.941	 1	 6	 full
2	 55	 x	 0	 x	 10.075	 1	 6	 full
2	 56	 x	 0	 x	 18.986	 1	 1.7	 full
2	 57	 x	 0	 x	 16.685	 1	 1.7	 full
2	 58	 x	 0	 x	 3.200	 1	 6	 full
2	 59	 x	 1	 right	 2.210	 0	 6	 full
2	 60	 x	 0	 x	 3.499	 1	 6	 full
2	 61	 x	 0	 x	 19.070	 0	 1.7	 full
2	 62	 x	 1	 left	 18.473	 0	 1.7	 full
2	 63	 x	 0	 x	 10.622	 0	 1.7	 full
2	 64	 x	 1	 right	 32.334	 0	 1.7	 full
2	 65	 x	 1	 right	 1.970	 1	 6	 full
2	 66	 x	 1	 left	 25.921	 1	 1.7	 full
2	 67	 x	 0	 x	 40.706	 1	 1.7	 full
2	 68	 x	 0	 x	 27.291	 1	 1.7	 full
2	 69	 L	 0	 x	 5.864	 0	 x	 half
2	 70	 L	 0	 x	 22.863	 0	 x	 half
2	 71	 x	 1	 left	 5.706	 1	 1.7	 full
2	 72	 x	 1	 right	 2.042	 1	 6	 full
2	 73	 x	 1	 right	 3.280	 1	 1.7	 full
2	 74	 L	 1	 left	 2.047	 1	 x	 half
2	 75	 x	 0	 x	 23.164	 1	 1.7	 full
2	 76	 x	 0	 x	 14.220	 1	 1.7	 full
2	 77	 x	 0	 x	 4.939	 1	 6	 full
2	 78	 x	 1	 left	 17.676	 0	 1.7	 full
2	 79	 x	 0	 x	 2.928	 1	 6	 full
2	 80	 x	 1	 left	 9.694	 1	 1.7	 full
2	 81	 x	 1	 left	 2.061	 1	 6	 full
2	 82	 L	 1	 left	 1.962	 1	 x	 half
2	 83	 x	 0	 x	 19.767	 1	 1.7	 full
2	 84	 R	 1	 left	 4.329	 1	 x	 half
2	 85	 L	 0	 x	 14.620	 1	 x	 half
2	 86	 x	 0	 x	 3.429	 1	 6	 full
2	 87	 x	 0	 x	 20.369	 1	 1.7	 full
2	 88	 x	 0	 x	 3.289	 1	 6	 full
2	 89	 x	 0	 x	 4.010	 1	 6	 full
2	 90	 R	 1	 right	 2.000	 1	 x	 half
2	 91	 x	 1	 left	 2.191	 1	 6	 full
2	 92	 x	 0	 x	 3.019	 1	 6	 full
2	 93	 x	 1	 right	 1.920	 1	 6	 full
2	 94	 L	 0	 x	 11.053	 1	 x	 half
2	 95	 R	 1	 left	 6.928	 1	 x	 half
2	 96	 x	 1	 left	 1.991	 1	 6	 full
2	 97	 x	 1	 left	 12.202	 0	 1.7	 full
2	 98	 x	 1	 right	 26.600	 0	 1.7	 full
2	 99	 R	 1	 right	 2.360	 1	 x	 half
2	 100	 R	 1	 right	 1.817	 1	 x	 half
2	 101	 x	 1	 left	 2.367	 1	 6	 full
2	 102	 L	 0	 x	 17.488	 0	 x	 half
2	 103	 x	 0	 x	 3.159	 0	 1.7	 full
2	 104	 x	 0	 x	 3.310	 1	 6	 full
2	 105	 R	 0	 x	 14.727	 0	 x	 half
2	 106	 R	 1	 left	 15.121	 1	 x	 half
2	 107	 R	 0	 x	 25.641	 1	 x	 half
2	 108	 x	 0	 x	 10.822	 1	 1.7	 full
2	 109	 L	 1	 left	 2.581	 1	 x	 half
2	 110	 R	 1	 left	 17.408	 0	 x	 half
2	 111	 R	 1	 right	 1.879	 1	 x	 half
2	 112	 L	 1	 left	 1.935	 1	 x	 half
2	 113	 x	 1	 right	 2.104	 1	 6	 full
2	 114	 x	 0	 x	 29.727	 1	 1.7	 full
2	 115	 x	 1	 left	 2.062	 1	 6	 full
2	 116	 x	 0	 x	 11.563	 1	 1.7	 full
2	 117	 x	 1	 right	 4.400	 1	 1.7	 full
2	 118	 L	 1	 left	 2.101	 1	 x	 half
2	 119	 x	 1	 left	 1.891	 1	 6	 full
2	 120	 x	 0	 x	 7.726	 0	 1.7	 full
2	 121	 x	 0	 x	 24.792	 1	 1.7	 full
2	 122	 x	 1	 left	 15.001	 0	 1.7	 full
2	 123	 x	 0	 x	 3.382	 1	 6	 full
2	 124	 x	 0	 x	 2.851	 1	 6	 full
2	 125	 L	 0	 x	 18.916	 1	 x	 half
2	 126	 x	 0	 x	 2.071	 1	 6	 full
2	 127	 x	 0	 x	 10.084	 0	 1.7	 full
2	 128	 x	 1	 right	 2.034	 1	 6	 full
2	 129	 x	 1	 right	 1.902	 1	 6	 full
2	 130	 x	 0	 x	 2.251	 1	 6	 full
2	 131	 x	 0	 x	 15.219	 1	 1.7	 full
2	 132	 x	 0	 x	 2.370	 1	 6	 full
2	 133	 x	 0	 x	 13.060	 1	 1.7	 full
2	 134	 L	 0	 x	 13.232	 1	 x	 half
2	 135	 x	 0	 x	 2.012	 1	 6	 full
2	 136	 x	 1	 right	 2.701	 1	 1.7	 full
2	 137	 L	 1	 left	 2.075	 1	 x	 half
2	 138	 R	 0	 x	 20.235	 1	 x	 half
2	 139	 x	 1	 left	 1.877	 1	 6	 full
2	 140	 R	 0	 x	 16.318	 1	 x	 half
2	 141	 x	 0	 x	 20.430	 1	 1.7	 full
2	 142	 L	 0	 x	 12.131	 1	 x	 half
2	 143	 x	 0	 x	 2.121	 1	 6	 full
2	 144	 L	 0	 x	 14.890	 1	 x	 half
2	 145	 L	 0	 x	 17.137	 1	 x	 half
2	 146	 R	 1	 right	 1.932	 1	 x	 half
2	 147	 x	 0	 x	 9.726	 1	 1.7	 full
2	 148	 R	 1	 right	 1.981	 1	 x	 half
2	 149	 x	 0	 x	 9.684	 1	 1.7	 full
2	 150	 x	 1	 left	 15.920	 0	 1.7	 full
2	 151	 x	 1	 right	 1.932	 1	 6	 full
2	 152	 x	 0	 x	 2.587	 1	 6	 full
2	 153	 R	 0	 x	 10.363	 1	 x	 half
2	 154	 R	 0	 x	 12.502	 1	 x	 half
2	 155	 R	 0	 x	 14.042	 1	 x	 half
2	 156	 x	 1	 left	 9.175	 0	 1.7	 full
2	 157	 x	 1	 left	 1.900	 1	 6	 full
2	 158	 L	 0	 x	 11.432	 1	 x	 half
2	 159	 x	 0	 x	 17.049	 1	 1.7	 full
2	 160	 x	 0	 x	 12.415	 0	 1.7	 full
2	 161	 R	 1	 left	 8.616	 0	 x	 half
2	 162	 x	 1	 left	 12.682	 1	 1.7	 full
2	 163	 L	 1	 left	 1.982	 1	 x	 half
2	 164	 x	 0	 x	 16.798	 1	 1.7	 full
2	 165	 x	 0	 x	 17.076	 1	 1.7	 full
2	 166	 x	 1	 right	 12.233	 0	 1.7	 full
2	 167	 x	 1	 left	 11.592	 1	 1.7	 full
2	 168	 x	 1	 left	 20.075	 1	 1.7	 full
2	 169	 x	 1	 right	 11.043	 0	 1.7	 full
2	 170	 x	 1	 right	 3.591	 1	 1.7	 full
2	 171	 R	 0	 x	 14.652	 1	 x	 half
2	 172	 x	 0	 x	 2.012	 1	 6	 full
2	 173	 x	 1	 left	 1.920	 1	 6	 full
2	 174	 x	 0	 x	 17.886	 1	 1.7	 full
2	 175	 x	 0	 x	 2.002	 1	 6	 full
2	 176	 x	 1	 right	 12.203	 1	 1.7	 full
2	 177	 x	 1	 right	 4.402	 1	 1.7	 full
2	 178	 x	 1	 left	 1.991	 1	 6	 full
2	 179	 x	 1	 left	 1.779	 1	 6	 full
2	 180	 L	 1	 right	 12.642	 0	 x	 half
2	 181	 x	 1	 left	 1.861	 1	 6	 full
2	 182	 x	 0	 x	 2.161	 1	 6	 full
2	 183	 R	 0	 x	 11.832	 1	 x	 half
2	 184	 x	 0	 x	 2.002	 1	 6	 full
2	 185	 x	 0	 x	 2.291	 1	 6	 full
2	 186	 x	 1	 right	 18.316	 0	 1.7	 full
2	 187	 x	 0	 x	 12.934	 1	 1.7	 full
2	 188	 x	 1	 right	 1.880	 1	 6	 full
2	 189	 x	 1	 left	 18.177	 0	 1.7	 full
2	 190	 L	 1	 right	 8.732	 0	 x	 half
2	 191	 x	 1	 right	 1.920	 1	 6	 full
2	 192	 L	 1	 right	 5.208	 1	 x	 half
2	 193	 x	 0	 x	 6.926	 0	 1.7	 full
2	 194	 x	 0	 x	 2.560	 1	 6	 full
2	 195	 x	 0	 x	 19.248	 1	 1.7	 full
2	 196	 x	 1	 left	 7.288	 1	 1.7	 full
2	 197	 x	 1	 left	 1.971	 1	 6	 full
2	 198	 L	 0	 x	 6.797	 1	 x	 half
2	 199	 x	 0	 x	 1.982	 1	 6	 full
2	 200	 x	 1	 right	 1.800	 1	 6	 full
2	 201	 x	 1	 right	 1.960	 1	 1.7	 full
2	 202	 L	 1	 left	 1.761	 1	 x	 half
2	 203	 L	 0	 x	 13.271	 0	 x	 half
2	 204	 x	 1	 right	 2.857	 1	 1.7	 full
2	 205	 R	 0	 x	 10.485	 1	 x	 half
2	 206	 x	 1	 left	 11.888	 0	 1.7	 full
2	 207	 x	 1	 right	 1.812	 1	 6	 full
2	 208	 x	 0	 x	 19.752	 1	 1.7	 full
2	 209	 R	 1	 right	 1.925	 1	 x	 half
2	 210	 x	 0	 x	 18.303	 1	 1.7	 full
2	 211	 R	 0	 x	 15.129	 1	 x	 half
2	 212	 R	 0	 x	 13.001	 1	 x	 half
2	 213	 L	 1	 right	 8.796	 1	 x	 half
2	 214	 R	 0	 x	 14.015	 1	 x	 half
2	 215	 L	 1	 left	 1.795	 1	 x	 half
2	 216	 x	 0	 x	 24.459	 1	 1.7	 full
2	 217	 R	 0	 x	 17.989	 1	 x	 half
2	 218	 L	 0	 x	 11.983	 1	 x	 half
2	 219	 x	 0	 x	 30.178	 1	 1.7	 full
2	 220	 x	 1	 left	 1.847	 1	 6	 full
2	 221	 x	 0	 x	 12.172	 1	 1.7	 full
2	 222	 R	 1	 right	 1.891	 1	 x	 half
2	 223	 R	 0	 x	 12.343	 1	 x	 half
2	 224	 L	 0	 x	 11.803	 1	 x	 half
2	 225	 x	 0	 x	 2.122	 1	 6	 full
2	 226	 L	 1	 left	 1.762	 1	 x	 half
2	 227	 x	 1	 right	 20.036	 0	 1.7	 full
2	 228	 x	 1	 left	 16.970	 0	 1.7	 full
2	 229	 L	 0	 x	 8.859	 1	 x	 half
2	 230	 x	 1	 right	 1.872	 1	 6	 full
2	 231	 x	 0	 x	 2.181	 1	 6	 full
2	 232	 x	 0	 x	 1.980	 1	 6	 full
2	 233	 R	 1	 left	 7.516	 1	 x	 half
2	 234	 x	 0	 x	 16.808	 1	 1.7	 full
2	 235	 x	 0	 x	 17.978	 1	 1.7	 full
2	 236	 x	 1	 right	 1.731	 1	 6	 full
2	 237	 x	 1	 right	 10.025	 0	 1.7	 full
2	 238	 x	 0	 x	 1.841	 1	 6	 full
2	 239	 x	 0	 x	 13.392	 1	 1.7	 full
2	 240	 L	 1	 right	 11.094	 0	 x	 half
3	 1	 R	 0	 x	 8.272	 1	 x	 half
3	 2	 x	 1	 right	 2.470	 1	 1.7	 full
3	 3	 L	 1	 left	 4.478	 1	 x	 half
3	 4	 x	 0	 x	 3.131	 1	 6	 full
3	 5	 L	 1	 right	 4.736	 0	 x	 half
3	 6	 x	 0	 x	 8.925	 1	 1.7	 full
