subNum,trialNo,easySide,targPresent,targSide,RT,accuracy,distractor_range,con,distractor_min,distractor_max,block_no
8,75,,0,,2860,1,30,full,-60,-30,1
8,76,L,0,,3120,0,,half,,,1
8,77,R,1,left,4176,0,,half,,,1
8,78,,0,,3777,1,30,full,-60,-30,1
8,79,L,1,right,3889,0,,half,,,1
8,80,,1,left,1839,1,30,full,-60,-30,1
8,81,,1,right,2242,1,106,full,-98,8,1
8,82,L,1,right,3670,0,,half,,,1
8,83,L,0,,3910,1,,half,,,1
8,84,L,0,,3720,1,,half,,,1
8,85,,1,left,2581,1,106,full,-98,8,1
8,86,,0,,3341,1,30,full,-60,-30,1
8,87,,0,,4547,1,106,full,-98,8,1
8,88,,0,,4031,1,106,full,-98,8,1
8,89,,1,left,1992,1,30,full,-60,-30,1
8,90,,1,right,1821,1,30,full,-60,-30,1
8,91,,1,left,3319,0,106,full,-98,8,1
8,92,,0,,3939,1,106,full,-98,8,1
8,93,,1,right,5069,1,106,full,-98,8,1
8,94,,1,left,2716,0,106,full,-98,8,1
8,95,,1,left,2181,1,30,full,-60,-30,1
8,96,R,1,right,2132,1,,half,,,1
8,97,,1,right,1870,1,30,full,-60,-30,1
8,98,L,1,left,1970,1,,half,,,1
8,99,,1,right,1682,1,30,full,-60,-30,1
8,100,,0,,2491,1,30,full,-60,-30,1
8,101,,0,,4139,1,106,full,-98,8,1
8,102,R,1,right,1890,1,,half,,,1
8,103,,0,,2557,1,106,full,-98,8,1
8,104,,0,,3170,1,30,full,-60,-30,1
8,105,,0,,3792,1,106,full,-98,8,1
8,106,,0,,2942,1,30,full,-60,-30,1
8,107,,1,right,1842,1,30,full,-60,-30,1
8,108,,0,,2381,1,106,full,-98,8,1
8,109,L,1,left,2033,1,,half,,,1
8,110,,0,,2314,1,30,full,-60,-30,1
8,111,,0,,2451,1,106,full,-98,8,1
8,112,R,1,right,1820,1,,half,,,1
8,113,,1,left,2159,0,106,full,-98,8,1
8,114,,0,,2231,1,30,full,-60,-30,1
8,115,R,0,,2708,1,,half,,,1
8,116,,1,left,2837,1,106,full,-98,8,1
8,117,L,1,right,2851,0,,half,,,1
8,118,,0,,3661,1,106,full,-98,8,1
8,119,L,1,left,1877,1,,half,,,1
8,120,,1,right,2297,0,106,full,-98,8,1
8,121,,1,right,1848,1,30,full,-60,-30,1
8,122,,1,left,2301,1,106,full,-98,8,1
8,123,,0,,2133,1,30,full,-60,-30,1
8,124,,0,,2799,1,106,full,-98,8,1
8,125,,0,,4978,1,106,full,-98,8,1
8,126,,1,right,2128,1,106,full,-98,8,1
8,127,,1,right,1659,1,30,full,-60,-30,1
8,128,L,1,left,1696,1,,half,,,1
8,129,,0,,2469,1,106,full,-98,8,1
8,130,L,1,left,1802,1,,half,,,1
8,131,,0,,2140,1,106,full,-98,8,1
8,132,L,0,,2851,1,,half,,,1
8,133,L,1,left,1801,1,,half,,,1
8,134,,0,,2150,1,106,full,-98,8,1
8,135,R,0,,2402,1,,half,,,1
8,136,,0,,2758,1,30,full,-60,-30,1
8,137,L,1,left,2047,1,,half,,,1
8,138,,1,left,2564,0,106,full,-98,8,1
8,139,,1,left,1832,1,30,full,-60,-30,1
8,140,,1,left,2470,1,106,full,-98,8,1
8,141,,0,,3170,1,106,full,-98,8,1
8,142,,1,left,1977,1,106,full,-98,8,1
8,143,,1,left,1810,1,30,full,-60,-30,1
8,144,,0,,2138,1,30,full,-60,-30,1
8,145,L,1,right,2980,0,,half,,,1
8,146,,0,,2050,1,30,full,-60,-30,1
8,147,,1,left,2261,1,106,full,-98,8,1
8,148,R,0,,2624,1,,half,,,1
8,149,,1,right,3085,1,106,full,-98,8,1
8,150,,1,right,2032,1,106,full,-98,8,1
8,151,,1,right,1640,1,30,full,-60,-30,1
8,152,R,1,right,1827,1,,half,,,1
8,153,,0,,2162,1,30,full,-60,-30,1
8,154,,0,,2409,1,30,full,-60,-30,1
8,155,L,0,,4071,1,,half,,,1
8,156,,0,,2564,0,106,full,-98,8,1
8,157,R,1,left,2918,1,,half,,,1
8,158,R,0,,3488,1,,half,,,1
8,159,L,0,,3620,1,,half,,,1
8,160,R,1,right,1831,1,,half,,,1
8,161,,1,left,1702,1,30,full,-60,-30,1
8,162,L,1,left,3100,1,,half,,,1
8,163,,1,left,1721,1,30,full,-60,-30,1
8,164,,1,left,2640,1,106,full,-98,8,1
8,165,,1,left,2230,1,30,full,-60,-30,1
8,166,,0,,2149,1,30,full,-60,-30,1
8,167,,1,left,1661,1,30,full,-60,-30,1
8,168,R,1,left,2241,1,,half,,,1
8,169,,0,,3070,1,106,full,-98,8,1
8,170,,1,right,1726,1,30,full,-60,-30,1
8,171,,0,,2091,1,30,full,-60,-30,1
8,172,,1,right,1692,0,30,full,-60,-30,1
8,173,L,1,right,3055,0,,half,,,1
8,174,,1,right,2771,1,106,full,-98,8,1
8,175,,0,,3470,1,106,full,-98,8,1
8,176,R,1,right,1881,1,,half,,,1
8,177,R,1,right,1690,1,,half,,,1
8,178,,1,left,1982,1,106,full,-98,8,1
8,179,,0,,3070,1,106,full,-98,8,1
8,180,,1,right,1837,1,30,full,-60,-30,1
8,181,L,0,,3041,1,,half,,,1
8,182,R,1,right,1859,1,,half,,,1
8,183,,0,,2253,1,30,full,-60,-30,1
8,184,,0,,2981,1,106,full,-98,8,1
8,185,,0,,2031,1,30,full,-60,-30,1
8,186,,1,left,1933,1,106,full,-98,8,1
8,187,L,0,,3081,1,,half,,,1
8,188,,0,,6188,1,106,full,-98,8,1
8,189,R,0,,3977,1,,half,,,1
8,190,,0,,4024,1,106,full,-98,8,1
8,191,R,0,,2550,1,,half,,,1
8,192,L,1,left,1866,1,,half,,,1
8,193,,1,right,1655,1,30,full,-60,-30,1
8,194,,1,right,2361,0,106,full,-98,8,1
8,195,,1,left,1732,1,30,full,-60,-30,1
8,196,L,1,right,2271,1,,half,,,1
8,197,L,0,,2951,1,,half,,,1
8,198,,0,,2340,1,30,full,-60,-30,1
8,199,,1,right,2011,1,30,full,-60,-30,1
8,200,,1,right,1843,1,30,full,-60,-30,1
8,201,,1,right,3381,0,106,full,-98,8,1
8,202,,0,,3830,1,106,full,-98,8,1
8,203,,1,right,4538,0,106,full,-98,8,1
8,204,R,1,left,4212,0,,half,,,1
8,205,R,0,,4163,1,,half,,,1
8,206,L,0,,4259,1,,half,,,1
8,207,R,0,,2551,1,,half,,,1
8,208,,1,right,2328,1,106,full,-98,8,1
8,209,,1,right,1901,1,30,full,-60,-30,1
8,210,,1,left,1817,1,30,full,-60,-30,1
8,211,,0,,2538,1,30,full,-60,-30,1
8,212,L,0,,3170,1,,half,,,1
8,213,,0,,2081,1,30,full,-60,-30,1
8,214,,1,left,2141,1,106,full,-98,8,1
8,215,L,0,,3759,1,,half,,,1
8,216,,0,,2029,1,30,full,-60,-30,1
8,217,,0,,3764,1,106,full,-98,8,1
8,218,L,0,,3979,1,,half,,,1
8,219,,1,left,1980,1,30,full,-60,-30,1
8,220,R,1,right,1851,1,,half,,,1
8,221,R,1,right,1749,1,,half,,,1
8,222,L,1,right,1911,1,,half,,,1
8,223,,0,,2010,1,30,full,-60,-30,1
8,224,,0,,4658,1,106,full,-98,8,1
8,225,,0,,4506,1,106,full,-98,8,1
8,226,,0,,2919,1,106,full,-98,8,1
8,227,R,0,,3743,1,,half,,,1
8,228,L,0,,4947,1,,half,,,1
8,229,,1,left,2336,1,106,full,-98,8,1
8,230,,0,,2104,1,30,full,-60,-30,1
8,231,R,0,,4219,1,,half,,,1
8,232,,0,,1997,1,30,full,-60,-30,1
8,233,L,1,right,2910,0,,half,,,1
8,234,L,1,left,2111,1,,half,,,1
8,235,,1,left,2800,1,106,full,-98,8,1
8,236,,1,right,1754,1,30,full,-60,-30,1
8,237,R,0,,4159,1,,half,,,1
8,238,,1,left,1851,1,30,full,-60,-30,1
8,239,,1,right,3653,1,106,full,-98,8,1
8,240,R,0,,3326,1,,half,,,1
9,1,,1,left,6312,1,106,full,-98,8,1
9,2,,0,,5909,1,30,full,-60,-30,1
9,3,,1,right,6736,0,106,full,-98,8,1
9,4,,1,right,2139,1,30,full,-60,-30,1
9,5,,0,,3107,1,30,full,-60,-30,1
9,6,R,0,,4323,1,,half,,,1
9,7,R,0,,3420,1,,half,,,1
9,8,,0,,3651,1,106,full,-98,8,1
9,9,,0,,2661,1,30,full,-60,-30,1
9,10,,1,right,2431,0,30,full,-60,-30,1
9,11,L,1,left,1931,1,,half,,,1
9,12,,0,,2922,1,30,full,-60,-30,1
9,13,,1,left,2430,1,106,full,-98,8,1
9,14,,1,right,1922,1,30,full,-60,-30,1
9,15,,0,,3901,1,106,full,-98,8,1
9,16,,1,left,2109,1,106,full,-98,8,1
9,17,R,1,left,4340,0,,half,,,1
9,18,L,0,,3189,1,,half,,,1
9,19,L,1,right,4349,0,,half,,,1
9,20,R,0,,5559,1,,half,,,1
9,21,L,1,right,5179,0,,half,,,1
9,22,,1,right,3157,1,30,full,-60,-30,1
9,23,,1,left,2741,1,106,full,-98,8,1
9,24,,1,right,5851,1,106,full,-98,8,1
9,25,R,1,right,1682,1,,half,,,1
9,26,,1,right,1721,1,30,full,-60,-30,1
9,27,,0,,2861,1,30,full,-60,-30,1
9,28,L,0,,5336,1,,half,,,1
9,29,,0,,4064,1,106,full,-98,8,1
9,30,,0,,4730,1,106,full,-98,8,1
9,31,R,0,,6058,1,,half,,,1
9,32,,1,right,4446,1,106,full,-98,8,1
9,33,,1,right,5761,0,106,full,-98,8,1
9,34,,0,,2859,1,30,full,-60,-30,1
9,35,R,0,,3936,1,,half,,,1
9,36,L,0,,5230,1,,half,,,1
9,37,L,1,left,1900,1,,half,,,1
9,38,,1,right,2771,1,30,full,-60,-30,1
9,39,,0,,5330,1,106,full,-98,8,1
9,40,L,1,right,5139,0,,half,,,1
9,41,,0,,6506,1,106,full,-98,8,1
9,42,,1,left,3961,0,106,full,-98,8,1
9,43,R,1,right,4418,1,,half,,,1
9,44,R,0,,6336,1,,half,,,1
9,45,,1,left,1832,1,30,full,-60,-30,1
9,46,L,0,,5619,1,,half,,,1
9,47,,1,left,2990,1,106,full,-98,8,1
9,48,L,1,right,4840,0,,half,,,1
9,49,,0,,4829,1,106,full,-98,8,1
9,50,,0,,2957,1,30,full,-60,-30,1
9,51,,0,,3207,1,30,full,-60,-30,1
9,52,,1,right,5141,0,106,full,-98,8,1
9,53,,1,left,2230,1,106,full,-98,8,1
9,54,,0,,3791,1,30,full,-60,-30,1
9,55,,0,,5470,1,106,full,-98,8,1
9,56,,1,right,1912,1,30,full,-60,-30,1
9,57,,1,right,1573,1,30,full,-60,-30,1
9,58,,1,right,1563,1,30,full,-60,-30,1
9,59,L,0,,2891,1,,half,,,1
9,60,,1,right,1712,1,30,full,-60,-30,1
9,61,L,0,,6288,1,,half,,,1
9,62,L,1,left,2811,1,,half,,,1
9,63,,0,,3220,1,30,full,-60,-30,1
9,64,,0,,4780,1,106,full,-98,8,1
9,65,,1,left,2477,0,30,full,-60,-30,1
9,66,L,0,,3089,1,,half,,,1
9,67,,0,,3392,1,106,full,-98,8,1
9,68,,0,,4849,1,106,full,-98,8,1
9,69,,0,,3002,1,30,full,-60,-30,1
9,70,,1,left,4691,0,106,full,-98,8,1
9,71,,0,,3101,1,30,full,-60,-30,1
9,72,R,1,left,3424,0,,half,,,1
9,73,R,0,,4600,1,,half,,,1
9,74,,1,left,1743,1,30,full,-60,-30,1
9,75,R,1,right,2002,1,,half,,,1
9,76,L,0,,6288,1,,half,,,1
9,77,,1,left,1629,1,30,full,-60,-30,1
9,78,,1,right,2026,1,106,full,-98,8,1
9,79,,0,,3587,1,30,full,-60,-30,1
9,80,,0,,2781,1,30,full,-60,-30,1
9,81,,0,,3929,1,30,full,-60,-30,1
9,82,,0,,3291,1,30,full,-60,-30,1
9,83,R,0,,3871,1,,half,,,1
9,84,,0,,3773,1,30,full,-60,-30,1
9,85,,0,,4377,0,106,full,-98,8,1
9,86,,1,left,5269,0,106,full,-98,8,1
9,87,,1,right,4389,0,106,full,-98,8,1
9,88,,1,right,2610,1,106,full,-98,8,1
9,89,R,1,left,4069,1,,half,,,1
9,90,,1,right,1583,1,30,full,-60,-30,1
9,91,,1,right,6130,1,106,full,-98,8,1
9,92,L,0,,5667,1,,half,,,1
9,93,,0,,4517,1,106,full,-98,8,1
9,94,,0,,4739,1,106,full,-98,8,1
9,95,,0,,5367,1,106,full,-98,8,1
9,96,,1,left,1679,1,30,full,-60,-30,1
9,97,,1,left,3537,0,106,full,-98,8,1
9,98,,1,left,1824,1,30,full,-60,-30,1
9,99,,0,,4503,1,30,full,-60,-30,1
9,100,R,0,,6796,1,,half,,,1
9,101,,0,,7118,1,106,full,-98,8,1
9,102,L,1,left,2411,1,,half,,,1
9,103,,0,,3081,1,30,full,-60,-30,1
9,104,,1,left,1803,1,30,full,-60,-30,1
9,105,,0,,2611,1,30,full,-60,-30,1
9,106,,1,left,1639,1,30,full,-60,-30,1
9,107,,0,,6278,1,106,full,-98,8,1
9,108,L,1,right,4952,0,,half,,,1
9,109,L,1,right,1952,1,,half,,,1
9,110,,1,left,1633,1,30,full,-60,-30,1
9,111,,0,,2971,1,30,full,-60,-30,1
9,112,R,0,,6185,1,,half,,,1
9,113,R,0,,6200,1,,half,,,1
9,114,,0,,3130,1,30,full,-60,-30,1
9,115,,1,left,2345,1,30,full,-60,-30,1
9,116,,0,,8672,1,106,full,-98,8,1
9,117,,1,left,1801,1,30,full,-60,-30,1
9,118,,1,right,6714,0,106,full,-98,8,1
9,119,,1,left,6292,0,106,full,-98,8,1
9,120,L,1,right,8056,0,,half,,,1
9,121,R,1,right,1721,1,,half,,,1
9,122,,0,,2860,1,30,full,-60,-30,1
9,123,,1,left,1733,1,30,full,-60,-30,1
9,124,,0,,2282,1,30,full,-60,-30,1
9,125,,0,,4570,1,106,full,-98,8,1
9,126,R,1,right,1788,1,,half,,,1
9,127,,1,left,1978,1,106,full,-98,8,1
9,128,,1,right,1593,1,30,full,-60,-30,1
9,129,L,1,left,1583,1,,half,,,1
9,130,,0,,2811,1,30,full,-60,-30,1
9,131,L,1,left,1644,1,,half,,,1
9,132,,0,,3495,1,30,full,-60,-30,1
9,133,,0,,2076,1,30,full,-60,-30,1
9,134,,1,left,3164,1,106,full,-98,8,1
9,135,L,0,,4289,1,,half,,,1
9,136,,1,left,1751,1,30,full,-60,-30,1
9,137,,0,,3391,1,30,full,-60,-30,1
9,138,L,0,,6368,1,,half,,,1
9,139,,0,,3866,1,30,full,-60,-30,1
9,140,,0,,5884,1,106,full,-98,8,1
9,141,,1,right,1762,1,30,full,-60,-30,1
9,142,,0,,4364,1,106,full,-98,8,1
9,143,R,1,right,1620,1,,half,,,1
9,144,R,1,right,1662,1,,half,,,1
9,145,,1,right,1855,1,106,full,-98,8,1
9,146,R,0,,5546,1,,half,,,1
9,147,,1,right,2801,1,106,full,-98,8,1
9,148,,1,right,1621,1,30,full,-60,-30,1
9,149,L,0,,5609,1,,half,,,1
9,150,,1,right,1583,1,30,full,-60,-30,1
9,151,R,1,left,2648,1,,half,,,1
9,152,,1,left,1685,1,30,full,-60,-30,1
9,153,L,0,,5279,1,,half,,,1
9,154,,0,,6139,1,106,full,-98,8,1
9,155,,1,right,1832,1,30,full,-60,-30,1
9,156,L,0,,5234,1,,half,,,1
9,157,R,0,,4649,1,,half,,,1
9,158,,1,left,3091,1,106,full,-98,8,1
9,159,,1,right,1706,1,30,full,-60,-30,1
9,160,L,1,left,1593,1,,half,,,1
9,161,R,0,,4006,1,,half,,,1
9,162,L,1,right,3971,0,,half,,,1
9,163,R,0,,3495,1,,half,,,1
9,164,,0,,3191,1,106,full,-98,8,1
9,165,,0,,2811,1,30,full,-60,-30,1
9,166,L,1,left,1702,1,,half,,,1
9,167,R,1,right,3560,1,,half,,,1
9,168,,0,,2266,1,30,full,-60,-30,1
9,169,,0,,3460,1,106,full,-98,8,1
9,170,,0,,5011,1,106,full,-98,8,1
9,171,L,1,left,1715,1,,half,,,1
9,172,,1,right,1772,1,30,full,-60,-30,1
9,173,,1,right,4620,0,106,full,-98,8,1
9,174,,0,,6004,0,106,full,-98,8,1
9,175,,0,,2861,1,30,full,-60,-30,1
9,176,,1,right,1593,1,30,full,-60,-30,1
9,177,,0,,4101,1,106,full,-98,8,1
9,178,,1,right,3541,0,106,full,-98,8,1
9,179,,0,,5147,1,106,full,-98,8,1
9,180,,1,right,5879,0,106,full,-98,8,1
9,181,L,0,,4591,1,,half,,,1
9,182,,1,left,5781,0,106,full,-98,8,1
9,183,,1,left,4788,0,106,full,-98,8,1
9,184,R,0,,7196,1,,half,,,1
9,185,,0,,1901,1,30,full,-60,-30,1
9,186,,1,left,5810,1,106,full,-98,8,1
9,187,,1,right,6666,0,106,full,-98,8,1
9,188,L,0,,5678,1,,half,,,1
9,189,,0,,7496,1,106,full,-98,8,1
9,190,,0,,2082,1,30,full,-60,-30,1
9,191,,1,right,6405,0,106,full,-98,8,1
9,192,R,0,,7027,1,,half,,,1
9,193,R,1,left,5566,0,,half,,,1
9,194,,0,,3690,1,106,full,-98,8,1
9,195,,0,,2869,1,30,full,-60,-30,1
9,196,R,1,right,1792,1,,half,,,1
9,197,L,1,right,6629,0,,half,,,1
9,198,,0,,10043,1,106,full,-98,8,1
9,199,,0,,6532,1,106,full,-98,8,1
9,200,,0,,9966,1,106,full,-98,8,1
9,201,L,1,left,1901,1,,half,,,1
9,202,R,1,right,2824,1,,half,,,1
9,203,R,0,,6507,1,,half,,,1
9,204,,1,left,2272,1,30,full,-60,-30,1
9,205,,0,,8846,1,106,full,-98,8,1
9,206,L,1,left,1907,1,,half,,,1
9,207,R,1,right,2162,1,,half,,,1
9,208,,1,right,5010,1,106,full,-98,8,1
9,209,,0,,9065,1,106,full,-98,8,1
9,210,L,1,left,2095,1,,half,,,1
9,211,L,0,,7310,0,,half,,,1
9,212,L,0,,4846,1,,half,,,1
9,213,,1,left,1662,1,30,full,-60,-30,1
9,214,L,0,,4939,1,,half,,,1
9,215,,1,left,1583,1,30,full,-60,-30,1
9,216,,0,,2671,1,30,full,-60,-30,1
9,217,,0,,2113,1,30,full,-60,-30,1
9,218,,1,left,1851,1,30,full,-60,-30,1
9,219,,0,,1962,1,30,full,-60,-30,1
9,220,,0,,7687,1,106,full,-98,8,1
9,221,R,0,,6313,1,,half,,,1
9,222,L,0,,6319,1,,half,,,1
9,223,,1,left,1656,1,30,full,-60,-30,1
9,224,L,1,left,1752,1,,half,,,1
9,225,L,1,left,1662,1,,half,,,1
9,226,,1,right,1618,1,30,full,-60,-30,1
9,227,,0,,1943,1,30,full,-60,-30,1
9,228,,1,left,1582,1,30,full,-60,-30,1
9,229,L,0,,4161,1,,half,,,1
9,230,,1,left,1693,1,106,full,-98,8,1
9,231,,1,left,2292,1,106,full,-98,8,1
9,232,,0,,3331,1,106,full,-98,8,1
9,233,,0,,2080,1,30,full,-60,-30,1
9,234,,1,right,3974,0,106,full,-98,8,1
9,235,,1,right,4919,0,106,full,-98,8,1
9,236,R,1,left,4478,0,,half,,,1
9,237,,1,left,6321,1,106,full,-98,8,1
9,238,,0,,11871,0,106,full,-98,8,1
9,239,,0,,10488,1,106,full,-98,8,1
9,240,,0,,8367,1,106,full,-98,8,1
10,1,,1,right,5820,1,106,full,-98,8,1
10,2,R,1,right,7815,1,,half,,,1
10,3,,1,right,2270,1,30,full,-60,-30,1
10,4,,1,right,4108,1,106,full,-98,8,1
10,5,,0,,5559,1,30,full,-60,-30,1
10,6,,0,,4078,1,30,full,-60,-30,1
10,7,,0,,6078,1,30,full,-60,-30,1
10,8,R,1,right,2031,1,,half,,,1
10,9,,1,left,9115,0,106,full,-98,8,1
10,10,,0,,8326,1,106,full,-98,8,1
10,11,,1,right,1741,1,30,full,-60,-30,1
10,12,L,1,right,8255,1,,half,,,1
10,13,L,1,right,2079,1,,half,,,1
10,14,,0,,5230,1,30,full,-60,-30,1
10,15,,0,,7247,1,106,full,-98,8,1
10,16,R,0,,6817,1,,half,,,1
10,17,,0,,4070,1,30,full,-60,-30,1
10,18,,0,,7726,1,106,full,-98,8,1
10,19,,1,right,1889,1,30,full,-60,-30,1
10,20,,0,,6168,1,106,full,-98,8,1
10,21,,0,,5888,1,106,full,-98,8,1
10,22,,0,,3330,1,30,full,-60,-30,1
10,23,,1,left,1962,1,30,full,-60,-30,1
10,24,L,0,,5869,1,,half,,,1
10,25,,0,,5959,1,106,full,-98,8,1
10,26,L,1,right,7287,0,,half,,,1
10,27,R,1,left,4550,0,,half,,,1
10,28,,1,left,1881,1,30,full,-60,-30,1
10,29,,1,left,1852,1,30,full,-60,-30,1
10,30,,1,left,10430,1,106,full,-98,8,1
10,31,L,0,,6077,1,,half,,,1
10,32,,0,,5939,0,106,full,-98,8,1
10,33,R,0,,7354,1,,half,,,1
10,34,L,1,left,2211,1,,half,,,1
10,35,L,0,,5846,1,,half,,,1
10,36,,0,,2340,1,30,full,-60,-30,1
10,37,,1,right,2051,1,30,full,-60,-30,1
10,38,,1,right,2771,1,106,full,-98,8,1
10,39,,0,,2561,1,30,full,-60,-30,1
10,40,,1,left,1821,1,30,full,-60,-30,1
10,41,,1,right,6508,0,106,full,-98,8,1
10,42,,0,,2441,1,30,full,-60,-30,1
10,43,,1,left,13351,0,106,full,-98,8,1
10,44,,1,left,15050,0,106,full,-98,8,1
10,45,,0,,2440,1,30,full,-60,-30,1
10,46,,0,,6348,0,106,full,-98,8,1
10,47,,0,,2311,1,30,full,-60,-30,1
10,48,,1,right,13032,0,106,full,-98,8,1
10,49,R,1,right,2236,1,,half,,,1
10,50,,0,,10595,0,106,full,-98,8,1
10,51,,1,left,2021,1,30,full,-60,-30,1
10,52,L,0,,7517,1,,half,,,1
10,53,,1,left,6917,0,106,full,-98,8,1
10,54,,1,left,4619,1,106,full,-98,8,1
10,55,L,0,,5606,0,,half,,,1
10,56,L,1,left,2090,1,,half,,,1
10,57,,0,,13571,1,106,full,-98,8,1
10,58,,1,right,5689,0,106,full,-98,8,1
10,59,,0,,7522,1,106,full,-98,8,1
10,60,,0,,8216,1,106,full,-98,8,1
10,61,,1,right,1901,1,30,full,-60,-30,1
10,62,,1,left,1982,1,30,full,-60,-30,1
10,63,R,1,left,2051,1,,half,,,1
10,64,R,1,right,2171,1,,half,,,1
10,65,L,0,,5278,1,,half,,,1
10,66,,0,,3372,1,30,full,-60,-30,1
10,67,L,0,,5260,1,,half,,,1
10,68,,1,left,1851,1,30,full,-60,-30,1
10,69,,0,,2092,1,30,full,-60,-30,1
10,70,R,0,,3831,1,,half,,,1
10,71,,0,,5346,1,106,full,-98,8,1
10,72,,0,,3631,0,106,full,-98,8,1
10,73,,0,,2321,1,30,full,-60,-30,1
10,74,,0,,1842,1,30,full,-60,-30,1
10,75,R,0,,4560,1,,half,,,1
10,76,,1,right,6896,0,106,full,-98,8,1
10,77,,1,left,1921,1,30,full,-60,-30,1
10,78,,0,,1860,0,30,full,-60,-30,1
10,79,R,1,right,2151,1,,half,,,1
10,80,,0,,2012,1,30,full,-60,-30,1
10,81,,1,left,1841,1,30,full,-60,-30,1
10,82,R,0,,3511,1,,half,,,1
10,83,L,1,left,1894,1,,half,,,1
10,84,R,1,right,1942,1,,half,,,1
10,85,,0,,4240,1,106,full,-98,8,1
10,86,,0,,3291,1,30,full,-60,-30,1
10,87,L,0,,5859,1,,half,,,1
10,88,,1,left,6309,0,106,full,-98,8,1
10,89,,0,,1861,1,30,full,-60,-30,1
10,90,L,1,left,1913,1,,half,,,1
10,91,,1,left,2643,1,106,full,-98,8,1
10,92,R,0,,5826,1,,half,,,1
10,93,R,1,right,2042,1,,half,,,1
10,94,,1,left,1962,1,30,full,-60,-30,1
10,95,R,1,right,1790,1,,half,,,1
10,96,,1,left,1932,1,30,full,-60,-30,1
10,97,,1,right,1777,1,30,full,-60,-30,1
10,98,,0,,6618,1,106,full,-98,8,1
10,99,,1,right,6165,0,106,full,-98,8,1
10,100,,0,,6127,1,106,full,-98,8,1
10,101,R,0,,3254,1,,half,,,1
10,102,L,1,left,1872,1,,half,,,1
10,103,,1,left,6988,0,106,full,-98,8,1
10,104,,0,,2801,1,106,full,-98,8,1
10,105,R,0,,7486,1,,half,,,1
10,106,,1,left,1781,1,30,full,-60,-30,1
10,107,,0,,4429,1,106,full,-98,8,1
10,108,,1,left,1750,1,30,full,-60,-30,1
10,109,,1,left,1893,1,30,full,-60,-30,1
10,110,L,1,left,1772,1,,half,,,1
10,111,,1,left,2770,0,106,full,-98,8,1
10,112,,1,right,1901,1,30,full,-60,-30,1
10,113,L,1,left,1882,1,,half,,,1
10,114,,1,right,2571,1,106,full,-98,8,1
10,115,R,1,left,5389,0,,half,,,1
10,116,R,1,right,2471,1,,half,,,1
10,117,,0,,2299,1,30,full,-60,-30,1
10,118,,0,,6608,1,106,full,-98,8,1
10,119,,0,,2481,1,30,full,-60,-30,1
10,120,L,0,,6129,1,,half,,,1
10,121,L,0,,3890,1,,half,,,1
10,122,L,1,right,2811,0,,half,,,1
10,123,,0,,7707,1,106,full,-98,8,1
10,124,,0,,7334,1,106,full,-98,8,1
10,125,,0,,1921,1,30,full,-60,-30,1
10,126,,0,,5239,1,106,full,-98,8,1
10,127,L,0,,5609,1,,half,,,1
10,128,,1,right,1972,1,30,full,-60,-30,1
10,129,,0,,2559,1,30,full,-60,-30,1
10,130,,1,right,2342,1,30,full,-60,-30,1
10,131,,0,,1852,1,30,full,-60,-30,1
10,132,,1,left,3119,1,106,full,-98,8,1
10,133,,0,,1903,1,30,full,-60,-30,1
10,134,,1,left,2831,0,106,full,-98,8,1
10,135,,0,,2031,1,30,full,-60,-30,1
10,136,,1,left,1692,1,30,full,-60,-30,1
10,137,,0,,1917,1,30,full,-60,-30,1
10,138,,1,right,1742,1,30,full,-60,-30,1
10,139,L,0,,5103,1,,half,,,1
10,140,R,0,,6416,1,,half,,,1
10,141,,0,,3889,1,106,full,-98,8,1
10,142,R,0,,5668,1,,half,,,1
10,143,L,1,left,1902,1,,half,,,1
10,144,R,1,left,3910,0,,half,,,1
10,145,L,1,right,4389,0,,half,,,1
10,146,R,0,,4680,1,,half,,,1
10,147,,0,,6219,1,106,full,-98,8,1
10,148,,1,right,2410,1,30,full,-60,-30,1
10,149,R,0,,2382,1,,half,,,1
10,150,,0,,2255,1,106,full,-98,8,1
10,151,L,1,left,1881,1,,half,,,1
10,152,,1,left,4478,0,106,full,-98,8,1
10,153,,0,,6468,1,106,full,-98,8,1
10,154,L,0,,4872,1,,half,,,1
10,155,,1,right,1801,1,30,full,-60,-30,1
10,156,L,1,right,4189,0,,half,,,1
10,157,,1,right,1668,1,30,full,-60,-30,1
10,158,,0,,1968,1,30,full,-60,-30,1
10,159,R,0,,7197,1,,half,,,1
10,160,,0,,4628,1,106,full,-98,8,1
10,161,,1,right,1792,1,30,full,-60,-30,1
10,162,,1,right,2121,0,106,full,-98,8,1
10,163,,1,left,1931,1,30,full,-60,-30,1
10,164,,0,,3330,1,106,full,-98,8,1
10,165,,1,right,1648,1,30,full,-60,-30,1
10,166,,1,right,1902,1,30,full,-60,-30,1
10,167,,0,,1832,1,30,full,-60,-30,1
10,168,,1,left,1722,1,30,full,-60,-30,1
10,169,,0,,1842,1,30,full,-60,-30,1
10,170,R,1,right,1942,1,,half,,,1
10,171,L,1,left,1882,1,,half,,,1
10,172,,0,,4420,1,106,full,-98,8,1
10,173,L,0,,3511,1,,half,,,1
10,174,R,0,,2891,1,,half,,,1
10,175,L,0,,2470,0,,half,,,1
10,176,,0,,2350,1,30,full,-60,-30,1
10,177,,1,right,3068,0,106,full,-98,8,1
10,178,,1,right,2795,0,106,full,-98,8,1
10,179,,0,,3700,1,106,full,-98,8,1
