trial_id,Subject,block_n,Trial,set_size,correctResponse,condition,keyResponse,acc,RT
571,1,1,571,37,0,8 distractors,0,1,1393
572,1,1,572,5,1,4 distractors,1,1,601
573,1,1,573,13,0,4 distractors,0,1,810
574,1,1,574,17,0,8 distractors,0,1,2170
575,1,1,575,9,0,8 distractors,0,1,1177
576,1,1,576,9,1,8 distractors,1,1,1071
577,1,1,577,21,0,4 distractors,0,1,901
578,1,1,578,21,1,4 distractors,1,1,591
579,1,1,579,13,0,4 distractors,0,1,896
580,1,1,580,13,1,8 distractors,1,1,772
581,1,1,581,5,1,4 distractors,1,1,702
582,1,1,582,17,0,8 distractors,0,1,1685
583,1,1,583,17,1,8 distractors,1,1,1886
584,1,1,584,13,1,8 distractors,1,1,810
585,1,1,585,9,1,8 distractors,1,1,724
586,1,1,586,13,1,8 distractors,1,1,610
587,1,1,587,37,0,8 distractors,0,1,1093
588,1,1,588,21,0,4 distractors,0,1,678
589,1,1,589,33,0,4 distractors,0,1,703
590,1,1,590,25,1,8 distractors,1,1,1268
591,1,1,591,9,1,4 distractors,1,1,880
592,1,1,592,5,1,4 distractors,1,1,783
593,1,1,593,21,0,4 distractors,0,1,1186
594,1,1,594,21,0,4 distractors,0,1,760
595,1,1,595,37,0,8 distractors,0,1,1690
596,1,1,596,13,0,8 distractors,0,1,1504
597,1,1,597,25,1,8 distractors,1,1,2613
598,1,1,598,17,0,8 distractors,0,1,3490
599,1,1,599,25,0,8 distractors,0,1,1087
600,1,1,600,33,0,4 distractors,0,1,773
601,2,1,1,21,1,4 distractors,1,1,3139
602,2,1,2,25,1,8 distractors,1,1,1340
603,2,1,3,33,0,4 distractors,0,1,1086
604,2,1,4,9,0,4 distractors,0,1,980
605,2,1,5,17,1,8 distractors,1,1,2351
606,2,1,6,37,1,8 distractors,1,1,1694
607,2,1,7,13,1,4 distractors,1,1,1269
608,2,1,8,33,1,4 distractors,1,1,1043
609,2,1,9,37,1,8 distractors,1,1,472
610,2,1,10,9,1,8 distractors,1,1,637
611,2,1,11,9,0,8 distractors,0,1,900
612,2,1,12,17,0,8 distractors,0,1,912
613,2,1,13,37,0,8 distractors,0,0,1011
614,2,1,14,17,0,8 distractors,0,1,1189
615,2,1,15,9,0,4 distractors,0,1,1215
616,2,1,16,13,1,8 distractors,1,1,1052
617,2,1,17,37,1,8 distractors,1,1,2130
618,2,1,18,33,1,4 distractors,1,1,1075
619,2,1,19,25,1,8 distractors,1,1,1850
620,2,1,20,33,1,4 distractors,1,1,1016
621,2,1,21,9,0,4 distractors,0,1,1422
622,2,1,22,17,0,8 distractors,0,1,628
623,2,1,23,33,0,4 distractors,0,1,684
624,2,1,24,33,1,4 distractors,1,1,1555
625,2,1,25,21,0,4 distractors,0,1,1220
626,2,1,26,5,1,4 distractors,1,1,617
627,2,1,27,25,0,8 distractors,0,1,913
628,2,1,28,9,0,8 distractors,0,1,1014
629,2,1,29,9,0,8 distractors,0,1,820
630,2,1,30,37,0,8 distractors,0,1,2014
631,2,1,31,9,1,8 distractors,1,1,912
632,2,1,32,13,1,4 distractors,1,1,801
633,2,1,33,37,1,8 distractors,1,1,772
634,2,1,34,17,0,8 distractors,0,1,628
635,2,1,35,9,0,8 distractors,0,1,1713
636,2,1,36,17,1,8 distractors,1,1,946
637,2,1,37,25,0,8 distractors,0,1,943
638,2,1,38,37,0,8 distractors,0,1,2100
639,2,1,39,13,0,4 distractors,0,1,597
640,2,1,40,5,1,4 distractors,1,1,625
641,2,1,41,17,0,8 distractors,0,1,2143
642,2,1,42,9,0,4 distractors,0,1,648
643,2,1,43,37,0,8 distractors,0,1,1678
644,2,1,44,17,1,8 distractors,1,1,1776
645,2,1,45,17,1,8 distractors,1,1,1974
646,2,1,46,21,1,4 distractors,1,1,1128
647,2,1,47,9,0,8 distractors,0,1,1563
648,2,1,48,25,1,8 distractors,1,1,1123
649,2,1,49,25,0,8 distractors,0,1,1324
650,2,1,50,9,1,4 distractors,1,1,1433
651,2,1,51,9,1,8 distractors,1,1,809
652,2,1,52,21,1,4 distractors,1,1,1263
653,2,1,53,17,1,8 distractors,1,1,883
654,2,1,54,37,1,8 distractors,1,1,1274
655,2,1,55,25,0,8 distractors,0,1,910
656,2,1,56,17,0,8 distractors,0,1,2797
657,2,1,57,17,1,8 distractors,1,1,616
658,2,1,58,13,0,4 distractors,0,1,826
659,2,1,59,5,1,4 distractors,1,1,672
660,2,1,60,37,1,8 distractors,1,1,1667
661,2,1,61,9,1,4 distractors,1,1,1248
662,2,1,62,5,0,4 distractors,0,1,633
663,2,1,63,33,1,4 distractors,1,1,1155
664,2,1,64,33,1,4 distractors,1,1,1405
665,2,1,65,21,1,4 distractors,1,1,760
666,2,1,66,37,1,8 distractors,1,1,1892
667,2,1,67,5,1,4 distractors,1,1,1076
668,2,1,68,33,1,4 distractors,1,1,596
669,2,1,69,17,0,8 distractors,0,1,1016
670,2,1,70,37,1,8 distractors,1,1,1158
671,2,1,71,9,0,8 distractors,0,1,754
672,2,1,72,33,0,4 distractors,0,1,815
673,2,1,73,25,0,8 distractors,0,1,583
674,2,1,74,9,1,4 distractors,1,1,464
675,2,1,75,25,0,8 distractors,0,1,474
676,2,1,76,33,1,4 distractors,1,1,1046
677,2,1,77,9,1,8 distractors,1,1,541
678,2,1,78,9,0,4 distractors,0,1,763
679,2,1,79,37,0,8 distractors,0,1,590
680,2,1,80,33,0,4 distractors,0,1,793
681,2,1,81,13,0,4 distractors,0,1,1181
682,2,1,82,9,0,4 distractors,0,1,499
683,2,1,83,21,1,4 distractors,1,1,579
684,2,1,84,37,0,8 distractors,0,1,885
685,2,1,85,9,0,8 distractors,0,1,1918
686,2,1,86,5,0,4 distractors,0,1,607
687,2,1,87,25,0,8 distractors,0,1,1685
688,2,1,88,13,0,8 distractors,0,1,1183
689,2,1,89,17,1,8 distractors,1,0,1694
690,2,1,90,13,1,8 distractors,1,1,1417
691,2,1,91,37,0,8 distractors,0,1,1270
692,2,1,92,9,1,4 distractors,1,1,824
693,2,1,93,25,0,8 distractors,0,1,805
694,2,1,94,9,0,8 distractors,0,1,1719
695,2,1,95,21,1,4 distractors,1,1,670
696,2,1,96,9,1,4 distractors,1,1,924
697,2,1,97,37,1,8 distractors,1,1,1580
698,2,1,98,25,0,8 distractors,0,1,667
699,2,1,99,33,1,4 distractors,1,1,696
700,2,1,100,13,0,4 distractors,0,1,925
701,2,1,101,33,1,4 distractors,1,1,880
702,2,1,102,17,0,8 distractors,0,1,513
703,2,1,103,25,0,8 distractors,0,1,483
704,2,1,104,21,1,4 distractors,1,1,847
705,2,1,105,33,0,4 distractors,0,1,686
706,2,1,106,9,1,4 distractors,1,1,711
707,2,1,107,21,0,4 distractors,0,1,769
708,2,1,108,13,1,4 distractors,1,1,1080
709,2,1,109,9,0,8 distractors,0,1,2070
710,2,1,110,13,1,8 distractors,1,1,1035
711,2,1,111,17,0,8 distractors,0,1,665
712,2,1,112,9,1,8 distractors,1,1,670
713,2,1,113,5,1,4 distractors,1,1,806
714,2,1,114,5,0,4 distractors,0,1,1065
715,2,1,115,9,0,8 distractors,0,1,910
716,2,1,116,9,0,8 distractors,0,0,1582
717,2,1,117,17,0,8 distractors,0,1,803
718,2,1,118,5,1,4 distractors,1,1,858
719,2,1,119,21,0,4 distractors,0,1,679
720,2,1,120,17,1,8 distractors,1,1,1174
721,2,1,121,9,1,8 distractors,1,1,1649
722,2,1,122,25,0,8 distractors,0,1,702
723,2,1,123,13,1,8 distractors,1,1,1014
724,2,1,124,37,0,8 distractors,0,1,1898
725,2,1,125,13,0,4 distractors,0,1,771
726,2,1,126,13,1,4 distractors,1,1,939
727,2,1,127,5,1,4 distractors,1,1,666
728,2,1,128,17,1,8 distractors,1,1,911
729,2,1,129,25,1,8 distractors,1,1,1680
730,2,1,130,33,0,4 distractors,0,1,469
731,2,1,131,13,1,4 distractors,1,1,465
732,2,1,132,21,0,4 distractors,0,1,760
733,2,1,133,33,0,4 distractors,0,1,1275
734,2,1,134,13,0,4 distractors,0,1,756
735,2,1,135,25,1,8 distractors,1,1,895
736,2,1,136,9,0,4 distractors,0,1,511
737,2,1,137,21,0,4 distractors,0,1,758
738,2,1,138,5,0,4 distractors,0,1,465
739,2,1,139,17,0,8 distractors,0,1,1389
740,2,1,140,25,1,8 distractors,1,1,778
741,2,1,141,17,1,8 distractors,1,1,1118
742,2,1,142,9,1,8 distractors,1,1,535
743,2,1,143,37,1,8 distractors,1,1,795
744,2,1,144,17,1,8 distractors,1,1,803
745,2,1,145,5,1,4 distractors,1,1,464
746,2,1,146,25,1,8 distractors,1,1,1181
747,2,1,147,25,0,8 distractors,0,1,1008
748,2,1,148,13,1,8 distractors,1,1,1264
749,2,1,149,13,0,8 distractors,0,1,694
750,2,1,150,17,1,8 distractors,1,1,709
751,2,1,151,5,0,4 distractors,0,1,1066
752,2,1,152,33,0,4 distractors,0,1,705
753,2,1,153,13,0,8 distractors,0,1,1557
754,2,1,154,9,1,8 distractors,1,1,1636
755,2,1,155,21,0,4 distractors,0,1,663
756,2,1,156,33,1,4 distractors,1,1,469
757,2,1,157,37,0,8 distractors,0,1,1945
758,2,1,158,9,0,8 distractors,0,1,537
759,2,1,159,25,1,8 distractors,1,1,719
760,2,1,160,9,0,8 distractors,0,1,1087
761,2,1,161,13,1,8 distractors,1,1,1236
762,2,1,162,13,0,4 distractors,0,1,458
763,2,1,163,9,1,4 distractors,1,1,640
764,2,1,164,9,1,8 distractors,1,1,1036
765,2,1,165,33,1,4 distractors,1,1,1803
766,2,1,166,9,1,4 distractors,1,1,1118
767,2,1,167,25,1,8 distractors,1,1,924
768,2,1,168,37,1,8 distractors,1,1,469
769,2,1,169,13,0,8 distractors,0,1,999
770,2,1,170,13,1,8 distractors,1,1,912
771,2,1,171,37,1,8 distractors,1,1,666
772,2,1,172,33,0,4 distractors,0,1,1920
773,2,1,173,13,1,8 distractors,1,1,1007
774,2,1,174,33,1,4 distractors,1,1,1072
775,2,1,175,25,1,8 distractors,1,1,905
776,2,1,176,9,0,4 distractors,0,1,1063
777,2,1,177,9,1,8 distractors,1,1,427
778,2,1,178,13,0,8 distractors,0,1,1455
779,2,1,179,13,1,4 distractors,1,0,952
780,2,1,180,21,1,4 distractors,1,1,1931
781,2,1,181,37,0,8 distractors,0,1,846
782,2,1,182,17,1,8 distractors,1,1,1610
783,2,1,183,33,1,4 distractors,1,1,1046
784,2,1,184,5,0,4 distractors,0,1,735
785,2,1,185,13,1,4 distractors,1,1,1247
786,2,1,186,13,0,8 distractors,0,1,1651
787,2,1,187,9,1,4 distractors,1,1,550
788,2,1,188,33,0,4 distractors,0,1,692
789,2,1,189,17,0,8 distractors,0,1,791
790,2,1,190,13,0,4 distractors,0,1,655
791,2,1,191,37,1,8 distractors,1,1,1049
792,2,1,192,13,0,4 distractors,0,1,615
793,2,1,193,5,0,4 distractors,0,1,587
794,2,1,194,9,1,8 distractors,1,1,1292
795,2,1,195,25,1,8 distractors,1,1,1427
796,2,1,196,9,1,8 distractors,1,1,906
797,2,1,197,5,0,4 distractors,0,1,584
798,2,1,198,33,0,4 distractors,0,1,686
799,2,1,199,25,1,8 distractors,1,1,806
800,2,1,200,5,0,4 distractors,0,1,732
801,2,1,201,17,1,8 distractors,1,1,884
802,2,1,202,21,1,4 distractors,1,1,752
803,2,1,203,37,0,8 distractors,0,1,975
804,2,1,204,25,1,8 distractors,1,1,1009
805,2,1,205,9,1,4 distractors,1,1,572
806,2,1,206,25,1,8 distractors,1,1,853
807,2,1,207,9,0,4 distractors,0,1,503
808,2,1,208,21,0,4 distractors,0,1,654
809,2,1,209,13,0,8 distractors,0,1,1288
810,2,1,210,13,1,8 distractors,1,1,1116
811,2,1,211,21,0,4 distractors,0,1,776
812,2,1,212,9,1,4 distractors,1,1,770
813,2,1,213,17,0,8 distractors,0,1,2626
814,2,1,214,9,0,8 distractors,0,1,762
815,2,1,215,25,1,8 distractors,1,1,1435
816,2,1,216,25,0,8 distractors,0,1,572
817,2,1,217,21,1,4 distractors,1,1,959
818,2,1,218,5,1,4 distractors,1,1,568
819,2,1,219,9,1,4 distractors,1,1,606
820,2,1,220,9,1,4 distractors,1,1,487
821,2,1,221,21,0,4 distractors,0,1,548
822,2,1,222,13,1,4 distractors,1,1,793
823,2,1,223,17,0,8 distractors,0,1,850
824,2,1,224,25,0,8 distractors,0,1,663
825,2,1,225,25,1,8 distractors,1,1,749
826,2,1,226,33,0,4 distractors,0,1,1280
827,2,1,227,9,0,4 distractors,0,1,904
828,2,1,228,13,0,4 distractors,0,1,897
829,2,1,229,17,0,8 distractors,0,1,484
830,2,1,230,17,1,8 distractors,1,1,864
831,2,1,231,9,1,8 distractors,1,1,1292
832,2,1,232,5,1,4 distractors,1,1,569
833,2,1,233,5,1,4 distractors,1,1,1273
834,2,1,234,33,1,4 distractors,1,1,996
835,2,1,235,33,0,4 distractors,0,1,1181
836,2,1,236,13,0,4 distractors,0,1,536
837,2,1,237,9,0,8 distractors,0,1,1169
838,2,1,238,9,1,8 distractors,1,1,1394
839,2,1,239,9,0,4 distractors,0,1,1427
840,2,1,240,9,0,4 distractors,0,1,893
841,2,1,241,21,1,4 distractors,1,1,596
842,2,1,242,25,0,8 distractors,0,1,596
843,2,1,243,21,1,4 distractors,1,1,706
844,2,1,244,13,0,8 distractors,0,1,540
845,2,1,245,5,0,4 distractors,0,1,1196
846,2,1,246,13,0,8 distractors,0,1,591
847,2,1,247,13,1,8 distractors,1,1,639
848,2,1,248,9,0,8 distractors,0,1,527
849,2,1,249,13,1,4 distractors,1,1,542
850,2,1,250,21,1,4 distractors,1,1,471
851,2,1,251,13,0,8 distractors,0,1,1211
852,2,1,252,17,0,8 distractors,0,1,994
853,2,1,253,5,0,4 distractors,0,1,528
854,2,1,254,33,1,4 distractors,1,1,765
855,2,1,255,13,0,8 distractors,0,1,1706
856,2,1,256,37,1,8 distractors,1,1,653
857,2,1,257,21,0,4 distractors,0,1,1028
858,2,1,258,5,1,4 distractors,1,1,646
859,2,1,259,5,1,4 distractors,1,1,451
860,2,1,260,37,0,8 distractors,0,1,798
861,2,1,261,25,0,8 distractors,0,1,995
862,2,1,262,17,1,8 distractors,1,1,427
863,2,1,263,9,1,8 distractors,1,1,476
864,2,1,264,21,1,4 distractors,1,1,603
865,2,1,265,9,0,4 distractors,0,1,565
866,2,1,266,13,0,4 distractors,0,1,644
867,2,1,267,37,1,8 distractors,1,1,2078
868,2,1,268,9,1,8 distractors,1,1,951
869,2,1,269,9,1,4 distractors,1,1,1313
870,2,1,270,33,1,4 distractors,1,1,1106
871,2,1,271,25,1,8 distractors,1,1,560
872,2,1,272,37,1,8 distractors,1,1,1644
873,2,1,273,13,1,4 distractors,1,1,786
874,2,1,274,13,0,8 distractors,0,1,509
875,2,1,275,5,0,4 distractors,0,0,616
876,2,1,276,37,0,8 distractors,0,1,765
877,2,1,277,33,0,4 distractors,0,1,544
878,2,1,278,5,0,4 distractors,0,1,645
879,2,1,279,9,0,8 distractors,0,1,791
880,2,1,280,25,0,8 distractors,0,1,829
881,2,1,281,33,0,4 distractors,0,1,503
882,2,1,282,9,1,8 distractors,1,1,1910
883,2,1,283,5,1,4 distractors,1,1,927
884,2,1,284,33,0,4 distractors,0,1,1122
885,2,1,285,9,0,8 distractors,0,1,1322
886,2,1,286,21,1,4 distractors,1,1,595
887,2,1,287,13,1,4 distractors,1,1,529
888,2,1,288,17,1,8 distractors,1,1,1166
889,2,1,289,33,0,4 distractors,0,1,767
890,2,1,290,17,0,8 distractors,0,1,1054
891,2,1,291,5,0,4 distractors,0,1,514
892,2,1,292,5,0,4 distractors,0,1,428
893,2,1,293,25,1,8 distractors,1,1,1479
894,2,1,294,13,0,8 distractors,0,1,1330
895,2,1,295,17,1,8 distractors,1,1,1114
896,2,1,296,17,0,8 distractors,0,1,953
897,2,1,297,21,1,4 distractors,1,1,805
898,2,1,298,21,0,4 distractors,0,1,842
899,2,1,299,9,0,4 distractors,0,1,724
900,2,1,300,25,0,8 distractors,0,1,591
901,2,1,301,17,0,8 distractors,0,1,939
902,2,1,302,25,0,8 distractors,0,1,822
903,2,1,303,9,0,8 distractors,0,1,948
904,2,1,304,9,0,8 distractors,0,1,1132
905,2,1,305,13,0,8 distractors,0,1,1110
906,2,1,306,37,0,8 distractors,0,1,909
907,2,1,307,37,1,8 distractors,1,1,1094
908,2,1,308,37,0,8 distractors,0,1,1347
909,2,1,309,9,0,4 distractors,0,1,634
910,2,1,310,33,0,4 distractors,0,1,563
911,2,1,311,13,0,8 distractors,0,1,665
912,2,1,312,5,0,4 distractors,0,1,617
913,2,1,313,13,0,4 distractors,0,1,587
914,2,1,314,33,0,4 distractors,0,1,648
915,2,1,315,21,0,4 distractors,0,1,614
916,2,1,316,17,0,8 distractors,0,1,392
917,2,1,317,13,1,8 distractors,1,1,521
918,2,1,318,25,0,8 distractors,0,1,846
919,2,1,319,37,1,8 distractors,1,1,1404
920,2,1,320,37,1,8 distractors,1,1,1088
921,2,1,321,9,0,4 distractors,0,1,1172
922,2,1,322,21,0,4 distractors,0,1,589
923,2,1,323,33,1,4 distractors,1,1,1126
924,2,1,324,37,1,8 distractors,1,1,549
925,2,1,325,9,1,8 distractors,1,1,1557
926,2,1,326,13,1,8 distractors,1,1,1659
927,2,1,327,33,1,4 distractors,1,1,1063
928,2,1,328,5,1,4 distractors,1,1,839
929,2,1,329,21,1,4 distractors,1,1,657
930,2,1,330,13,1,4 distractors,1,1,647
931,2,1,331,17,0,8 distractors,0,1,2119
932,2,1,332,9,0,4 distractors,0,1,864
933,2,1,333,17,1,8 distractors,1,1,1090
934,2,1,334,13,0,4 distractors,0,1,752
935,2,1,335,13,0,8 distractors,0,1,1213
936,2,1,336,21,1,4 distractors,1,1,639
937,2,1,337,9,1,4 distractors,1,1,708
938,2,1,338,37,1,8 distractors,1,1,1131
939,2,1,339,13,1,4 distractors,1,1,674
940,2,1,340,9,0,4 distractors,0,1,716
941,2,1,341,33,0,4 distractors,0,1,752
942,2,1,342,9,1,8 distractors,1,1,1904
943,2,1,343,17,1,8 distractors,1,1,1289
944,2,1,344,33,1,4 distractors,1,1,594
945,2,1,345,25,1,8 distractors,1,1,546
946,2,1,346,25,0,8 distractors,0,1,760
947,2,1,347,37,1,8 distractors,1,1,1108
948,2,1,348,37,0,8 distractors,0,1,740
949,2,1,349,9,1,8 distractors,1,1,1260
950,2,1,350,13,0,8 distractors,0,1,744
951,2,1,351,17,1,8 distractors,1,1,1815
952,2,1,352,5,1,4 distractors,1,1,591
953,2,1,353,13,1,4 distractors,1,1,1007
954,2,1,354,21,1,4 distractors,1,1,573
955,2,1,355,33,0,4 distractors,0,1,965
956,2,1,356,17,0,8 distractors,0,1,702
957,2,1,357,9,1,4 distractors,1,1,818
958,2,1,358,13,1,8 distractors,1,1,1237
959,2,1,359,13,1,8 distractors,1,1,747
960,2,1,360,25,0,8 distractors,0,1,1096
961,2,1,361,21,1,4 distractors,1,1,1118
962,2,1,362,13,0,8 distractors,0,1,612
963,2,1,363,9,1,4 distractors,1,1,697
964,2,1,364,33,0,4 distractors,0,1,658
965,2,1,365,9,1,8 distractors,1,1,803
966,2,1,366,5,1,4 distractors,1,1,656
967,2,1,367,33,1,4 distractors,1,1,838
968,2,1,368,17,1,8 distractors,1,1,616
969,2,1,369,13,1,8 distractors,1,1,1628
970,2,1,370,17,1,8 distractors,1,1,691
971,2,1,371,21,1,4 distractors,1,1,638
972,2,1,372,17,1,8 distractors,1,1,1068
973,2,1,373,5,1,4 distractors,1,1,572
974,2,1,374,33,0,4 distractors,0,1,1417
975,2,1,375,21,0,4 distractors,0,1,738
976,2,1,376,25,1,8 distractors,1,1,1470
977,2,1,377,9,0,4 distractors,0,1,592
978,2,1,378,5,0,4 distractors,0,1,545
979,2,1,379,13,0,8 distractors,0,1,1563
980,2,1,380,13,1,4 distractors,1,1,502
981,2,1,381,13,1,4 distractors,1,1,797
982,2,1,382,17,0,8 distractors,0,1,1279
983,2,1,383,33,1,4 distractors,1,1,1119
984,2,1,384,13,0,4 distractors,0,1,1451
985,2,1,385,13,0,4 distractors,0,1,1014
986,2,1,386,13,1,8 distractors,1,1,591
987,2,1,387,13,1,8 distractors,1,1,564
988,2,1,388,37,1,8 distractors,1,1,649
989,2,1,389,5,0,4 distractors,0,1,740
990,2,1,390,37,1,8 distractors,1,1,616
991,2,1,391,25,0,8 distractors,0,1,1142
992,2,1,392,9,1,4 distractors,1,1,775
993,2,1,393,17,0,8 distractors,0,1,1158
994,2,1,394,25,1,8 distractors,1,1,2448
995,2,1,395,33,1,4 distractors,1,1,1499
996,2,1,396,33,1,4 distractors,1,1,1127
997,2,1,397,13,0,4 distractors,0,1,512
998,2,1,398,5,1,4 distractors,1,1,676
999,2,1,399,13,1,8 distractors,1,1,1285
1000,2,1,400,21,0,4 distractors,0,1,553
1001,2,1,401,9,1,4 distractors,1,1,2013
1002,2,1,402,13,1,4 distractors,1,1,694
1003,2,1,403,9,1,4 distractors,1,1,1005
1004,2,1,404,21,0,4 distractors,0,1,614
1005,2,1,405,9,1,8 distractors,1,1,804
1006,2,1,406,13,1,8 distractors,1,1,1248
1007,2,1,407,9,0,8 distractors,0,1,2235
1008,2,1,408,13,1,4 distractors,1,1,790
1009,2,1,409,9,0,8 distractors,0,1,786
1010,2,1,410,37,1,8 distractors,1,1,781
1011,2,1,411,33,0,4 distractors,0,1,817
1012,2,1,412,17,0,8 distractors,0,1,662
1013,2,1,413,5,0,4 distractors,0,1,1382
1014,2,1,414,13,0,8 distractors,0,1,1270
1015,2,1,415,21,0,4 distractors,0,1,586
1016,2,1,416,5,1,4 distractors,1,1,1069
1017,2,1,417,9,1,4 distractors,1,1,843
1018,2,1,418,21,0,4 distractors,0,1,809
1019,2,1,419,33,1,4 distractors,1,1,1106
1020,2,1,420,37,0,8 distractors,0,1,1430
1021,2,1,421,13,1,4 distractors,1,1,635
1022,2,1,422,13,1,4 distractors,1,1,546
1023,2,1,423,17,1,8 distractors,1,1,1240
1024,2,1,424,13,0,4 distractors,0,1,1084
1025,2,1,425,13,0,4 distractors,0,1,1633
1026,2,1,426,21,0,4 distractors,0,1,1036
1027,2,1,427,9,1,4 distractors,1,1,637
1028,2,1,428,21,0,4 distractors,0,1,512
1029,2,1,429,9,0,4 distractors,0,1,817
1030,2,1,430,21,0,4 distractors,0,1,503
1031,2,1,431,13,0,8 distractors,0,1,606
1032,2,1,432,25,0,8 distractors,0,1,668
1033,2,1,433,37,0,8 distractors,0,1,710
1034,2,1,434,13,1,8 distractors,1,1,927
1035,2,1,435,5,0,4 distractors,0,1,552
1036,2,1,436,9,0,4 distractors,0,1,575
1037,2,1,437,21,1,4 distractors,1,1,581
1038,2,1,438,13,1,4 distractors,1,1,840
1039,2,1,439,9,1,8 distractors,1,1,738
1040,2,1,440,37,1,8 distractors,1,1,1531
1041,2,1,441,33,0,4 distractors,0,1,675
1042,2,1,442,21,0,4 distractors,0,1,1359
1043,2,1,443,9,0,8 distractors,0,1,1191
1044,2,1,444,37,0,8 distractors,0,1,962
1045,2,1,445,21,0,4 distractors,0,1,660
1046,2,1,446,9,1,4 distractors,1,1,827
1047,2,1,447,13,1,4 distractors,1,1,705
1048,2,1,448,5,0,4 distractors,0,1,961
1049,2,1,449,33,1,4 distractors,1,1,1675
1050,2,1,450,5,1,4 distractors,1,1,626
1051,2,1,451,25,0,8 distractors,0,1,1301
1052,2,1,452,21,0,4 distractors,0,1,1007
1053,2,1,453,13,0,4 distractors,0,1,688
1054,2,1,454,5,0,4 distractors,0,1,537
1055,2,1,455,13,1,8 distractors,1,1,2137
1056,2,1,456,21,0,4 distractors,0,1,1178
1057,2,1,457,5,0,4 distractors,0,1,586
1058,2,1,458,17,1,8 distractors,1,1,1418
1059,2,1,459,13,1,8 distractors,1,1,790
1060,2,1,460,9,0,4 distractors,0,1,825
1061,2,1,461,17,0,8 distractors,0,1,824
1062,2,1,462,33,1,4 distractors,1,1,751
1063,2,1,463,37,1,8 distractors,1,1,655
1064,2,1,464,9,1,4 distractors,1,1,479
1065,2,1,465,37,0,8 distractors,0,1,773
1066,2,1,466,5,1,4 distractors,1,1,681
1067,2,1,467,13,0,4 distractors,0,1,780
1068,2,1,468,21,1,4 distractors,1,1,892
1069,2,1,469,13,1,8 distractors,1,1,1805
1070,2,1,470,9,0,8 distractors,0,1,672
1071,2,1,471,9,1,8 distractors,1,1,1341
1072,2,1,472,13,0,4 distractors,0,1,851
1073,2,1,473,21,0,4 distractors,0,1,1130
1074,2,1,474,33,1,4 distractors,1,1,712
1075,2,1,475,17,0,8 distractors,0,1,1437
1076,2,1,476,13,0,8 distractors,0,1,546
1077,2,1,477,5,1,4 distractors,1,1,1060
1078,2,1,478,21,1,4 distractors,1,1,1153
1079,2,1,479,13,1,8 distractors,1,1,1965
1080,2,1,480,13,1,8 distractors,1,1,1088
1081,2,1,481,9,1,8 distractors,1,1,910
1082,2,1,482,21,0,4 distractors,0,1,961
1083,2,1,483,9,0,4 distractors,0,1,565
1084,2,1,484,13,1,8 distractors,1,1,1425
1085,2,1,485,5,1,4 distractors,1,1,754
1086,2,1,486,13,0,8 distractors,0,1,861
1087,2,1,487,9,0,8 distractors,0,1,1031
1088,2,1,488,13,0,8 distractors,0,1,2765
1089,2,1,489,21,0,4 distractors,0,1,596
1090,2,1,490,13,0,4 distractors,0,1,1427
1091,2,1,491,25,1,8 distractors,1,1,574
1092,2,1,492,33,0,4 distractors,0,1,1836
1093,2,1,493,9,0,4 distractors,0,1,599
1094,2,1,494,13,1,4 distractors,1,1,1078
1095,2,1,495,17,0,8 distractors,0,1,1403
1096,2,1,496,37,1,8 distractors,1,1,809
1097,2,1,497,33,1,4 distractors,1,1,1190
1098,2,1,498,13,0,8 distractors,0,1,995
1099,2,1,499,17,0,8 distractors,0,1,1092
1100,2,1,500,9,1,8 distractors,1,1,659
1101,2,1,501,5,0,4 distractors,0,1,648
1102,2,1,502,5,1,4 distractors,1,1,1274
1103,2,1,503,25,1,8 distractors,1,1,724
1104,2,1,504,25,1,8 distractors,1,1,794
1105,2,1,505,37,0,8 distractors,0,1,714
1106,2,1,506,9,0,4 distractors,0,1,786
1107,2,1,507,13,1,4 distractors,1,1,947
1108,2,1,508,9,1,8 distractors,1,1,1031
1109,2,1,509,25,1,8 distractors,1,1,1835
1110,2,1,510,9,1,8 distractors,1,1,1182
1111,2,1,511,13,1,8 distractors,1,1,1784
1112,2,1,512,21,0,4 distractors,0,1,1607
1113,2,1,513,37,0,8 distractors,0,1,824
1114,2,1,514,9,1,4 distractors,1,1,822
1115,2,1,515,25,1,8 distractors,1,1,1868
1116,2,1,516,17,1,8 distractors,1,1,771
1117,2,1,517,9,1,4 distractors,1,1,536
1118,2,1,518,25,0,8 distractors,0,1,646
1119,2,1,519,9,0,4 distractors,0,1,1098
1120,2,1,520,13,0,8 distractors,0,1,580
1121,2,1,521,25,0,8 distractors,0,1,1107
1122,2,1,522,13,0,4 distractors,0,1,611
1123,2,1,523,37,0,8 distractors,0,1,692
1124,2,1,524,33,0,4 distractors,0,1,972
1125,2,1,525,5,0,4 distractors,0,1,439
1126,2,1,526,9,0,4 distractors,0,1,1114
1127,2,1,527,13,1,4 distractors,1,1,555
1128,2,1,528,25,0,8 distractors,0,1,505
1129,2,1,529,13,0,4 distractors,0,1,612
1130,2,1,530,5,1,4 distractors,1,1,660
1131,2,1,531,9,0,4 distractors,0,1,546
1132,2,1,532,25,1,8 distractors,1,1,709
1133,2,1,533,21,1,4 distractors,1,1,601
1134,2,1,534,25,0,8 distractors,0,1,1598
1135,2,1,535,9,1,4 distractors,1,1,517
1136,2,1,536,37,0,8 distractors,0,1,944
