uid,trial,subAge,block_id,subSex,session,block,tid,response,rt,correct,target_color,target_sex,correctResponse
1,1,53,1,m,1,1,1,9,14879,0,1,2,5
1,2,53,1,m,1,1,2,5,670,0,1,2,1
1,3,53,1,m,1,1,3,5,137735,0,1,2,3
1,4,53,1,m,1,1,4,7,137781,1,1,2,7
1,5,53,1,m,1,1,5,5,100328,1,1,2,5
1,6,53,1,m,1,1,6,3,604,0,1,2,7
1,7,53,1,m,1,1,7,7,723,0,1,2,1
1,8,53,1,m,1,1,8,1,395,0,1,2,4
1,9,53,1,m,1,1,9,9,299966,0,1,2,5
1,10,53,1,m,1,1,10,4,346834,0,1,2,5
1,11,53,1,m,1,1,11,6,141209,1,1,2,6
1,12,53,1,m,1,1,12,4,459262,0,1,2,8
1,13,53,1,m,1,1,13,9,279609,0,1,2,3
1,14,53,1,m,1,1,14,3,952,1,1,2,3
1,15,53,1,m,1,1,15,9,126001,1,1,2,9
1,16,53,1,m,1,1,16,5,120425,1,1,2,5
1,17,53,1,m,1,1,17,9,650,1,1,2,9
1,18,53,1,m,1,1,18,1,812,1,1,2,1
1,19,53,1,m,1,1,19,1,819,1,1,2,1
1,20,53,1,m,1,1,20,3,980,1,1,2,3
1,21,53,1,m,1,1,21,6,134737,1,1,2,6
1,22,53,1,m,1,1,22,6,399335,0,1,2,8
1,23,53,1,m,1,1,23,4,873,0,1,2,7
1,24,53,1,m,1,1,24,2,184051,0,1,2,4
1,25,53,1,m,1,1,25,2,995,1,1,2,2
1,26,53,1,m,1,1,26,8,723,1,1,2,8
1,27,53,1,m,1,1,27,2,112705,0,1,2,1
1,28,53,1,m,1,1,28,2,616,1,1,2,2
1,29,53,1,m,1,1,29,4,108615,0,1,2,9
1,30,53,1,m,1,1,30,9,386176,0,1,2,7
1,31,53,1,m,1,1,31,5,58744,0,1,2,6
1,32,53,1,m,1,1,32,6,795,1,1,2,6
1,33,53,1,m,1,1,33,4,232822,0,1,2,3
1,34,53,1,m,1,1,34,3,788,1,1,2,3
1,35,53,1,m,1,1,35,8,121827,0,1,2,1
1,36,53,1,m,1,1,36,4,862,1,1,2,4
1,37,53,1,m,1,1,37,9,312863,0,1,2,7
1,38,53,1,m,1,1,38,2,756,1,1,2,2
1,39,53,1,m,1,1,39,3,956,0,1,2,5
1,40,53,1,m,1,1,40,8,813,1,1,2,8
1,41,53,1,m,1,1,41,3,154376,0,1,2,7
1,42,53,1,m,1,1,42,1,287484,0,1,2,9
1,43,53,1,m,1,1,43,2,142083,0,1,2,3
1,44,53,1,m,1,1,44,5,205206,0,1,2,8
1,45,53,1,m,1,1,45,3,569,1,1,2,3
1,46,53,1,m,1,1,46,3,652,1,1,2,3
1,47,53,1,m,1,1,47,6,246204,0,1,2,5
1,48,53,1,m,1,1,48,1,154451,0,1,2,3
1,49,53,1,m,1,1,49,3,658,1,1,2,3
1,50,53,1,m,1,1,50,9,599,0,1,2,8
1,51,53,1,m,1,1,51,9,624,1,1,2,9
1,52,53,1,m,1,1,52,7,666,1,1,2,7
1,53,53,1,m,1,1,53,5,209953,0,1,2,6
1,54,53,21,m,1,2,54,9,636,0,1,2,7
1,55,53,21,m,1,2,55,2,386296,0,1,2,1
1,56,53,21,m,1,2,56,3,445,1,1,2,3
1,57,53,21,m,1,2,57,9,194749,0,1,2,1
1,58,53,21,m,1,2,58,6,129851,1,1,2,6
1,59,53,21,m,1,2,59,4,140441,1,1,2,4
1,60,53,21,m,1,2,60,6,755,1,1,2,6
1,61,53,21,m,1,2,61,2,670,0,1,2,1
1,62,53,21,m,1,2,62,6,17786,0,1,2,9
1,63,53,21,m,1,2,63,4,114484,0,1,2,5
1,64,53,21,m,1,2,64,4,739,1,1,2,4
1,65,53,21,m,1,2,65,5,492,1,1,2,5
1,66,53,21,m,1,2,66,2,534,1,1,2,2
1,67,53,21,m,1,2,67,9,529,0,1,2,6
1,68,53,21,m,1,2,68,6,808,1,1,2,6
1,69,53,21,m,1,2,69,7,173,1,1,2,7
1,70,53,21,m,1,2,70,2,187034,0,1,2,4
1,71,53,21,m,1,2,71,9,483148,0,1,2,1
1,72,53,21,m,1,2,72,9,305861,1,1,2,9
1,73,53,21,m,1,2,73,3,686,1,1,2,3
1,74,53,21,m,1,2,74,1,328118,0,1,2,5
1,75,53,21,m,1,2,75,4,926,1,1,2,4
1,76,53,21,m,1,2,76,7,668,0,1,2,1
1,77,53,21,m,1,2,77,9,932,0,1,2,8
1,78,53,21,m,1,2,78,4,603,0,1,2,6
1,79,53,21,m,1,2,79,9,117859,0,1,2,7
1,80,53,21,m,1,2,80,2,661,1,1,2,2
1,81,53,21,m,1,2,81,4,866,1,1,2,4
1,82,53,21,m,1,2,82,1,593,1,1,2,1
1,83,53,21,m,1,2,83,9,520,1,1,2,9
1,84,53,21,m,1,2,84,6,276477,0,1,2,9
1,85,53,21,m,1,2,85,4,811,0,1,2,5
1,86,53,21,m,1,2,86,7,652,1,1,2,7
1,87,53,21,m,1,2,87,9,108065,1,1,2,9
1,88,53,21,m,1,2,88,2,579,1,1,2,2
1,89,53,21,m,1,2,89,6,145124,0,1,2,4
1,90,53,21,m,1,2,90,4,608,1,1,2,4
1,91,53,21,m,1,2,91,6,696,1,1,2,6
1,92,53,21,m,1,2,92,1,595,1,1,2,1
1,93,53,21,m,1,2,93,8,966,0,1,2,7
1,94,53,21,m,1,2,94,6,17162,1,1,2,6
1,95,53,21,m,1,2,95,4,628,1,1,2,4
1,96,53,21,m,1,2,96,8,590,1,1,2,8
1,97,53,21,m,1,2,97,6,746,1,1,2,6
1,98,53,21,m,1,2,98,9,741,1,1,2,9
1,99,53,21,m,1,2,99,8,554,1,1,2,8
1,100,53,21,m,1,2,100,5,107053,1,1,2,5
1,101,53,21,m,1,2,101,2,160558,0,1,2,1
1,102,53,21,m,1,2,102,7,502,1,1,2,7
1,103,53,21,m,1,2,103,5,348329,1,1,2,5
1,104,53,21,m,1,2,104,9,803,0,1,2,8
1,105,53,21,m,1,2,105,4,529,0,1,2,2
2,1,21,2,f,1,1,106,5,605,1,2,2,5
2,2,21,2,f,1,1,107,9,4954,0,2,2,1
2,3,21,2,f,1,1,108,2,2274,0,2,2,3
2,4,21,2,f,1,1,109,4,3135,1,2,2,4
2,5,21,2,f,1,1,110,2,1553,1,2,2,2
2,6,21,2,f,1,1,111,7,952,1,2,2,7
2,7,21,2,f,1,1,112,9,3618,0,2,2,1
2,8,21,2,f,1,1,113,3,4201,0,2,2,8
2,9,21,2,f,1,1,114,6,576,1,2,2,6
2,10,21,2,f,1,1,115,9,3522,0,2,2,5
2,11,21,2,f,1,1,116,7,3915,1,2,2,7
2,12,21,2,f,1,1,117,9,4256,0,2,2,8
2,13,21,2,f,1,1,118,6,546,0,2,2,3
2,14,21,2,f,1,1,119,3,3134,1,2,2,3
2,15,21,2,f,1,1,120,9,3110,1,2,2,9
2,16,21,2,f,1,1,121,5,1306,1,2,2,5
2,17,21,2,f,1,1,122,9,273,1,2,2,9
2,18,21,2,f,1,1,123,9,3710,0,2,2,1
2,19,21,2,f,1,1,124,4,472,1,2,2,4
2,20,21,2,f,1,1,125,3,192,1,2,2,3
2,21,21,2,f,1,1,126,8,471,1,2,2,8
2,22,21,2,f,1,1,127,9,2870,1,2,2,9
2,23,21,2,f,1,1,128,7,3257,0,2,2,8
2,24,21,2,f,1,1,129,6,4550,0,2,2,2
2,25,21,2,f,1,1,130,5,2042,1,2,2,5
2,26,21,2,f,1,1,131,1,3313,0,2,2,3
2,27,21,2,f,1,1,132,4,3296,0,2,2,6
2,28,21,2,f,1,1,133,5,1952,0,2,2,4
2,29,21,2,f,1,1,134,1,478,1,2,2,1
2,30,21,2,f,1,1,135,2,352,1,2,2,2
2,31,21,2,f,1,1,136,7,1529,0,2,2,2
2,32,21,2,f,1,1,137,4,885,1,2,2,4
2,33,21,2,f,1,1,138,7,4272,0,2,2,2
2,34,21,2,f,1,1,139,3,565,1,2,2,3
2,35,21,2,f,1,1,140,1,335,1,2,2,1
2,36,21,2,f,1,1,141,6,618,1,2,2,6
2,37,21,2,f,1,1,142,2,498,1,2,2,2
2,38,21,2,f,1,1,143,3,3580,0,2,2,6
2,39,21,2,f,1,1,144,2,441,1,2,2,2
2,40,21,2,f,1,1,145,1,3768,0,2,2,3
2,41,21,2,f,1,1,146,3,3053,0,2,2,2
2,42,21,2,f,1,1,147,9,2388,1,2,2,9
2,43,21,2,f,1,1,148,7,3922,0,2,2,4
2,44,21,2,f,1,1,149,8,319,1,2,2,8
2,45,21,2,f,1,1,150,4,2149,0,2,2,5
2,46,21,2,f,1,1,151,3,347,1,2,2,3
2,47,21,2,f,1,1,152,4,3203,0,2,2,5
2,48,21,2,f,1,1,153,8,2136,1,2,2,8
2,49,21,2,f,1,1,154,6,2192,1,2,2,6
2,50,21,2,f,1,1,155,2,1188,1,2,2,2
2,51,21,2,f,1,1,156,8,744,0,2,2,3
2,52,21,2,f,1,1,157,5,2110,0,2,2,8
2,53,21,2,f,1,1,158,5,727,1,2,2,5
2,54,21,22,f,1,2,159,5,639,1,2,2,5
2,55,21,22,f,1,2,160,1,2456,0,2,2,5
2,56,21,22,f,1,2,161,5,3245,0,2,2,7
2,57,21,22,f,1,2,162,9,317,1,2,2,9
2,58,21,22,f,1,2,163,3,342,0,2,2,6
2,59,21,22,f,1,2,164,9,453,0,2,2,4
2,60,21,22,f,1,2,165,2,195,1,2,2,2
2,61,21,22,f,1,2,166,1,310,1,2,2,1
2,62,21,22,f,1,2,167,2,389,1,2,2,2
2,63,21,22,f,1,2,168,6,2656,0,2,2,1
2,64,21,22,f,1,2,169,1,416,1,2,2,1
2,65,21,22,f,1,2,170,6,1334,1,2,2,6
2,66,21,22,f,1,2,171,5,728,1,2,2,5
2,67,21,22,f,1,2,172,2,548,1,2,2,2
2,68,21,22,f,1,2,173,2,325,1,2,2,2
2,69,21,22,f,1,2,174,5,446,1,2,2,5
2,70,21,22,f,1,2,175,2,2693,0,2,2,3
2,71,21,22,f,1,2,176,5,306,1,2,2,5
2,72,21,22,f,1,2,177,2,1825,1,2,2,2
2,73,21,22,f,1,2,178,4,3801,0,2,2,6
2,74,21,22,f,1,2,179,3,2237,0,2,2,6
2,75,21,22,f,1,2,180,9,1064,1,2,2,9
2,76,21,22,f,1,2,181,5,2928,1,2,2,5
2,77,21,22,f,1,2,182,7,477,1,2,2,7
2,78,21,22,f,1,2,183,9,627,1,2,2,9
2,79,21,22,f,1,2,184,2,2518,0,2,2,3
2,80,21,22,f,1,2,185,5,921,1,2,2,5
2,81,21,22,f,1,2,186,5,702,1,2,2,5
2,82,21,22,f,1,2,187,6,497,1,2,2,6
2,83,21,22,f,1,2,188,5,1304,1,2,2,5
2,84,21,22,f,1,2,189,3,519,1,2,2,3
2,85,21,22,f,1,2,190,2,3405,0,2,2,5
2,86,21,22,f,1,2,191,8,200,1,2,2,8
2,87,21,22,f,1,2,192,7,2704,0,2,2,8
2,88,21,22,f,1,2,193,4,2468,1,2,2,4
2,89,21,22,f,1,2,194,6,473,1,2,2,6
2,90,21,22,f,1,2,195,1,1900,1,2,2,1
2,91,21,22,f,1,2,196,9,1982,0,2,2,7
2,92,21,22,f,1,2,197,5,401,1,2,2,5
2,93,21,22,f,1,2,198,6,2151,1,2,2,6
2,94,21,22,f,1,2,199,9,456,1,2,2,9
2,95,21,22,f,1,2,200,3,423,1,2,2,3
2,96,21,22,f,1,2,201,1,436,1,2,2,1
2,97,21,22,f,1,2,202,4,428,1,2,2,4
2,98,21,22,f,1,2,203,9,2271,0,2,2,5
2,99,21,22,f,1,2,204,1,382,1,2,2,1
2,100,21,22,f,1,2,205,3,1986,1,2,2,3
2,101,21,22,f,1,2,206,5,2208,1,2,2,5
2,102,21,22,f,1,2,207,9,1758,0,2,2,8
2,103,21,22,f,1,2,208,6,2363,1,2,2,6
2,104,21,22,f,1,2,209,7,1547,0,2,2,8
2,105,21,22,f,1,2,210,2,509,1,2,2,2
3,1,22,3,f,1,1,211,3,988,1,1,1,3
3,2,22,3,f,1,1,212,9,609,0,1,1,1
3,3,22,3,f,1,1,213,1,4709,0,1,1,9
3,4,22,3,f,1,1,214,9,2586,1,1,1,9
3,5,22,3,f,1,1,215,2,656,1,1,1,2
3,6,22,3,f,1,1,216,5,996,1,1,1,5
3,7,22,3,f,1,1,217,1,578,1,1,1,1
3,8,22,3,f,1,1,218,7,3884,0,1,1,1
3,9,22,3,f,1,1,219,4,880,1,1,1,4
3,10,22,3,f,1,1,220,6,671,0,1,1,8
3,11,22,3,f,1,1,221,1,2979,1,1,1,1
3,12,22,3,f,1,1,222,6,405,1,1,1,6
3,13,22,3,f,1,1,223,2,607,1,1,1,2
3,14,22,3,f,1,1,224,5,509,1,1,1,5
3,15,22,3,f,1,1,225,2,622,1,1,1,2
3,16,22,3,f,1,1,226,7,1922,0,1,1,8
3,17,22,3,f,1,1,227,4,682,1,1,1,4
3,18,22,3,f,1,1,228,9,1925,0,1,1,7
3,19,22,3,f,1,1,229,1,1717,1,1,1,1
3,20,22,3,f,1,1,230,8,886,1,1,1,8
3,21,22,3,f,1,1,231,5,555,1,1,1,5
3,22,22,3,f,1,1,232,8,2428,0,1,1,6
3,23,22,3,f,1,1,233,4,5328,0,1,1,9
3,24,22,3,f,1,1,234,9,3084,1,1,1,9
3,25,22,3,f,1,1,235,7,572,1,1,1,7
3,26,22,3,f,1,1,236,4,608,1,1,1,4
3,27,22,3,f,1,1,237,3,427,1,1,1,3
3,28,22,3,f,1,1,238,4,568,0,1,1,2
3,29,22,3,f,1,1,239,3,623,1,1,1,3
3,30,22,3,f,1,1,240,9,5543,1,1,1,9
3,31,22,3,f,1,1,241,5,508,1,1,1,5
3,32,22,3,f,1,1,242,8,2245,0,1,1,3
3,33,22,3,f,1,1,243,4,495,1,1,1,4
3,34,22,3,f,1,1,244,9,790,1,1,1,9
3,35,22,3,f,1,1,245,1,721,1,1,1,1
3,36,22,3,f,1,1,246,8,1001,1,1,1,8
3,37,22,3,f,1,1,247,7,838,1,1,1,7
3,38,22,3,f,1,1,248,7,643,1,1,1,7
3,39,22,3,f,1,1,249,4,743,1,1,1,4
3,40,22,3,f,1,1,250,6,1498,1,1,1,6
3,41,22,3,f,1,1,251,1,1960,0,1,1,8
3,42,22,3,f,1,1,252,3,2465,1,1,1,3
3,43,22,3,f,1,1,253,9,9062,1,1,1,9
3,44,22,3,f,1,1,254,3,2361,1,1,1,3
3,45,22,3,f,1,1,255,8,834,1,1,1,8
3,46,22,3,f,1,1,256,2,786,1,1,1,2
3,47,22,3,f,1,1,257,7,752,1,1,1,7
3,48,22,3,f,1,1,258,9,1306,1,1,1,9
3,49,22,3,f,1,1,259,7,651,1,1,1,7
3,50,22,3,f,1,1,260,9,1049,1,1,1,9
3,51,22,3,f,1,1,261,9,1791,1,1,1,9
3,52,22,3,f,1,1,262,8,1129,1,1,1,8
3,53,22,3,f,1,1,263,8,1051,0,1,1,9
3,54,22,23,f,1,2,264,2,486,1,1,1,2
3,55,22,23,f,1,2,265,7,1069,1,1,1,7
3,56,22,23,f,1,2,266,9,4491,0,1,1,8
3,57,22,23,f,1,2,267,3,641,1,1,1,3
3,58,22,23,f,1,2,268,1,1964,0,1,1,5
3,59,22,23,f,1,2,269,2,250,1,1,1,2
3,60,22,23,f,1,2,270,9,271,1,1,1,9
3,61,22,23,f,1,2,271,2,485,1,1,1,2
3,62,22,23,f,1,2,272,9,563,1,1,1,9
3,63,22,23,f,1,2,273,1,2845,0,1,1,7
3,64,22,23,f,1,2,274,1,526,0,1,1,3
3,65,22,23,f,1,2,275,3,502,0,1,1,1
3,66,22,23,f,1,2,276,1,627,1,1,1,1
3,67,22,23,f,1,2,277,9,818,1,1,1,9
3,68,22,23,f,1,2,278,6,571,1,1,1,6
3,69,22,23,f,1,2,279,8,795,0,1,1,2
3,70,22,23,f,1,2,280,7,541,1,1,1,7
3,71,22,23,f,1,2,281,9,874,1,1,1,9
3,72,22,23,f,1,2,282,1,235,1,1,1,1
3,73,22,23,f,1,2,283,3,404,1,1,1,3
3,74,22,23,f,1,2,284,9,584,1,1,1,9
3,75,22,23,f,1,2,285,2,316,1,1,1,2
3,76,22,23,f,1,2,286,9,1268,1,1,1,9
3,77,22,23,f,1,2,287,9,542,1,1,1,9
3,78,22,23,f,1,2,288,9,2388,1,1,1,9
3,79,22,23,f,1,2,289,1,3884,0,1,1,2
3,80,22,23,f,1,2,290,6,2179,0,1,1,5
3,81,22,23,f,1,2,291,2,236,1,1,1,2
3,82,22,23,f,1,2,292,9,805,0,1,1,6
3,83,22,23,f,1,2,293,1,459,1,1,1,1
3,84,22,23,f,1,2,294,4,203,1,1,1,4
3,85,22,23,f,1,2,295,7,1047,0,1,1,6
3,86,22,23,f,1,2,296,9,3437,0,1,1,2
3,87,22,23,f,1,2,297,4,369,1,1,1,4
3,88,22,23,f,1,2,298,9,1235,0,1,1,3
3,89,22,23,f,1,2,299,7,560,1,1,1,7
3,90,22,23,f,1,2,300,9,638,1,1,1,9
3,91,22,23,f,1,2,301,9,1324,0,1,1,6
3,92,22,23,f,1,2,302,6,2311,0,1,1,7
3,93,22,23,f,1,2,303,6,2414,1,1,1,6
3,94,22,23,f,1,2,304,5,472,1,1,1,5
3,95,22,23,f,1,2,305,7,964,1,1,1,7
3,96,22,23,f,1,2,306,5,212,1,1,1,5
3,97,22,23,f,1,2,307,3,138,1,1,1,3
3,98,22,23,f,1,2,308,9,1491,0,1,1,7
3,99,22,23,f,1,2,309,2,337,1,1,1,2
3,100,22,23,f,1,2,310,2,547,1,1,1,2
3,101,22,23,f,1,2,311,7,538,1,1,1,7
3,102,22,23,f,1,2,312,7,5133,0,1,1,6
3,103,22,23,f,1,2,313,3,383,1,1,1,3
3,104,22,23,f,1,2,314,5,322,1,1,1,5
3,105,22,23,f,1,2,315,2,484,0,1,1,6
4,1,22,4,f,1,1,316,8,19,1,2,1,8
4,2,22,4,f,1,1,317,1,823,1,2,1,1
4,3,22,4,f,1,1,318,9,1078,1,2,1,9
4,4,22,4,f,1,1,319,9,647,1,2,1,9
4,5,22,4,f,1,1,320,1,535,1,2,1,1
4,6,22,4,f,1,1,321,2,1662,0,2,1,4
4,7,22,4,f,1,1,322,7,833,1,2,1,7
4,8,22,4,f,1,1,323,6,638,1,2,1,6
4,9,22,4,f,1,1,324,9,953,0,2,1,1
4,10,22,4,f,1,1,325,9,260,1,2,1,9
4,11,22,4,f,1,1,326,1,929,1,2,1,1
4,12,22,4,f,1,1,327,2,905,0,2,1,1
4,13,22,4,f,1,1,328,2,759,0,2,1,1
4,14,22,4,f,1,1,329,1,1913,0,2,1,5
4,15,22,4,f,1,1,330,2,410,1,2,1,2
4,16,22,4,f,1,1,331,6,1526,0,2,1,5
4,17,22,4,f,1,1,332,5,558,1,2,1,5
4,18,22,4,f,1,1,333,8,1907,0,2,1,4
4,19,22,4,f,1,1,334,7,824,0,2,1,8
4,20,22,4,f,1,1,335,3,592,0,2,1,9
4,21,22,4,f,1,1,336,9,2160,1,2,1,9
4,22,22,4,f,1,1,337,5,407,1,2,1,5
4,23,22,4,f,1,1,338,2,398,1,2,1,2
4,24,22,4,f,1,1,339,7,320,1,2,1,7
4,25,22,4,f,1,1,340,2,433,0,2,1,1
4,26,22,4,f,1,1,341,9,317,1,2,1,9
4,27,22,4,f,1,1,342,8,367,0,2,1,4
4,28,22,4,f,1,1,343,2,335,1,2,1,2
4,29,22,4,f,1,1,344,3,618,1,2,1,3
4,30,22,4,f,1,1,345,7,88,1,2,1,7
4,31,22,4,f,1,1,346,1,294,0,2,1,5
4,32,22,4,f,1,1,347,1,2223,1,2,1,1
4,33,22,4,f,1,1,348,4,258,1,2,1,4
4,34,22,4,f,1,1,349,9,721,0,2,1,2
4,35,22,4,f,1,1,350,5,1753,0,2,1,1
4,36,22,4,f,1,1,351,2,282,1,2,1,2
4,37,22,4,f,1,1,352,9,1222,1,2,1,9
4,38,22,4,f,1,1,353,6,374,1,2,1,6
4,39,22,4,f,1,1,354,2,463,1,2,1,2
4,40,22,4,f,1,1,355,9,97,1,2,1,9
4,41,22,4,f,1,1,356,8,538,0,2,1,2
4,42,22,4,f,1,1,357,4,1,1,2,1,4
4,43,22,4,f,1,1,358,2,1055,0,2,1,3
4,44,22,4,f,1,1,359,6,577,1,2,1,6
4,45,22,4,f,1,1,360,5,11,1,2,1,5
4,46,22,4,f,1,1,361,3,1578,1,2,1,3
4,47,22,4,f,1,1,362,6,1256,1,2,1,6
4,48,22,4,f,1,1,363,9,723,0,2,1,7
4,49,22,4,f,1,1,364,2,752,0,2,1,5
4,50,22,4,f,1,1,365,2,169,0,2,1,5
4,51,22,4,f,1,1,366,9,1,1,2,1,9
4,52,22,4,f,1,1,367,4,589,0,2,1,6
4,53,22,4,f,1,1,368,6,804,1,2,1,6
4,54,22,24,f,1,2,369,2,1,1,2,1,2
4,55,22,24,f,1,2,370,3,377,0,2,1,4
4,56,22,24,f,1,2,371,2,590,0,2,1,9
4,57,22,24,f,1,2,372,9,1327,0,2,1,3
4,58,22,24,f,1,2,373,5,1669,0,2,1,8
4,59,22,24,f,1,2,374,8,192,1,2,1,8
4,60,22,24,f,1,2,375,8,169,1,2,1,8
4,61,22,24,f,1,2,376,4,587,1,2,1,4
4,62,22,24,f,1,2,377,7,119,1,2,1,7
4,63,22,24,f,1,2,378,7,605,1,2,1,7
4,64,22,24,f,1,2,379,1,388,0,2,1,5
4,65,22,24,f,1,2,380,3,326,0,2,1,1
4,66,22,24,f,1,2,381,2,2,1,2,1,2
4,67,22,24,f,1,2,382,2,1,1,2,1,2
4,68,22,24,f,1,2,383,1,194,0,2,1,7
4,69,22,24,f,1,2,384,6,917,1,2,1,6
4,70,22,24,f,1,2,385,9,270,1,2,1,9
4,71,22,24,f,1,2,386,4,1792,1,2,1,4
4,72,22,24,f,1,2,387,2,869,0,2,1,5
4,73,22,24,f,1,2,388,8,324,1,2,1,8
4,74,22,24,f,1,2,389,5,114,1,2,1,5
4,75,22,24,f,1,2,390,1,950,0,2,1,7
4,76,22,24,f,1,2,391,3,838,0,2,1,1
4,77,22,24,f,1,2,392,1,517,1,2,1,1
4,78,22,24,f,1,2,393,9,87,1,2,1,9
4,79,22,24,f,1,2,394,6,859,1,2,1,6
4,80,22,24,f,1,2,395,7,480,1,2,1,7
4,81,22,24,f,1,2,396,9,1152,0,2,1,2
4,82,22,24,f,1,2,397,9,538,0,2,1,8
4,83,22,24,f,1,2,398,5,158,1,2,1,5
4,84,22,24,f,1,2,399,4,89,1,2,1,4
4,85,22,24,f,1,2,400,1,96,0,2,1,3
4,86,22,24,f,1,2,401,9,357,0,2,1,1
4,87,22,24,f,1,2,402,8,360,1,2,1,8
4,88,22,24,f,1,2,403,4,144,1,2,1,4
4,89,22,24,f,1,2,404,7,405,0,2,1,8
4,90,22,24,f,1,2,405,9,1423,1,2,1,9
4,91,22,24,f,1,2,406,9,498,1,2,1,9
4,92,22,24,f,1,2,407,2,176,1,2,1,2
4,93,22,24,f,1,2,408,5,318,1,2,1,5
4,94,22,24,f,1,2,409,9,24,1,2,1,9
4,95,22,24,f,1,2,410,6,621,1,2,1,6
4,96,22,24,f,1,2,411,9,352,1,2,1,9
4,97,22,24,f,1,2,412,5,743,1,2,1,5
4,98,22,24,f,1,2,413,6,316,1,2,1,6
4,99,22,24,f,1,2,414,6,71,1,2,1,6
4,100,22,24,f,1,2,415,2,216,1,2,1,2
4,101,22,24,f,1,2,416,3,1,1,2,1,3
4,102,22,24,f,1,2,417,5,1,0,2,1,2
4,103,22,24,f,1,2,418,2,735,1,2,1,2
4,104,22,24,f,1,2,419,2,423,0,2,1,7
4,105,22,24,f,1,2,420,1,1000,1,2,1,1
5,1,32,5,m,1,1,421,8,1251,1,1,2,8
5,2,32,5,m,1,1,422,1,1199,1,1,2,1
5,3,32,5,m,1,1,423,9,965,1,1,2,9
5,4,32,5,m,1,1,424,9,968,1,1,2,9
5,5,32,5,m,1,1,425,7,1624,0,1,2,1
5,6,32,5,m,1,1,426,7,1825,1,1,2,7
5,7,32,5,m,1,1,427,8,854,0,1,2,7
5,8,32,5,m,1,1,428,8,746,1,1,2,8
5,9,32,5,m,1,1,429,6,849,0,1,2,2
5,10,32,5,m,1,1,430,7,580,1,1,2,7
5,11,32,5,m,1,1,431,6,961,1,1,2,6
5,12,32,5,m,1,1,432,6,1985,0,1,2,5
5,13,32,5,m,1,1,433,2,527,1,1,2,2
5,14,32,5,m,1,1,434,7,521,1,1,2,7
5,15,32,5,m,1,1,435,9,606,0,1,2,2
5,16,32,5,m,1,1,436,6,1968,0,1,2,2
5,17,32,5,m,1,1,437,3,1239,0,1,2,5
5,18,32,5,m,1,1,438,1,545,1,1,2,1
5,19,32,5,m,1,1,439,4,534,1,1,2,4
5,20,32,5,m,1,1,440,4,768,0,1,2,2
5,21,32,5,m,1,1,441,9,463,1,1,2,9
5,22,32,5,m,1,1,442,4,440,1,1,2,4
5,23,32,5,m,1,1,443,5,471,1,1,2,5
5,24,32,5,m,1,1,444,4,368,0,1,2,2
5,25,32,5,m,1,1,445,7,438,1,1,2,7
5,26,32,5,m,1,1,446,8,285,1,1,2,8
5,27,32,5,m,1,1,447,6,312,1,1,2,6
5,28,32,5,m,1,1,448,2,318,1,1,2,2
5,29,32,5,m,1,1,449,9,304,1,1,2,9
5,30,32,5,m,1,1,450,2,551,0,1,2,1
5,31,32,5,m,1,1,451,5,506,1,1,2,5
5,32,32,5,m,1,1,452,2,1344,0,1,2,9
5,33,32,5,m,1,1,453,4,374,1,1,2,4
5,34,32,5,m,1,1,454,8,501,1,1,2,8
5,35,32,5,m,1,1,455,1,380,1,1,2,1
5,36,32,5,m,1,1,456,5,378,1,1,2,5
5,37,32,5,m,1,1,457,3,364,1,1,2,3
5,38,32,5,m,1,1,458,2,519,0,1,2,1
5,39,32,5,m,1,1,459,5,391,1,1,2,5
5,40,32,5,m,1,1,460,6,629,1,1,2,6
5,41,32,5,m,1,1,461,9,354,0,1,2,8
5,42,32,5,m,1,1,462,9,455,0,1,2,3
5,43,32,5,m,1,1,463,7,1478,0,1,2,8
5,44,32,5,m,1,1,464,7,349,1,1,2,7
5,45,32,5,m,1,1,465,5,650,1,1,2,5
5,46,32,5,m,1,1,466,3,558,0,1,2,2
5,47,32,5,m,1,1,467,6,503,1,1,2,6
5,48,32,5,m,1,1,468,8,885,0,1,2,7
5,49,32,5,m,1,1,469,2,2151,0,1,2,3
5,50,32,5,m,1,1,470,7,677,1,1,2,7
5,51,32,5,m,1,1,471,9,811,0,1,2,1
5,52,32,5,m,1,1,472,6,373,1,1,2,6
5,53,32,5,m,1,1,473,3,486,1,1,2,3
5,54,32,25,m,1,2,474,9,407,1,1,2,9
5,55,32,25,m,1,2,475,8,416,1,1,2,8
5,56,32,25,m,1,2,476,2,486,0,1,2,9
5,57,32,25,m,1,2,477,9,488,0,1,2,3
5,58,32,25,m,1,2,478,5,560,0,1,2,8
5,59,32,25,m,1,2,479,8,288,1,1,2,8
5,60,32,25,m,1,2,480,2,517,0,1,2,8
5,61,32,25,m,1,2,481,3,644,1,1,2,3
5,62,32,25,m,1,2,482,2,465,0,1,2,3
5,63,32,25,m,1,2,483,5,444,1,1,2,5
5,64,32,25,m,1,2,484,2,274,1,1,2,2
5,65,32,25,m,1,2,485,1,358,0,1,2,2
5,66,32,25,m,1,2,486,4,427,1,1,2,4
5,67,32,25,m,1,2,487,4,568,1,1,2,4
5,68,32,25,m,1,2,488,3,510,1,1,2,3
5,69,32,25,m,1,2,489,3,534,0,1,2,8
5,70,32,25,m,1,2,490,1,446,1,1,2,1
5,71,32,25,m,1,2,491,6,336,1,1,2,6
5,72,32,25,m,1,2,492,3,278,0,1,2,9
