uidf,trial,age,usex,session,block,block_id,tid,response,rt,correct,target_color,target_sex,correctResponse
10,89,19,m,1,1,10,990,3,1213,1,b,m,3
10,90,19,m,1,1,10,991,2,102,0,b,m,4
10,91,19,m,1,1,10,992,5,460,1,b,m,5
10,92,19,m,1,1,10,993,2,474,1,b,m,2
10,93,19,m,1,1,10,994,6,296,1,b,m,6
10,94,19,m,1,1,10,995,2,177,0,b,m,1
10,95,19,m,1,1,10,996,2,558,1,b,m,2
10,96,19,m,1,1,10,997,8,193,0,b,m,5
10,97,19,m,1,1,10,998,1,478,1,b,m,1
10,98,19,m,1,1,10,999,8,643,1,b,m,8
10,99,19,m,1,1,10,1000,7,202,1,b,m,7
11,0,21,f,1,1,11,1001,8,4564,0,y,m,1
11,1,21,f,1,1,11,1002,2,732,0,y,m,0
11,2,21,f,1,1,11,1003,2,1115,0,y,m,7
11,3,21,f,1,1,11,1004,7,972,1,y,m,7
11,4,21,f,1,1,11,1005,2,619,1,y,m,2
11,5,21,f,1,1,11,1006,2,1347,0,y,m,0
11,6,21,f,1,1,11,1007,5,702,0,y,m,4
11,7,21,f,1,1,11,1008,1,513,1,y,m,1
11,8,21,f,1,1,11,1009,6,399,0,y,m,2
11,9,21,f,1,1,11,1010,7,535,1,y,m,7
11,10,21,f,1,1,11,1011,8,414,0,y,m,5
11,11,21,f,1,1,11,1012,7,593,1,y,m,7
11,12,21,f,1,1,11,1013,4,572,1,y,m,4
11,13,21,f,1,1,11,1014,2,500,1,y,m,2
11,14,21,f,1,1,11,1015,7,475,1,y,m,7
11,15,21,f,1,1,11,1016,5,760,0,y,m,1
11,16,21,f,1,1,11,1017,8,1349,0,y,m,6
11,17,21,f,1,1,11,1018,3,515,1,y,m,3
11,18,21,f,1,1,11,1019,1,1804,0,y,m,0
11,19,21,f,1,1,11,1020,3,619,1,y,m,3
11,20,21,f,1,1,11,1021,4,973,1,y,m,4
11,21,21,f,1,1,11,1022,4,941,0,y,m,6
11,22,21,f,1,1,11,1023,5,102,1,y,m,5
11,23,21,f,1,1,11,1024,8,730,0,y,m,0
11,24,21,f,1,1,11,1025,6,890,1,y,m,6
11,25,21,f,1,1,11,1026,5,555,1,y,m,5
11,26,21,f,1,1,11,1027,8,692,0,y,m,0
11,27,21,f,1,1,11,1028,8,786,0,y,m,4
11,28,21,f,1,1,11,1029,2,342,1,y,m,2
11,29,21,f,1,1,11,1030,8,501,0,y,m,1
11,30,21,f,1,1,11,1031,6,576,0,y,m,0
11,31,21,f,1,1,11,1032,3,464,0,y,m,1
11,32,21,f,1,1,11,1033,8,1151,0,y,m,7
11,33,21,f,1,1,11,1034,5,411,1,y,m,5
11,34,21,f,1,1,11,1035,3,245,1,y,m,3
11,35,21,f,1,1,11,1036,2,822,0,y,m,3
11,36,21,f,1,1,11,1037,8,290,1,y,m,8
11,37,21,f,1,1,11,1038,2,592,0,y,m,4
11,38,21,f,1,1,11,1039,4,1385,0,y,m,3
11,39,21,f,1,1,11,1040,0,555,0,y,m,8
11,40,21,f,1,1,11,1041,0,63,1,y,m,0
11,41,21,f,1,1,11,1042,5,576,1,y,m,5
11,42,21,f,1,1,11,1043,3,242,1,y,m,3
11,43,21,f,1,1,11,1044,8,390,1,y,m,8
11,44,21,f,1,1,11,1045,4,353,1,y,m,4
11,45,21,f,1,1,11,1046,2,645,0,y,m,4
11,46,21,f,1,1,11,1047,0,943,0,y,m,8
11,47,21,f,1,1,11,1048,4,771,0,y,m,0
11,48,21,f,1,1,11,1049,6,477,1,y,m,6
11,49,21,f,1,1,11,1050,6,1462,0,y,m,1
11,50,21,f,1,1,11,1051,0,1645,0,y,m,2
11,51,21,f,1,1,11,1052,5,1000,1,y,m,5
11,52,21,f,1,1,11,1053,6,1257,1,y,m,6
11,53,21,f,1,1,11,1054,7,656,0,y,m,8
11,54,21,f,1,1,11,1055,2,701,0,y,m,6
11,55,21,f,1,1,11,1056,8,787,0,y,m,6
11,56,21,f,1,1,11,1057,2,610,0,y,m,6
11,57,21,f,1,1,11,1058,8,521,0,y,m,2
11,58,21,f,1,1,11,1059,7,540,1,y,m,7
11,59,21,f,1,1,11,1060,5,854,0,y,m,6
11,60,21,f,1,1,11,1061,4,533,1,y,m,4
11,61,21,f,1,1,11,1062,5,404,1,y,m,5
11,62,21,f,1,1,11,1063,3,1395,0,y,m,8
11,63,21,f,1,1,11,1064,2,649,1,y,m,2
11,64,21,f,1,1,11,1065,2,644,0,y,m,3
11,65,21,f,1,1,11,1066,2,0,1,y,m,2
11,66,21,f,1,1,11,1067,3,722,1,y,m,3
11,67,21,f,1,1,11,1068,8,364,0,y,m,7
11,68,21,f,1,1,11,1069,2,274,0,y,m,4
11,69,21,f,1,1,11,1070,6,229,1,y,m,6
11,70,21,f,1,1,11,1071,3,198,0,y,m,8
11,71,21,f,1,1,11,1072,8,69,1,y,m,8
11,72,21,f,1,1,11,1073,0,313,1,y,m,0
11,73,21,f,1,1,11,1074,3,678,0,y,m,1
11,74,21,f,1,1,11,1075,3,148,1,y,m,3
11,75,21,f,1,1,11,1076,7,1511,1,y,m,7
11,76,21,f,1,1,11,1077,6,485,1,y,m,6
11,77,21,f,1,1,11,1078,2,135,1,y,m,2
11,78,21,f,1,1,11,1079,1,404,0,y,m,2
11,79,21,f,1,1,11,1080,1,1719,0,y,m,3
11,80,21,f,1,1,11,1081,7,357,1,y,m,7
11,81,21,f,1,1,11,1082,4,432,1,y,m,4
11,82,21,f,1,1,11,1083,1,355,1,y,m,1
11,83,21,f,1,1,11,1084,6,511,0,y,m,1
11,84,21,f,1,1,11,1085,2,0,1,y,m,2
11,85,21,f,1,1,11,1086,5,1599,0,y,m,8
11,86,21,f,1,1,11,1087,4,479,1,y,m,4
11,87,21,f,1,1,11,1088,6,961,1,y,m,6
11,88,21,f,1,1,11,1089,2,130,0,y,m,8
11,89,21,f,1,1,11,1090,4,487,0,y,m,7
11,90,21,f,1,1,11,1091,6,490,0,y,m,2
11,91,21,f,1,1,11,1092,6,360,0,y,m,2
11,92,21,f,1,1,11,1093,1,169,1,y,m,1
11,93,21,f,1,1,11,1094,6,695,1,y,m,6
11,94,21,f,1,1,11,1095,8,277,1,y,m,8
11,95,21,f,1,1,11,1096,1,321,1,y,m,1
11,96,21,f,1,1,11,1097,8,420,0,y,m,1
11,97,21,f,1,1,11,1098,1,646,1,y,m,1
11,98,21,f,1,1,11,1099,1,1159,1,y,m,1
11,99,21,f,1,1,11,1100,0,645,1,y,m,0
12,0,19,f,1,1,12,1101,0,1876,0,b,f,7
12,1,19,f,1,1,12,1102,1,2201,0,b,f,5
12,2,19,f,1,1,12,1103,0,372,1,b,f,0
12,3,19,f,1,1,12,1104,8,755,0,b,f,4
12,4,19,f,1,1,12,1105,5,1029,1,b,f,5
12,5,19,f,1,1,12,1106,5,632,0,b,f,4
12,6,19,f,1,1,12,1107,6,746,0,b,f,4
12,7,19,f,1,1,12,1108,6,482,1,b,f,6
12,8,19,f,1,1,12,1109,0,746,0,b,f,1
12,9,19,f,1,1,12,1110,0,695,0,b,f,3
12,10,19,f,1,1,12,1111,0,476,1,b,f,0
12,11,19,f,1,1,12,1112,8,537,0,b,f,0
12,12,19,f,1,1,12,1113,4,597,0,b,f,2
12,13,19,f,1,1,12,1114,7,382,1,b,f,7
12,14,19,f,1,1,12,1115,8,261,1,b,f,8
12,15,19,f,1,1,12,1116,5,468,1,b,f,5
12,16,19,f,1,1,12,1117,2,484,0,b,f,5
12,17,19,f,1,1,12,1118,1,562,1,b,f,1
12,18,19,f,1,1,12,1119,5,268,1,b,f,5
12,19,19,f,1,1,12,1120,7,266,1,b,f,7
12,20,19,f,1,1,12,1121,8,485,1,b,f,8
12,21,19,f,1,1,12,1122,6,495,1,b,f,6
12,22,19,f,1,1,12,1123,7,272,1,b,f,7
12,23,19,f,1,1,12,1124,0,421,0,b,f,1
12,24,19,f,1,1,12,1125,5,214,1,b,f,5
12,25,19,f,1,1,12,1126,7,568,0,b,f,4
12,26,19,f,1,1,12,1127,8,514,0,b,f,0
12,27,19,f,1,1,12,1128,0,483,1,b,f,0
12,28,19,f,1,1,12,1129,8,383,1,b,f,8
12,29,19,f,1,1,12,1130,5,350,1,b,f,5
12,30,19,f,1,1,12,1131,3,398,1,b,f,3
12,31,19,f,1,1,12,1132,0,477,1,b,f,0
12,32,19,f,1,1,12,1133,7,487,1,b,f,7
12,33,19,f,1,1,12,1134,5,829,1,b,f,5
12,34,19,f,1,1,12,1135,1,498,1,b,f,1
12,35,19,f,1,1,12,1136,3,613,0,b,f,2
12,36,19,f,1,1,12,1137,6,815,0,b,f,0
12,37,19,f,1,1,12,1138,0,564,0,b,f,3
12,38,19,f,1,1,12,1139,3,596,1,b,f,3
12,39,19,f,1,1,12,1140,4,407,1,b,f,4
12,40,19,f,1,1,12,1141,7,364,1,b,f,7
12,41,19,f,1,1,12,1142,2,469,0,b,f,4
12,42,19,f,1,1,12,1143,3,511,1,b,f,3
12,43,19,f,1,1,12,1144,0,369,1,b,f,0
12,44,19,f,1,1,12,1145,7,695,0,b,f,2
12,45,19,f,1,1,12,1146,6,411,1,b,f,6
12,46,19,f,1,1,12,1147,4,622,0,b,f,8
12,47,19,f,1,1,12,1148,2,454,0,b,f,1
12,48,19,f,1,1,12,1149,6,529,1,b,f,6
12,49,19,f,1,1,12,1150,6,249,1,b,f,6
12,50,19,f,1,1,12,1151,3,646,0,b,f,1
12,51,19,f,1,1,12,1152,6,476,1,b,f,6
12,52,19,f,1,1,12,1153,5,393,1,b,f,5
12,53,19,f,1,1,12,1154,3,288,1,b,f,3
12,54,19,f,1,1,12,1155,6,371,0,b,f,1
12,55,19,f,1,1,12,1156,1,443,1,b,f,1
12,56,19,f,1,1,12,1157,7,605,0,b,f,4
12,57,19,f,1,1,12,1158,6,316,1,b,f,6
12,58,19,f,1,1,12,1159,3,403,1,b,f,3
12,59,19,f,1,1,12,1160,0,578,0,b,f,1
12,60,19,f,1,1,12,1161,6,307,1,b,f,6
12,61,19,f,1,1,12,1162,5,533,1,b,f,5
12,62,19,f,1,1,12,1163,6,493,1,b,f,6
12,63,19,f,1,1,12,1164,7,473,1,b,f,7
12,64,19,f,1,1,12,1165,4,530,1,b,f,4
12,65,19,f,1,1,12,1166,7,600,1,b,f,7
12,66,19,f,1,1,12,1167,4,325,1,b,f,4
12,67,19,f,1,1,12,1168,2,522,1,b,f,2
12,68,19,f,1,1,12,1169,5,680,1,b,f,5
12,69,19,f,1,1,12,1170,8,435,0,b,f,6
12,70,19,f,1,1,12,1171,3,293,1,b,f,3
12,71,19,f,1,1,12,1172,5,350,1,b,f,5
12,72,19,f,1,1,12,1173,6,348,1,b,f,6
12,73,19,f,1,1,12,1174,4,529,1,b,f,4
12,74,19,f,1,1,12,1175,8,427,0,b,f,0
12,75,19,f,1,1,12,1176,8,549,1,b,f,8
12,76,19,f,1,1,12,1177,5,129,1,b,f,5
12,77,19,f,1,1,12,1178,3,557,1,b,f,3
12,78,19,f,1,1,12,1179,2,650,1,b,f,2
12,79,19,f,1,1,12,1180,1,536,0,b,f,3
12,80,19,f,1,1,12,1181,1,461,1,b,f,1
12,81,19,f,1,1,12,1182,2,308,1,b,f,2
12,82,19,f,1,1,12,1183,8,555,1,b,f,8
12,83,19,f,1,1,12,1184,7,584,1,b,f,7
12,84,19,f,1,1,12,1185,8,328,1,b,f,8
12,85,19,f,1,1,12,1186,6,953,1,b,f,6
12,86,19,f,1,1,12,1187,7,780,1,b,f,7
12,87,19,f,1,1,12,1188,3,499,1,b,f,3
12,88,19,f,1,1,12,1189,1,548,0,b,f,3
12,89,19,f,1,1,12,1190,5,381,1,b,f,5
12,90,19,f,1,1,12,1191,5,3777,0,b,f,1
12,91,19,f,1,1,12,1192,5,147,1,b,f,5
12,92,19,f,1,1,12,1193,0,371,0,b,f,4
12,93,19,f,1,1,12,1194,7,371,1,b,f,7
12,94,19,f,1,1,12,1195,8,624,1,b,f,8
12,95,19,f,1,1,12,1196,4,654,0,b,f,1
12,96,19,f,1,1,12,1197,5,403,1,b,f,5
12,97,19,f,1,1,12,1198,3,469,1,b,f,3
12,98,19,f,1,1,12,1199,8,301,0,b,f,0
12,99,19,f,1,1,12,1200,7,318,1,b,f,7
13,0,18,f,1,1,13,1201,6,9975,1,b,m,6
13,1,18,f,1,1,13,1202,6,1594,1,b,m,6
13,2,18,f,1,1,13,1203,0,16950,0,b,m,2
13,3,18,f,1,1,13,1204,1,2507,1,b,m,1
13,4,18,f,1,1,13,1205,8,535,0,b,m,3
13,5,18,f,1,1,13,1206,1,417,0,b,m,7
13,6,18,f,1,1,13,1207,8,1070,1,b,m,8
13,7,18,f,1,1,13,1208,8,442,1,b,m,8
13,8,18,f,1,1,13,1209,0,1020,0,b,m,3
13,9,18,f,1,1,13,1210,6,556,1,b,m,6
13,10,18,f,1,1,13,1211,1,1315,1,b,m,1
13,11,18,f,1,1,13,1212,4,1039,1,b,m,4
13,12,18,f,1,1,13,1213,6,442,0,b,m,1
13,13,18,f,1,1,13,1214,1,296,1,b,m,1
13,14,18,f,1,1,13,1215,6,452,0,b,m,1
13,15,18,f,1,1,13,1216,1,542,0,b,m,5
13,16,18,f,1,1,13,1217,1,2691,0,b,m,7
13,17,18,f,1,1,13,1218,7,801,0,b,m,0
13,18,18,f,1,1,13,1219,1,450,0,b,m,0
13,19,18,f,1,1,13,1220,8,694,1,b,m,8
13,20,18,f,1,1,13,1221,1,456,1,b,m,1
13,21,18,f,1,1,13,1222,0,332,1,b,m,0
13,22,18,f,1,1,13,1223,1,459,1,b,m,1
13,23,18,f,1,1,13,1224,4,878,0,b,m,5
13,24,18,f,1,1,13,1225,8,2261,0,b,m,2
13,25,18,f,1,1,13,1226,0,835,0,b,m,5
13,26,18,f,1,1,13,1227,2,3936,1,b,m,2
13,27,18,f,1,1,13,1228,6,540,1,b,m,6
13,28,18,f,1,1,13,1229,0,638,0,b,m,5
13,29,18,f,1,1,13,1230,1,1789,1,b,m,1
13,30,18,f,1,1,13,1231,6,410,1,b,m,6
13,31,18,f,1,1,13,1232,2,1872,0,b,m,4
13,32,18,f,1,1,13,1233,4,828,1,b,m,4
13,33,18,f,1,1,13,1234,3,1486,1,b,m,3
13,34,18,f,1,1,13,1235,0,1078,1,b,m,0
13,35,18,f,1,1,13,1236,4,676,1,b,m,4
13,36,18,f,1,1,13,1237,0,723,1,b,m,0
13,37,18,f,1,1,13,1238,7,283,1,b,m,7
13,38,18,f,1,1,13,1239,2,83,1,b,m,2
13,39,18,f,1,1,13,1240,7,366,0,b,m,5
13,40,18,f,1,1,13,1241,0,594,1,b,m,0
13,41,18,f,1,1,13,1242,3,680,1,b,m,3
13,42,18,f,1,1,13,1243,6,752,1,b,m,6
13,43,18,f,1,1,13,1244,1,798,1,b,m,1
13,44,18,f,1,1,13,1245,1,1213,0,b,m,0
13,45,18,f,1,1,13,1246,6,283,1,b,m,6
13,46,18,f,1,1,13,1247,1,1963,0,b,m,0
13,47,18,f,1,1,13,1248,0,434,0,b,m,2
13,48,18,f,1,1,13,1249,4,1867,0,b,m,6
13,49,18,f,1,1,13,1250,7,404,1,b,m,7
13,50,18,f,1,1,13,1251,7,732,1,b,m,7
13,51,18,f,1,1,13,1252,5,436,1,b,m,5
13,52,18,f,1,1,13,1253,1,670,1,b,m,1
13,53,18,f,1,1,13,1254,4,250,1,b,m,4
13,54,18,f,1,1,13,1255,1,2957,0,b,m,2
13,55,18,f,1,1,13,1256,2,760,1,b,m,2
13,56,18,f,1,1,13,1257,8,350,1,b,m,8
13,57,18,f,1,1,13,1258,1,1191,0,b,m,0
13,58,18,f,1,1,13,1259,0,476,1,b,m,0
13,59,18,f,1,1,13,1260,3,797,1,b,m,3
13,60,18,f,1,1,13,1261,0,252,1,b,m,0
13,61,18,f,1,1,13,1262,6,603,1,b,m,6
13,62,18,f,1,1,13,1263,1,503,0,b,m,2
13,63,18,f,1,1,13,1264,7,739,1,b,m,7
13,64,18,f,1,1,13,1265,3,852,0,b,m,2
13,65,18,f,1,1,13,1266,1,256,1,b,m,1
13,66,18,f,1,1,13,1267,6,529,1,b,m,6
13,67,18,f,1,1,13,1268,6,122,1,b,m,6
13,68,18,f,1,1,13,1269,7,390,1,b,m,7
13,69,18,f,1,1,13,1270,8,523,1,b,m,8
13,70,18,f,1,1,13,1271,1,532,0,b,m,3
13,71,18,f,1,1,13,1272,4,748,1,b,m,4
13,72,18,f,1,1,13,1273,1,530,0,b,m,5
13,73,18,f,1,1,13,1274,2,313,1,b,m,2
13,74,18,f,1,1,13,1275,4,534,1,b,m,4
13,75,18,f,1,1,13,1276,7,905,0,b,m,5
13,76,18,f,1,1,13,1277,5,193,1,b,m,5
13,77,18,f,1,1,13,1278,1,686,0,b,m,7
13,78,18,f,1,1,13,1279,8,461,1,b,m,8
13,79,18,f,1,1,13,1280,7,342,0,b,m,6
13,80,18,f,1,1,13,1281,0,732,1,b,m,0
13,81,18,f,1,1,13,1282,1,786,0,b,m,2
13,82,18,f,1,1,13,1283,8,445,1,b,m,8
13,83,18,f,1,1,13,1284,6,1088,0,b,m,2
13,84,18,f,1,1,13,1285,6,281,1,b,m,6
13,85,18,f,1,1,13,1286,0,617,1,b,m,0
13,86,18,f,1,1,13,1287,1,424,1,b,m,1
13,87,18,f,1,1,13,1288,2,199,1,b,m,2
13,88,18,f,1,1,13,1289,6,568,1,b,m,6
13,89,18,f,1,1,13,1290,8,534,1,b,m,8
13,90,18,f,1,1,13,1291,1,321,1,b,m,1
13,91,18,f,1,1,13,1292,1,300,1,b,m,1
13,92,18,f,1,1,13,1293,8,252,0,b,m,6
13,93,18,f,1,1,13,1294,0,224,1,b,m,0
13,94,18,f,1,1,13,1295,8,548,0,b,m,0
13,95,18,f,1,1,13,1296,3,736,0,b,m,4
13,96,18,f,1,1,13,1297,6,438,1,b,m,6
13,97,18,f,1,1,13,1298,1,323,1,b,m,1
13,98,18,f,1,1,13,1299,6,143,1,b,m,6
13,99,18,f,1,1,13,1300,0,402,0,b,m,3
15,0,20,m,1,1,14,1301,7,2416,0,y,f,2
15,1,20,m,1,1,14,1302,6,512,1,y,f,6
15,2,20,m,1,1,14,1303,7,942,0,y,f,8
15,3,20,m,1,1,14,1304,3,664,0,y,f,1
15,4,20,m,1,1,14,1305,8,1685,0,y,f,4
15,5,20,m,1,1,14,1306,0,613,0,y,f,5
15,6,20,m,1,1,14,1307,1,1310,1,y,f,1
15,7,20,m,1,1,14,1308,4,722,0,y,f,6
15,8,20,m,1,1,14,1309,5,517,1,y,f,5
15,9,20,m,1,1,14,1310,1,800,1,y,f,1
15,10,20,m,1,1,14,1311,8,748,0,y,f,6
15,11,20,m,1,1,14,1312,7,337,1,y,f,7
15,12,20,m,1,1,14,1313,0,366,1,y,f,0
15,13,20,m,1,1,14,1314,8,296,1,y,f,8
15,14,20,m,1,1,14,1315,5,362,1,y,f,5
15,15,20,m,1,1,14,1316,0,428,0,y,f,1
15,16,20,m,1,1,14,1317,1,352,1,y,f,1
15,17,20,m,1,1,14,1318,4,470,1,y,f,4
15,18,20,m,1,1,14,1319,0,423,1,y,f,0
15,19,20,m,1,1,14,1320,1,1232,1,y,f,1
15,20,20,m,1,1,14,1321,1,686,1,y,f,1
15,21,20,m,1,1,14,1322,0,462,1,y,f,0
15,22,20,m,1,1,14,1323,5,245,0,y,f,2
15,23,20,m,1,1,14,1324,3,399,1,y,f,3
15,24,20,m,1,1,14,1325,8,252,1,y,f,8
15,25,20,m,1,1,14,1326,8,792,1,y,f,8
15,26,20,m,1,1,14,1327,2,570,1,y,f,2
15,27,20,m,1,1,14,1328,3,354,1,y,f,3
15,28,20,m,1,1,14,1329,1,564,1,y,f,1
15,29,20,m,1,1,14,1330,6,383,1,y,f,6
15,30,20,m,1,1,14,1331,6,692,0,y,f,4
15,31,20,m,1,1,14,1332,4,231,1,y,f,4
15,32,20,m,1,1,14,1333,8,1221,1,y,f,8
15,33,20,m,1,1,14,1334,8,1396,0,y,f,0
15,34,20,m,1,1,14,1335,5,304,1,y,f,5
15,35,20,m,1,1,14,1336,4,450,0,y,f,3
15,36,20,m,1,1,14,1337,8,440,0,y,f,7
15,37,20,m,1,1,14,1338,7,346,1,y,f,7
15,38,20,m,1,1,14,1339,4,2057,0,y,f,7
15,39,20,m,1,1,14,1340,4,164,1,y,f,4
15,40,20,m,1,1,14,1341,8,507,0,y,f,6
15,41,20,m,1,1,14,1342,7,754,1,y,f,7
15,42,20,m,1,1,14,1343,4,2581,0,y,f,3
15,43,20,m,1,1,14,1344,2,639,1,y,f,2
15,44,20,m,1,1,14,1345,7,174,1,y,f,7
15,45,20,m,1,1,14,1346,3,209,1,y,f,3
15,46,20,m,1,1,14,1347,0,681,1,y,f,0
15,47,20,m,1,1,14,1348,2,464,0,y,f,3
15,48,20,m,1,1,14,1349,6,704,1,y,f,6
15,49,20,m,1,1,14,1350,6,144,1,y,f,6
15,50,20,m,1,1,14,1351,3,450,0,y,f,4
15,51,20,m,1,1,14,1352,0,377,1,y,f,0
15,52,20,m,1,1,14,1353,8,828,0,y,f,0
15,53,20,m,1,1,14,1354,6,0,1,y,f,6
15,54,20,m,1,1,14,1355,3,325,0,y,f,2
15,55,20,m,1,1,14,1356,2,428,0,y,f,1
15,56,20,m,1,1,14,1357,7,401,1,y,f,7
15,57,20,m,1,1,14,1358,5,186,1,y,f,5
15,58,20,m,1,1,14,1359,4,618,0,y,f,0
15,59,20,m,1,1,14,1360,8,3086,0,y,f,2
15,60,20,m,1,1,14,1361,5,248,1,y,f,5
15,61,20,m,1,1,14,1362,4,476,1,y,f,4
15,62,20,m,1,1,14,1363,4,418,0,y,f,3
15,63,20,m,1,1,14,1364,0,1067,0,y,f,1
15,64,20,m,1,1,14,1365,2,517,0,y,f,3
15,65,20,m,1,1,14,1366,2,230,0,y,f,4
15,66,20,m,1,1,14,1367,2,382,0,y,f,1
15,67,20,m,1,1,14,1368,8,1196,0,y,f,4
15,68,20,m,1,1,14,1369,6,581,0,y,f,2
15,69,20,m,1,1,14,1370,3,373,0,y,f,1
15,70,20,m,1,1,14,1371,5,180,1,y,f,5
15,71,20,m,1,1,14,1372,7,231,1,y,f,7
15,72,20,m,1,1,14,1373,3,31,1,y,f,3
15,73,20,m,1,1,14,1374,8,227,0,y,f,7
15,74,20,m,1,1,14,1375,4,201,1,y,f,4
15,75,20,m,1,1,14,1376,2,561,0,y,f,3
15,76,20,m,1,1,14,1377,2,192,1,y,f,2
15,77,20,m,1,1,14,1378,1,47,1,y,f,1
15,78,20,m,1,1,14,1379,8,455,1,y,f,8
15,79,20,m,1,1,14,1380,5,0,1,y,f,5
15,80,20,m,1,1,14,1381,0,1077,1,y,f,0
15,81,20,m,1,1,14,1382,5,515,0,y,f,3
15,82,20,m,1,1,14,1383,5,65,1,y,f,5
15,83,20,m,1,1,14,1384,2,504,0,y,f,0
15,84,20,m,1,1,14,1385,1,18,1,y,f,1
15,85,20,m,1,1,14,1386,6,1024,1,y,f,6
15,86,20,m,1,1,14,1387,2,1098,0,y,f,6
15,87,20,m,1,1,14,1388,6,514,1,y,f,6
15,88,20,m,1,1,14,1389,6,484,0,y,f,4
15,89,20,m,1,1,14,1390,0,560,0,y,f,2
15,90,20,m,1,1,14,1391,1,290,1,y,f,1
15,91,20,m,1,1,14,1392,0,277,0,y,f,2
15,92,20,m,1,1,14,1393,2,73,1,y,f,2
15,93,20,m,1,1,14,1394,3,284,1,y,f,3
15,94,20,m,1,1,14,1395,2,0,1,y,f,2
15,95,20,m,1,1,14,1396,6,165,1,y,f,6
15,96,20,m,1,1,14,1397,0,180,1,y,f,0
15,97,20,m,1,1,14,1398,6,729,0,y,f,8
15,98,20,m,1,1,14,1399,1,194,0,y,f,3
15,99,20,m,1,1,14,1400,7,127,1,y,f,7
16,0,20,m,1,1,15,1401,8,4703,0,b,m,7
16,1,20,m,1,1,15,1402,1,907,0,b,m,0
16,2,20,m,1,1,15,1403,5,882,0,b,m,4
16,3,20,m,1,1,15,1404,0,775,0,b,m,1
16,4,20,m,1,1,15,1405,7,624,0,b,m,0
16,5,20,m,1,1,15,1406,5,266,1,b,m,5
16,6,20,m,1,1,15,1407,6,69,1,b,m,6
16,7,20,m,1,1,15,1408,0,1006,0,b,m,8
16,8,20,m,1,1,15,1409,2,510,1,b,m,2
16,9,20,m,1,1,15,1410,1,752,1,b,m,1
16,10,20,m,1,1,15,1411,3,475,0,b,m,7
16,11,20,m,1,1,15,1412,3,381,1,b,m,3
16,12,20,m,1,1,15,1413,8,702,0,b,m,5
16,13,20,m,1,1,15,1414,1,488,0,b,m,0
16,14,20,m,1,1,15,1415,8,641,1,b,m,8
16,15,20,m,1,1,15,1416,3,575,1,b,m,3
16,16,20,m,1,1,15,1417,6,343,0,b,m,0
16,17,20,m,1,1,15,1418,7,496,0,b,m,5
16,18,20,m,1,1,15,1419,7,666,1,b,m,7
16,19,20,m,1,1,15,1420,3,606,0,b,m,2
16,20,20,m,1,1,15,1421,8,674,0,b,m,5
16,21,20,m,1,1,15,1422,1,871,1,b,m,1
16,22,20,m,1,1,15,1423,8,918,0,b,m,2
16,23,20,m,1,1,15,1424,8,88,1,b,m,8
16,24,20,m,1,1,15,1425,2,318,1,b,m,2
16,25,20,m,1,1,15,1426,1,314,0,b,m,7
16,26,20,m,1,1,15,1427,7,525,0,b,m,5
16,27,20,m,1,1,15,1428,3,473,0,b,m,8
16,28,20,m,1,1,15,1429,2,1,1,b,m,2
16,29,20,m,1,1,15,1430,0,696,1,b,m,0
16,30,20,m,1,1,15,1431,8,352,1,b,m,8
16,31,20,m,1,1,15,1432,8,462,1,b,m,8
16,32,20,m,1,1,15,1433,1,425,0,b,m,2
16,33,20,m,1,1,15,1434,1,252,1,b,m,1
16,34,20,m,1,1,15,1435,8,382,1,b,m,8
16,35,20,m,1,1,15,1436,1,539,0,b,m,6
16,36,20,m,1,1,15,1437,8,343,0,b,m,7
16,37,20,m,1,1,15,1438,6,308,1,b,m,6
16,38,20,m,1,1,15,1439,6,29,1,b,m,6
16,39,20,m,1,1,15,1440,7,366,1,b,m,7
16,40,20,m,1,1,15,1441,1,923,0,b,m,2
16,41,20,m,1,1,15,1442,1,823,0,b,m,2
16,42,20,m,1,1,15,1443,3,564,0,b,m,4
16,43,20,m,1,1,15,1444,0,247,1,b,m,0
16,44,20,m,1,1,15,1445,3,1093,0,b,m,1
16,45,20,m,1,1,15,1446,4,334,1,b,m,4
16,46,20,m,1,1,15,1447,1,461,1,b,m,1
16,47,20,m,1,1,15,1448,3,171,1,b,m,3
16,48,20,m,1,1,15,1449,4,136,1,b,m,4
16,49,20,m,1,1,15,1450,3,1073,1,b,m,3
16,50,20,m,1,1,15,1451,1,379,1,b,m,1
16,51,20,m,1,1,15,1452,5,317,1,b,m,5
16,52,20,m,1,1,15,1453,4,98,1,b,m,4
16,53,20,m,1,1,15,1454,6,568,1,b,m,6
16,54,20,m,1,1,15,1455,5,383,1,b,m,5
16,55,20,m,1,1,15,1456,1,511,0,b,m,8
16,56,20,m,1,1,15,1457,2,943,0,b,m,6
16,57,20,m,1,1,15,1458,0,492,0,b,m,8
16,58,20,m,1,1,15,1459,0,119,1,b,m,0
16,59,20,m,1,1,15,1460,5,618,1,b,m,5
16,60,20,m,1,1,15,1461,0,502,0,b,m,3
16,61,20,m,1,1,15,1462,6,203,1,b,m,6
16,62,20,m,1,1,15,1463,2,299,0,b,m,4
16,63,20,m,1,1,15,1464,7,1055,0,b,m,0
16,64,20,m,1,1,15,1465,1,1050,0,b,m,8
16,65,20,m,1,1,15,1466,0,351,0,b,m,4
16,66,20,m,1,1,15,1467,5,421,1,b,m,5
16,67,20,m,1,1,15,1468,1,452,0,b,m,7
