participant_id,age,gender,locale,localeOrder,trialN,set_size,targetPos,targetColor,rt,answer,correct,display_device_name,display_res_x,display_res_y,display_refresh_rate,response_device_name,display_distance,block_id,trial_id,trial_n,target_pos_x,target_pos_y,target_color_hsv
15,26,f,Web from home,2,90,2,0,300,362,d,1,,,,,,,346,8298,18,-7.5,0,"HSV 300,1,1"
15,26,f,Web from home,2,91,2,1,300,304,h,1,,,,,,,346,8299,19,-4.5,0,"HSV 300,1,1"
15,26,f,Web from home,2,92,2,0,300,334,d,1,,,,,,,346,8300,20,-7.5,0,"HSV 300,1,1"
15,26,f,Web from home,2,93,2,1,300,293,h,1,,,,,,,346,8301,21,-4.5,0,"HSV 300,1,1"
15,26,f,Web from home,2,94,2,0,300,346,d,1,,,,,,,346,8302,22,-7.5,0,"HSV 300,1,1"
15,26,f,Web from home,2,95,2,0,300,353,h,0,,,,,,,346,8303,23,-7.5,0,"HSV 300,1,1"
15,26,f,Web from home,2,96,2,1,300,386,h,1,,,,,,,346,8304,24,-4.5,0,"HSV 300,1,1"
15,26,f,Web from home,2,97,2,1,240,444,h,1,,,,,,,347,8305,1,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,98,2,0,240,361,d,1,,,,,,,347,8306,2,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,99,2,1,240,449,h,1,,,,,,,347,8307,3,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,100,2,0,240,380,d,1,,,,,,,347,8308,4,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,101,2,0,240,414,d,1,,,,,,,347,8309,5,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,102,2,1,240,409,h,1,,,,,,,347,8310,6,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,103,2,1,240,434,h,1,,,,,,,347,8311,7,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,104,2,0,240,430,d,1,,,,,,,347,8312,8,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,105,2,0,240,412,d,1,,,,,,,347,8313,9,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,106,2,1,240,411,h,1,,,,,,,347,8314,10,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,107,2,1,240,453,h,1,,,,,,,347,8315,11,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,108,2,0,240,416,d,1,,,,,,,347,8316,12,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,109,2,0,240,396,d,1,,,,,,,347,8317,13,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,110,2,1,240,399,h,1,,,,,,,347,8318,14,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,111,2,1,240,345,h,1,,,,,,,347,8319,15,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,112,2,0,240,356,d,1,,,,,,,347,8320,16,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,113,2,0,240,406,d,1,,,,,,,347,8321,17,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,114,2,1,240,433,h,1,,,,,,,347,8322,18,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,115,2,1,240,401,h,1,,,,,,,347,8323,19,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,116,2,0,240,431,d,1,,,,,,,347,8324,20,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,117,2,0,240,437,d,1,,,,,,,347,8325,21,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,118,2,1,240,361,h,1,,,,,,,347,8326,22,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,119,2,1,240,468,h,1,,,,,,,347,8327,23,-4.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,120,2,0,240,450,d,1,,,,,,,347,8328,24,-7.5,0,"HSV 240,1,1"
15,26,f,Web from home,2,121,2,0,180,525,d,1,,,,,,,348,8329,1,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,122,2,1,180,381,h,1,,,,,,,348,8330,2,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,123,2,1,180,402,h,1,,,,,,,348,8331,3,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,124,2,0,180,438,d,1,,,,,,,348,8332,4,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,125,2,1,180,403,h,1,,,,,,,348,8333,5,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,126,2,0,180,407,d,1,,,,,,,348,8334,6,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,127,2,0,180,519,d,1,,,,,,,348,8335,7,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,128,2,1,180,394,h,1,,,,,,,348,8336,8,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,129,2,1,180,409,h,1,,,,,,,348,8337,9,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,130,2,0,180,411,d,1,,,,,,,348,8338,10,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,131,2,0,180,442,d,1,,,,,,,348,8339,11,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,132,2,1,180,446,h,1,,,,,,,348,8340,12,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,133,2,1,180,480,h,1,,,,,,,348,8341,13,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,134,2,0,180,410,d,1,,,,,,,348,8342,14,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,135,2,1,180,386,h,1,,,,,,,348,8343,15,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,136,2,0,180,394,d,1,,,,,,,348,8344,16,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,137,2,0,180,530,d,1,,,,,,,348,8345,17,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,138,2,1,180,420,h,1,,,,,,,348,8346,18,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,139,2,1,180,417,h,1,,,,,,,348,8347,19,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,140,2,0,180,430,d,1,,,,,,,348,8348,20,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,141,2,1,180,371,h,1,,,,,,,348,8349,21,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,142,2,0,180,440,d,1,,,,,,,348,8350,22,-7.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,143,2,1,180,387,h,1,,,,,,,348,8351,23,-4.5,0,"HSV 180,1,1"
15,26,f,Web from home,2,144,2,0,180,346,d,1,,,,,,,348,8352,24,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,1,2,0,60,1527,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8353,1,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,2,2,1,60,435,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8354,2,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,3,2,0,60,334,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8355,3,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,4,2,1,60,343,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8356,4,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,5,2,1,60,383,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8357,5,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,6,2,0,60,375,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8358,6,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,7,2,0,60,364,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8359,7,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,8,2,1,60,318,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8360,8,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,9,2,1,60,377,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8361,9,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,10,2,0,60,387,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8362,10,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,11,2,0,60,402,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8363,11,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,12,2,1,60,355,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8364,12,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,13,2,1,60,425,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8365,13,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,14,2,0,60,363,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8366,14,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,15,2,0,60,401,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8367,15,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,16,2,1,60,402,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8368,16,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,17,2,0,60,344,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8369,17,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,18,2,1,60,315,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8370,18,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,19,2,1,60,377,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8371,19,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,20,2,0,60,326,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8372,20,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,21,2,0,60,433,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8373,21,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,22,2,1,60,361,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8374,22,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,23,2,0,60,380,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8375,23,-7.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,24,2,1,60,372,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,349,8376,24,-4.5,0,"HSV 60,1,1"
15,26,f,Keyboard,4,25,2,1,300,397,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8377,1,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,26,2,0,300,343,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8378,2,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,27,2,0,300,394,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8379,3,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,28,2,1,300,286,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8380,4,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,29,2,0,300,290,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8381,5,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,30,2,1,300,257,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8382,6,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,31,2,0,300,279,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8383,7,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,32,2,1,300,336,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8384,8,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,33,2,0,300,396,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8385,9,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,34,2,1,300,300,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8386,10,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,35,2,0,300,318,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8387,11,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,36,2,1,300,308,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8388,12,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,37,2,0,300,331,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8389,13,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,38,2,1,300,236,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8390,14,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,39,2,1,300,387,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8391,15,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,40,2,0,300,344,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8392,16,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,41,2,0,300,348,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8393,17,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,42,2,1,300,309,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8394,18,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,43,2,0,300,310,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8395,19,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,44,2,1,300,293,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8396,20,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,45,2,0,300,336,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8397,21,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,46,2,1,300,295,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8398,22,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,47,2,1,300,378,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8399,23,-4.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,48,2,0,300,341,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,350,8400,24,-7.5,0,"HSV 300,1,1"
15,26,f,Keyboard,4,49,2,1,360,394,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8401,1,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,50,2,0,360,439,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8402,2,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,51,2,1,360,462,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8403,3,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,52,2,0,360,310,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8404,4,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,53,2,1,360,243,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8405,5,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,54,2,0,360,278,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8406,6,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,55,2,1,360,291,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8407,7,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,56,2,0,360,359,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8408,8,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,57,2,1,360,278,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8409,9,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,58,2,0,360,308,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8410,10,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,59,2,1,360,252,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8411,11,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,60,2,0,360,305,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8412,12,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,61,2,0,360,440,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8413,13,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,62,2,1,360,333,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8414,14,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,63,2,1,360,282,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8415,15,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,64,2,0,360,345,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8416,16,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,65,2,0,360,399,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8417,17,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,66,2,1,360,256,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8418,18,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,67,2,0,360,342,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8419,19,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,68,2,1,360,278,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8420,20,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,69,2,1,360,474,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8421,21,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,70,2,0,360,359,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8422,22,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,71,2,0,360,228,h,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8423,23,-7.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,72,2,1,360,341,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,351,8424,24,-4.5,0,"HSV 360,1,1"
15,26,f,Keyboard,4,73,2,1,240,410,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8425,1,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,74,2,0,240,275,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8426,2,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,75,2,1,240,320,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8427,3,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,76,2,0,240,344,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8428,4,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,77,2,1,240,355,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8429,5,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,78,2,0,240,317,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8430,6,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,79,2,1,240,347,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8431,7,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,80,2,0,240,343,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8432,8,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,81,2,0,240,362,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8433,9,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,82,2,1,240,357,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8434,10,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,83,2,1,240,335,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8435,11,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,84,2,0,240,351,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8436,12,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,85,2,0,240,373,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8437,13,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,86,2,1,240,513,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8438,14,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,87,2,0,240,418,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8439,15,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,88,2,1,240,305,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8440,16,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,89,2,0,240,353,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8441,17,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,90,2,1,240,373,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8442,18,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,91,2,1,240,325,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8443,19,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,92,2,0,240,382,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8444,20,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,93,2,0,240,381,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8445,21,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,94,2,1,240,308,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8446,22,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,95,2,0,240,371,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8447,23,-7.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,96,2,1,240,471,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,352,8448,24,-4.5,0,"HSV 240,1,1"
15,26,f,Keyboard,4,97,2,1,180,388,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8449,1,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,98,2,0,180,328,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8450,2,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,99,2,0,180,464,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8451,3,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,100,2,1,180,304,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8452,4,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,101,2,0,180,377,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8453,5,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,102,2,1,180,334,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8454,6,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,103,2,0,180,322,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8455,7,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,104,2,1,180,386,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8456,8,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,105,2,1,180,378,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8457,9,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,106,2,0,180,395,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8458,10,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,107,2,0,180,507,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8459,11,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,108,2,1,180,957,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8460,12,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,109,2,0,180,852,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8461,13,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,110,2,1,180,324,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8462,14,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,111,2,0,180,356,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8463,15,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,112,2,1,180,422,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8464,16,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,113,2,1,180,347,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8465,17,-4.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,114,2,0,180,401,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8466,18,-7.5,0,"HSV 180,1,1"
15,26,f,Keyboard,4,115,2,0,180,376,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,353,8467,19,-7.5,0,"HSV 180,1,1"
