manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,REC,Rec2Type,RecRT2,Rec2,couleur,training,task,trialId
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,700,8000,1,6,2.84846397018,0,L,4,z,0,1451,,,,,,,,,,,,,Rouge,1,L among T,10745
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,674,8000,1,7,1.32408609606,0,L,16,z,1,22940,,,,,,,,,,,,,Vert,1,L among T,10746
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,507,8000,1,8,0.590870860257,0,X,8,a,1,2200,,,,,,,,,,,,,Rouge,1,X among T,10747
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,424,8000,1,9,3.12719718434,1,L,4,z,1,1584,,,,,,,,,,,,,Vert,1,L among T,10748
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,520,8000,1,10,3.60878964218,0,L,4,z,1,2151,,,,,,,,,,,,,Vert,1,L among T,10749
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,638,8000,1,11,5.85650077936,1,L,4,a,1,1466,,,,,,,,,,,,,Rouge,1,L among T,10750
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,557,8000,1,12,1.40342374045,0,X,8,z,1,1684,,,,,,,,,,,,,Vert,1,X among T,10751
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,523,8000,1,13,0.80823070068,0,L,8,z,1,3150,,,,,,,,,,,,,Vert,1,L among T,10752
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,464,8000,1,14,0.269607618705,0,X,16,z,1,1469,,,,,,,,,,,,,Vert,1,X among T,10753
vs12,sarahflora,4,4,07Dec2011,1138,pTMix,500,609,8000,1,15,0.217818048548,1,X,4,a,1,1133,,,,,,,,,,,,,Rouge,1,X among T,10754
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,565,8000,1,16,5.09001134051,0,X,4,a,1,1567,,,,,,,,,,,,,Rouge,1,X among T,10755
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,520,8000,1,17,2.63407909661,0,X,4,z,1,983,,,,,,,,,,,,,Vert,1,X among T,10756
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,572,8000,1,18,2.91650564273,1,X,8,z,1,1415,,,,,,,,,,,,,Vert,1,X among T,10757
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,680,8000,1,19,5.92128857076,0,L,8,z,1,1967,,,,,,,,,,,,,Vert,1,L among T,10758
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,527,8000,1,20,2.40119365819,1,L,8,a,1,3135,,,,,,,,,,,,,Rouge,1,L among T,10759
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,614,8000,1,21,2.41843893884,1,L,16,z,0,3635,,,,,,,,,,,,,Rouge,1,L among T,10760
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,646,8000,1,22,0.39711690456,1,X,16,z,1,2201,,,,,,,,,,,,,Vert,1,X among T,10761
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,594,8000,1,23,1.57404532918,1,L,16,a,1,3199,,,,,,,,,,,,,Rouge,1,L among T,10762
vs12,sarahflora,4,4,07Dec2011,1139,pTMix,500,442,8000,1,24,3.72345844184,1,X,4,a,1,1216,,,,,,,,,,,,,Rouge,1,X among T,10763
vs12,sarahflora,4,4,07Dec2011,1143,tMix,500,615,8000,1,1,1.8088394232,0,L,16,a,1,3197,,,,,,,,,,B,8529,4,Rouge,1,L among T,10764
vs12,sarahflora,4,4,07Dec2011,1143,tMix,500,421,8000,1,2,6.22470450073,1,L,4,z,1,1700,,,,,,,,,,A,4178,0,Vert,1,L among T,10765
vs12,sarahflora,4,4,07Dec2011,1143,tMix,500,698,8000,1,3,4.66522486115,0,X,4,a,1,1617,,,,,,,,,,A,2914,0,Rouge,1,X among T,10766
vs12,sarahflora,4,4,07Dec2011,1143,tMix,500,539,8000,1,4,2.03780485805,0,X,8,a,1,1318,,,,,,,,,,A,7696,0,Rouge,1,X among T,10767
vs12,sarahflora,4,4,07Dec2011,1144,tMix,500,414,8000,1,5,0.219361432275,0,L,8,z,1,1885,,,,,,,,,,A,48051,2,Vert,1,L among T,10768
vs12,sarahflora,4,4,07Dec2011,1144,tMix,500,489,8000,1,6,3.32183733804,0,L,8,z,0,2635,,,,,,,,,,A,10393,1,Rouge,1,L among T,10769
vs12,sarahflora,4,4,07Dec2011,1144,tMix,500,443,8000,1,7,1.43858060962,1,X,16,z,1,1385,,,,,,,,,,A,6492,3,Vert,1,X among T,10770
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,487,8000,1,8,0.834331922814,1,X,4,a,1,1117,,,,,,,,,,A,8912,2,Rouge,1,X among T,10771
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,475,8000,1,9,1.04236043314,1,L,16,z,1,1781,,,,,,,,,,A,3199,3,Vert,1,L among T,10772
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,649,8000,1,10,5.43459792217,1,X,8,z,1,1435,,,,,,,,,,A,4148,3,Vert,1,X among T,10773
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,532,8000,1,11,4.83481298966,1,X,8,z,1,1351,,,,,,,,,,A,6346,2,Vert,1,X among T,10774
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,538,8000,1,12,2.50840494317,1,X,16,z,1,1502,,,,,,,,,,A,2995,3,Vert,1,X among T,10775
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,488,8000,1,13,5.94800635638,1,L,4,z,1,1384,,,,,,,,,,A,3463,2,Vert,1,L among T,10776
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,450,8000,1,14,0.345726742088,1,L,8,a,1,2533,,,,,,,,,,B,4548,5,Rouge,1,L among T,10777
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,451,8000,1,15,5.28204670562,0,L,4,z,1,1167,,,,,,,,,,A,4294,2,Vert,1,L among T,10778
vs12,sarahflora,4,4,07Dec2011,1145,tMix,500,554,8000,1,16,2.19517998169,1,L,16,a,1,2368,,,,,,,,,,B,3815,5,Rouge,1,L among T,10779
vs12,sarahflora,4,4,07Dec2011,1146,tMix,500,625,8000,1,17,2.98944980718,0,L,16,z,1,1485,,,,,,,,,,A,4012,2,Vert,1,L among T,10780
vs12,sarahflora,4,4,07Dec2011,1146,tMix,500,674,8000,1,18,4.22890663819,0,L,4,a,1,1401,,,,,,,,,,A,4663,3,Rouge,1,L among T,10781
vs12,sarahflora,4,4,07Dec2011,1146,tMix,500,606,8000,1,19,6.01559964258,0,X,4,a,1,1367,,,,,,,,,,A,7596,2,Rouge,1,X among T,10782
vs12,sarahflora,4,4,07Dec2011,1146,tMix,500,624,8000,1,20,4.01439179471,1,L,8,z,1,2451,,,,,,,,,,B,2463,4,Vert,1,L among T,10783
vs12,sarahflora,4,4,07Dec2011,1146,tMix,500,468,8000,1,21,1.78850423211,0,X,8,a,1,1168,,,,,,,,,,A,3531,2,Rouge,1,X among T,10784
vs12,sarahflora,4,4,07Dec2011,1146,tMix,500,532,8000,1,22,0.422645423917,1,X,4,a,1,2001,,,,,,,,,,A,3812,1,Rouge,1,X among T,10785
vs12,sarahflora,4,4,07Dec2011,1146,tMix,500,642,8000,1,23,5.39282454021,0,X,16,a,1,2018,,,,,,,,,,B,3467,4,Rouge,1,X among T,10786
vs12,sarahflora,4,4,07Dec2011,1146,tMix,500,574,8000,1,24,4.55371975469,0,X,16,z,1,2219,,,,,,,,,,B,2868,4,Vert,1,X among T,10787
vs12,sarahflora,4,4,07Dec2011,1147,mixedTarg,500,519,8000,1,1,2.287351263,1,L,4,a,1,2351,,,,,,,,,,A,4783,3,Rouge,0,L among T,10788
vs12,sarahflora,4,4,07Dec2011,1147,mixedTarg,500,478,8000,1,2,0.521649198175,1,X,16,z,1,2218,,,,,,,,,,A,2881,3,Vert,0,X among T,10789
vs12,sarahflora,4,4,07Dec2011,1147,mixedTarg,500,493,8000,1,3,4.380470509,1,L,8,a,1,2068,,,,,,,,,,A,1865,3,Rouge,0,L among T,10790
vs12,sarahflora,4,4,07Dec2011,1147,mixedTarg,500,622,8000,1,4,0.139190771673,0,L,16,a,1,2198,,,,,,,,,,B,2566,4,Rouge,0,L among T,10791
vs12,sarahflora,4,4,07Dec2011,1147,mixedTarg,500,590,8000,1,5,5.32928031831,0,L,4,a,1,1651,,,,,,,,,,A,1881,1,Rouge,0,L among T,10792
vs12,sarahflora,4,4,07Dec2011,1147,mixedTarg,500,517,8000,1,6,2.4343275937,0,L,8,a,1,1418,,,,,,,,,,A,2232,3,Rouge,0,L among T,10793
vs12,sarahflora,4,4,07Dec2011,1147,mixedTarg,500,663,8000,1,7,0.920264884737,1,L,16,z,1,1865,,,,,,,,,,B,2000,4,Vert,0,L among T,10794
vs12,sarahflora,4,4,07Dec2011,1147,mixedTarg,500,632,8000,1,8,5.71945727594,0,L,4,z,1,1517,,,,,,,,,,A,2399,2,Vert,0,L among T,10795
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,610,8000,1,9,0.054910074502,1,X,8,a,1,2294,,,,,,,,,,A,4249,3,Rouge,0,X among T,10796
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,600,8000,1,10,2.67308567172,0,L,8,a,1,2498,,,,,,,,,,A,3600,2,Rouge,0,L among T,10797
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,544,8000,1,11,4.56089497547,0,X,4,z,1,1751,,,,,,,,,,A,2144,0,Vert,0,X among T,10798
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,639,8000,1,12,5.16634114724,0,X,8,a,1,2318,,,,,,,,,,B,4897,4,Rouge,0,X among T,10799
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,505,8000,1,13,3.44814510824,0,X,4,z,1,1517,,,,,,,,,,A,2416,0,Vert,0,X among T,10800
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,501,8000,1,14,3.48718339595,1,L,8,z,1,3533,,,,,,,,,,B,5878,4,Vert,0,L among T,10801
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,536,8000,1,15,2.40168147791,0,X,8,a,1,1869,,,,,,,,,,B,3316,4,Rouge,0,X among T,10802
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,631,8000,1,16,1.64802109797,0,X,8,a,1,2149,,,,,,,,,,B,5200,5,Rouge,0,X among T,10803
vs12,sarahflora,4,4,07Dec2011,1148,mixedTarg,500,591,8000,1,17,1.11746592501,1,X,16,z,1,1649,,,,,,,,,,B,5282,4,Vert,0,X among T,10804
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,637,8000,1,18,3.00267576315,1,L,4,z,1,1447,,,,,,,,,,A,2832,2,Vert,0,L among T,10805
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,498,8000,1,19,0.338904000109,1,X,8,z,1,1100,,,,,,,,,,A,1333,1,Vert,0,X among T,10806
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,422,8000,1,20,1.64303189486,1,L,4,a,1,2531,,,,,,,,,,A,1399,2,Rouge,0,L among T,10807
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,613,8000,1,21,4.09406255866,1,X,16,a,1,2285,,,,,,,,,,B,1996,5,Rouge,0,X among T,10808
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,435,8000,1,22,5.07164728674,1,X,4,a,1,1767,,,,,,,,,,A,4016,2,Rouge,0,X among T,10809
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,643,8000,1,23,1.65753053468,0,X,16,z,1,2452,,,,,,,,,,A,4217,2,Vert,0,X among T,10810
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,478,8000,1,24,4.00269459569,1,X,8,z,1,1100,,,,,,,,,,A,2849,1,Vert,0,X among T,10811
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,400,8000,1,25,5.44870445582,0,L,16,z,1,2734,,,,,,,,,,B,2179,5,Vert,0,L among T,10812
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,595,8000,1,26,5.15515207994,0,X,8,z,1,1634,,,,,,,,,,A,2566,2,Vert,0,X among T,10813
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,576,8000,1,27,4.61321876316,0,L,4,z,1,1615,,,,,,,,,,A,1765,2,Vert,0,L among T,10814
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,514,8000,1,28,2.98867093549,0,X,16,z,1,2102,,,,,,,,,,A,2465,2,Vert,0,X among T,10815
vs12,sarahflora,4,4,07Dec2011,1149,mixedTarg,500,507,8000,1,29,2.50076566875,1,X,4,z,1,2984,,,,,,,,,,A,2348,2,Vert,0,X among T,10816
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,584,8000,1,30,1.55003572688,0,L,16,a,1,2616,,,,,,,,,,B,2517,4,Rouge,0,L among T,10817
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,636,8000,1,31,5.31105206436,1,X,16,z,1,1951,,,,,,,,,,A,1716,2,Vert,0,X among T,10818
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,648,8000,1,32,4.82986596289,0,L,16,z,1,2468,,,,,,,,,,A,6028,2,Vert,0,L among T,10819
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,418,8000,1,33,0.436406764218,1,L,16,a,1,1918,,,,,,,,,,B,1233,5,Rouge,0,L among T,10820
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,529,8000,1,34,0.791984062674,1,X,8,z,1,3231,,,,,,,,,,A,2716,1,Vert,0,X among T,10821
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,628,8000,1,35,3.24777323092,0,X,4,z,1,1717,,,,,,,,,,A,5747,2,Vert,0,X among T,10822
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,462,8000,1,36,2.37506556714,0,L,8,z,1,1935,,,,,,,,,,A,3545,2,Vert,0,L among T,10823
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,445,8000,1,37,0.795189580893,0,X,16,a,1,1418,,,,,,,,,,A,2349,2,Rouge,0,X among T,10824
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,676,8000,1,38,0.62664528094,1,X,4,z,1,2282,,,,,,,,,,A,3050,1,Vert,0,X among T,10825
vs12,sarahflora,4,4,07Dec2011,1150,mixedTarg,500,642,8000,1,39,3.73517551212,0,L,4,z,1,2681,,,,,,,,,,A,3050,2,Vert,0,L among T,10826
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,594,8000,1,40,2.05231941548,1,X,4,z,1,1183,,,,,,,,,,A,1866,0,Vert,0,X among T,10827
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,490,8000,1,41,5.49525102259,1,X,4,z,1,2867,,,,,,,,,,A,6330,1,Vert,0,X among T,10828
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,428,8000,1,42,0.240331471746,0,L,16,a,1,1718,,,,,,,,,,B,7042,5,Rouge,0,L among T,10829
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,402,8000,1,43,0.507611484651,0,X,4,a,1,1234,,,,,,,,,,A,2583,2,Rouge,0,X among T,10830
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,610,8000,1,44,4.93040096715,0,L,4,a,1,1717,,,,,,,,,,A,2966,2,Rouge,0,L among T,10831
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,410,8000,1,45,2.55923453059,0,X,4,a,1,1084,,,,,,,,,,A,2629,1,Rouge,0,X among T,10832
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,531,8000,1,46,0.496322186751,0,X,16,z,1,1669,,,,,,,,,,A,6615,2,Vert,0,X among T,10833
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,607,8000,1,47,3.57252715964,1,L,4,z,1,1467,,,,,,,,,,A,2266,2,Vert,0,L among T,10834
vs12,sarahflora,4,4,07Dec2011,1151,mixedTarg,500,418,8000,1,48,0.993702654242,1,L,4,a,1,1682,,,,,,,,,,A,2282,2,Rouge,0,L among T,10835
vs12,sarahflora,4,4,07Dec2011,1152,mixedTarg,500,660,8000,1,49,4.52103116833,1,X,8,a,1,1801,,,,,,,,,,A,6144,0,Rouge,0,X among T,10836
vs12,sarahflora,4,4,07Dec2011,1152,mixedTarg,500,552,8000,1,50,2.04145113635,1,L,8,a,1,2418,,,,,,,,,,C,2764,7,Rouge,0,L among T,10837
vs12,sarahflora,4,4,07Dec2011,1152,mixedTarg,500,488,8000,1,51,5.18706178943,0,L,8,a,1,1184,,,,,,,,,,A,5261,2,Rouge,0,L among T,10838
vs12,sarahflora,4,4,07Dec2011,1152,mixedTarg,500,525,8000,1,52,2.57610961761,1,L,16,z,1,2535,,,,,,,,,,C,1550,6,Vert,0,L among T,10839
vs12,sarahflora,4,4,07Dec2011,1152,mixedTarg,500,492,8000,1,53,4.47943501749,0,L,8,a,1,2682,,,,,,,,,,A,2517,2,Rouge,0,L among T,10840
vs12,sarahflora,4,4,07Dec2011,1152,mixedTarg,500,523,8000,1,54,3.54162600893,0,X,8,z,1,1751,,,,,,,,,,B,16526,4,Vert,0,X among T,10841
vs12,sarahflora,4,4,07Dec2011,1152,mixedTarg,500,615,8000,1,55,2.885105899,1,L,8,a,1,2367,,,,,,,,,,B,5066,5,Rouge,0,L among T,10842
vs12,sarahflora,4,4,07Dec2011,1152,mixedTarg,500,620,8000,1,56,4.42909488223,0,X,16,a,1,2918,,,,,,,,,,C,2399,6,Rouge,0,X among T,10843
vs12,sarahflora,4,4,07Dec2011,1153,mixedTarg,500,593,8000,1,57,3.32669474864,1,L,16,a,1,2897,,,,,,,,,,C,1716,6,Rouge,0,L among T,10844
vs12,sarahflora,4,4,07Dec2011,1153,mixedTarg,500,497,8000,1,58,5.94802096847,1,X,16,a,1,2268,,,,,,,,,,C,2863,7,Rouge,0,X among T,10845
vs12,sarahflora,4,4,07Dec2011,1153,mixedTarg,500,451,8000,1,59,6.10149638862,1,L,16,a,1,2601,,,,,,,,,,B,1834,5,Rouge,0,L among T,10846
vs12,sarahflora,4,4,07Dec2011,1153,mixedTarg,500,616,8000,1,60,3.31000464984,1,L,8,z,1,2233,,,,,,,,,,A,3816,3,Vert,0,L among T,10847
vs12,sarahflora,4,4,07Dec2011,1153,mixedTarg,500,464,8000,2,1,2.85073089037,0,X,4,z,1,2899,,,,,,,,,,A,2499,1,Vert,0,X among T,10848
vs12,sarahflora,4,4,07Dec2011,1153,mixedTarg,500,578,8000,2,2,0.151033275506,1,X,16,z,1,2219,,,,,,,,,,B,3400,4,Vert,0,X among T,10849
vs12,sarahflora,4,4,07Dec2011,1153,mixedTarg,500,570,8000,2,3,0.773298809747,0,X,4,z,1,1512,,,,,,,,,,B,3633,4,Vert,0,X among T,10850
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,464,8000,2,4,6.28155810108,0,L,8,a,1,1950,,,,,,,,,,A,1913,3,Rouge,0,L among T,10851
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,461,8000,2,5,4.52279702835,0,L,16,z,1,2285,,,,,,,,,,B,3367,4,Vert,0,L among T,10852
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,647,8000,2,6,5.62413188112,1,L,8,a,1,1728,,,,,,,,,,A,3517,3,Rouge,0,L among T,10853
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,530,8000,2,7,0.677865614076,1,X,4,z,1,1400,,,,,,,,,,A,1378,1,Vert,0,X among T,10854
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,600,8000,2,8,3.13252605168,0,X,8,z,1,1534,,,,,,,,,,A,2250,2,Vert,0,X among T,10855
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,484,8000,2,9,5.06272068234,0,L,8,z,1,2332,,,,,,,,,,A,1717,1,Vert,0,L among T,10856
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,684,8000,2,10,1.7256519951,0,X,16,a,1,2752,,,,,,,,,,A,2067,1,Rouge,0,X among T,10857
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,666,8000,2,11,5.93070894823,1,X,4,a,1,1267,,,,,,,,,,A,2817,2,Rouge,0,X among T,10858
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,525,8000,2,12,5.49657111904,0,L,4,a,1,1834,,,,,,,,,,A,2481,2,Rouge,0,L among T,10859
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,523,8000,2,13,2.35252109936,1,X,8,z,1,1767,,,,,,,,,,A,2633,1,Vert,0,X among T,10860
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,656,8000,2,14,2.9874847648,1,L,8,z,1,1881,,,,,,,,,,A,2867,1,Vert,0,L among T,10861
vs12,sarahflora,4,4,07Dec2011,1154,mixedTarg,500,443,8000,2,15,3.42272694596,1,L,16,a,1,2536,,,,,,,,,,A,2997,1,Rouge,0,L among T,10862
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,501,8000,2,16,5.79166726946,0,L,16,a,1,1401,,,,,,,,,,A,2283,0,Rouge,0,L among T,10863
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,401,8000,2,17,3.11627182067,0,X,4,a,1,1296,,,,,,,,,,A,1966,0,Rouge,0,X among T,10864
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,496,8000,2,18,2.92510736221,0,X,4,a,1,1784,,,,,,,,,,A,2648,0,Rouge,0,X among T,10865
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,464,8000,2,19,1.58608046234,1,X,8,a,1,2284,,,,,,,,,,A,1583,1,Rouge,0,X among T,10866
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,656,8000,2,20,0.673023867648,0,X,8,z,1,1251,,,,,,,,,,A,3146,0,Vert,0,X among T,10867
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,405,8000,2,21,4.24766510777,1,X,16,z,1,2634,,,,,,,,,,B,2283,4,Vert,0,X among T,10868
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,519,8000,2,22,1.53711857772,0,X,16,z,1,1598,,,,,,,,,,A,3200,2,Vert,0,X among T,10869
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,503,8000,2,23,5.40072481294,1,L,8,z,1,1951,,,,,,,,,,A,4563,2,Vert,0,L among T,10870
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,471,8000,2,24,2.76699282276,0,L,16,a,1,2736,,,,,,,,,,A,8130,2,Rouge,0,L among T,10871
vs12,sarahflora,4,4,07Dec2011,1155,mixedTarg,500,540,8000,2,25,4.99777229193,1,L,4,a,1,2099,,,,,,,,,,A,2300,1,Rouge,0,L among T,10872
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,577,8000,2,26,4.51017966575,0,L,8,a,1,2001,,,,,,,,,,A,2578,1,Rouge,0,L among T,10873
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,659,8000,2,27,6.01296289935,0,X,8,a,1,1218,,,,,,,,,,A,2500,2,Rouge,0,X among T,10874
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,625,8000,2,28,3.29673399953,1,X,8,a,0,2482,,,,,,,,,,A,5150,0,Vert,0,X among T,10875
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,663,8000,2,29,2.85225659493,1,L,16,a,1,3118,,,,,,,,,,A,8280,2,Rouge,0,L among T,10876
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,640,8000,2,30,4.73716393263,0,X,16,a,1,1485,,,,,,,,,,A,3891,3,Rouge,0,X among T,10877
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,550,8000,2,31,3.08547455464,0,X,16,a,1,2369,,,,,,,,,,B,1184,4,Rouge,0,X among T,10878
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,475,8000,2,32,4.57210382223,1,L,4,z,1,1496,,,,,,,,,,B,1583,4,Vert,0,L among T,10879
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,651,8000,2,33,5.29665264209,1,L,16,z,1,3052,,,,,,,,,,B,1084,5,Vert,0,L among T,10880
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,626,8000,2,34,1.45036859841,0,X,8,z,1,2130,,,,,,,,,,A,3316,2,Vert,0,X among T,10881
vs12,sarahflora,4,4,07Dec2011,1156,mixedTarg,500,416,8000,2,35,3.62330678828,0,L,16,z,1,1468,,,,,,,,,,A,5531,2,Vert,0,L among T,10882
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,457,8000,2,36,4.36940536391,1,L,4,z,1,1234,,,,,,,,,,A,1828,2,Vert,0,L among T,10883
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,507,8000,2,37,6.11652078036,1,L,4,a,1,1317,,,,,,,,,,A,2750,2,Rouge,0,L among T,10884
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,667,8000,2,38,0.23208965676,1,L,4,z,1,1568,,,,,,,,,,A,2581,0,Vert,0,L among T,10885
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,665,8000,2,39,3.88699122822,1,X,8,a,1,2668,,,,,,,,,,A,3412,2,Rouge,0,X among T,10886
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,663,8000,2,40,6.242253272,1,X,4,a,1,1266,,,,,,,,,,A,1550,0,Rouge,0,X among T,10887
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,689,8000,2,41,4.38271836771,0,L,8,a,1,2432,,,,,,,,,,A,1783,1,Rouge,0,L among T,10888
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,630,8000,2,42,1.70963791771,0,X,8,z,1,2367,,,,,,,,,,A,1783,0,Vert,0,X among T,10889
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,436,8000,2,43,2.22805962362,0,X,16,a,1,2364,,,,,,,,,,B,1849,4,Rouge,0,X among T,10890
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,664,8000,2,44,0.495029523766,1,X,16,z,1,3700,,,,,,,,,,B,2500,4,Vert,0,X among T,10891
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,584,8000,2,45,3.02567413359,1,X,4,a,1,1367,,,,,,,,,,A,1800,0,Rouge,0,X among T,10892
vs12,sarahflora,4,4,07Dec2011,1157,mixedTarg,500,601,8000,2,46,5.19328952988,1,L,8,z,1,3313,,,,,,,,,,B,5230,4,Vert,0,L among T,10893
vs12,sarahflora,4,4,07Dec2011,1158,mixedTarg,500,565,8000,2,47,0.578016226388,0,X,4,a,1,1850,,,,,,,,,,A,2384,2,Rouge,0,X among T,10894
vs12,sarahflora,4,4,07Dec2011,1158,mixedTarg,500,420,8000,2,48,0.708820992609,0,L,16,z,1,1817,,,,,,,,,,B,3399,4,Vert,0,L among T,10895
vs12,sarahflora,4,4,07Dec2011,1158,mixedTarg,500,593,8000,2,49,3.32026393373,1,X,16,z,1,2052,,,,,,,,,,B,2128,5,Vert,0,X among T,10896
vs12,sarahflora,4,4,07Dec2011,1158,mixedTarg,500,552,8000,2,50,5.62669763999,1,L,16,z,1,2168,,,,,,,,,,B,5063,4,Vert,0,L among T,10897
