manip subject session order mm tm trialType iti fixDur stimDur nBlock nTrial alpha present targType nItems resp acc rt confidence estNItems estTime confidenceRT estNItemsRT estTimeRT RecRT Erreur REC Rec2Type RecRT2 Rec2 couleur
vs12 violenn 4 4 08Nov2011 1418 mixed 500 620 8000 8 47 1.76654360172 False X 4 z 1 1250 None None None None None None None None None B 1650 5 Vert
vs12 violenn 4 4 08Nov2011 1418 mixed 500 414 8000 8 48 1.54959723116 False X 16 a 1 819 None None None None None None None None None A 3745 1 Rouge
vs12 violenn 4 4 08Nov2011 1418 mixed 500 426 8000 8 49 3.48921327822 True L 4 z 1 1716 None None None None None None None None None D 900 9 Vert
vs12 violenn 4 4 08Nov2011 1418 mixed 500 432 8000 8 50 0.0113717171785 False L 4 a 1 1084 None None None None None None None None None A 934 3 Rouge
vs12 violenn 4 4 08Nov2011 1418 mixed 500 503 8000 8 51 4.26842559588 False X 8 a 1 2263 None None None None None None None None None C 1666 7 Rouge
vs12 violenn 4 4 08Nov2011 1418 mixed 500 404 8000 8 52 5.72791108718 False X 16 a 0 785 None None None None None None None None None A 1233 0 Vert
vs12 violenn 4 4 08Nov2011 1418 mixed 500 412 8000 8 53 4.05935861754 False L 16 z 0 1568 None None None None None None None None None B 5163 5 Rouge
vs12 violenn 4 4 08Nov2011 1419 mixed 500 661 8000 8 54 0.938246789502 True X 8 a 1 2285 None None None None None None None None None A 3265 2 Rouge
vs12 violenn 4 4 08Nov2011 1419 mixed 500 460 8000 8 55 2.81845464663 True X 4 z 1 884 None None None None None None None None None A 2149 0 Vert
vs12 violenn 4 4 08Nov2011 1419 mixed 500 671 8000 8 56 2.0694531183 False L 8 z 1 1243 None None None None None None None None None A 1667 0 Vert
vs12 violenn 4 4 08Nov2011 1419 mixed 500 413 8000 8 57 2.89894550087 False L 16 a 1 1984 None None None None None None None None None B 1216 4 Rouge
vs12 violenn 4 4 08Nov2011 1419 mixed 500 462 8000 8 58 2.69860322061 True X 8 a 1 1699 None None None None None None None None None A 1217 2 Rouge
vs12 violenn 4 4 08Nov2011 1419 mixed 500 653 8000 8 59 3.17331953973 True L 16 a 0 2202 None None None None None None None None None B 7430 4 Vert
vs12 violenn 4 4 08Nov2011 1419 mixed 500 686 8000 8 60 6.11368148556 False X 8 a 1 1485 None None None None None None None None None A 1562 0 Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 548 8000 1 1 4.97644570961 True X 4 a 1 2450 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 579 8000 1 2 1.49638742197 True L 16 z 1 8076 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1009 pTMix 500 700 8000 1 3 5.22271323839 False X 4 a 1 1017 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 578 8000 1 4 3.82723086529 True X 16 a 1 1818 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 435 8000 1 5 2.27373506088 False L 16 z 1 8476 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1009 pTMix 500 489 8000 1 6 0.621146973409 False X 4 z 1 1383 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1009 pTMix 500 639 8000 1 7 3.78334010764 True X 4 a 1 867 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 400 8000 1 8 0.98060209866 False L 8 z 0 1902 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 529 8000 1 9 4.24952009541 True L 16 a 1 1868 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 400 8000 1 10 0.441513203037 True X 8 a 1 1551 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 486 8000 1 11 5.75347565422 True L 8 z 1 1717 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1009 pTMix 500 694 8000 1 12 3.92570608594 False L 8 z 1 2651 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1009 pTMix 500 595 8000 1 13 1.80762972411 False X 16 a 1 952 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1009 pTMix 500 660 8000 1 14 0.252856770242 True L 4 z 1 784 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1009 pTMix 500 446 8000 1 15 3.98473759718 True X 8 a 1 685 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 553 8000 1 16 0.855523517003 False L 16 a 1 3252 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 502 8000 1 17 5.69468872359 False X 16 z 1 4313 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 495 8000 1 18 3.46356803939 True L 4 z 1 833 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 435 8000 1 19 5.67267763833 False L 4 a 1 1083 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 649 8000 1 20 0.699257999789 False X 8 z 1 568 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 515 8000 1 21 6.23609115078 False L 4 a 0 797 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 649 8000 1 22 6.14961678346 True X 16 a 0 1668 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 685 8000 1 23 1.44509225568 False X 8 z 1 768 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 581 8000 1 24 3.0362367533 True L 8 z 1 1050 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 425 8000 1 1 2.20317387285 True X 4 z 1 867 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 442 8000 1 2 2.50950705208 True L 16 a 1 2934 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 575 8000 1 3 1.48435341009 False X 4 z 1 751 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 401 8000 1 4 1.43548650513 True X 16 z 1 1101 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 698 8000 1 5 0.429917956138 False L 16 z 1 1269 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 439 8000 1 6 5.20460667819 False X 4 a 1 634 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 662 8000 1 7 5.94508928987 True X 4 a 1 701 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 648 8000 1 8 5.90879349998 False L 8 z 0 2563 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 560 8000 1 9 3.96904111213 True L 16 z 1 1852 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 492 8000 1 10 0.721393849825 True X 8 z 1 1135 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 679 8000 1 11 3.63602842371 True L 8 z 1 3065 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 484 8000 1 12 4.93342853793 False L 8 z 1 1766 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 691 8000 1 13 0.675799129018 False X 16 z 1 1285 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 611 8000 1 14 3.59010768751 True L 4 a 1 1082 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 658 8000 1 15 2.14709397883 True X 8 z 1 751 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 577 8000 1 16 3.86080434826 False L 16 z 1 969 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 522 8000 1 17 1.20561001773 False X 16 a 1 702 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1010 pTMix 500 649 8000 1 18 2.20494801046 True L 4 z 1 717 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 415 8000 1 19 4.4193658321 False L 4 z 1 1113 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1010 pTMix 500 591 8000 1 20 2.22189172032 False X 8 z 1 1551 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1011 pTMix 500 507 8000 1 21 1.35263268385 False L 4 z 1 1217 None None None None None None None None None None None None Vert
vs12 alison 4 4 07Dec2011 1011 pTMix 500 527 8000 1 22 1.1372374531 True X 16 a 1 819 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1011 pTMix 500 648 8000 1 23 1.52254493358 False X 8 a 1 535 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1011 pTMix 500 495 8000 1 24 0.611917109982 True L 8 a 1 866 None None None None None None None None None None None None Rouge
vs12 alison 4 4 07Dec2011 1013 tMix 500 486 8000 1 1 2.08226308024 False L 16 z 1 2467 None None None None None None None None None A 2782 2 Vert
vs12 alison 4 4 07Dec2011 1013 tMix 500 505 8000 1 2 1.46052323305 False L 8 a 1 885 None None None None None None None None None A 1950 0 Rouge
vs12 alison 4 4 07Dec2011 1013 tMix 500 559 8000 1 3 1.83627750112 True X 8 z 1 1267 None None None None None None None None None A 2713 2 Vert
vs12 alison 4 4 07Dec2011 1013 tMix 500 479 8000 1 4 3.20716918038 True X 16 z 1 3668 None None None None None None None None None B 2426 5 Vert
vs12 alison 4 4 07Dec2011 1013 tMix 500 489 8000 1 5 4.29151448928 True L 4 z 0 1384 None None None None None None None None None A 3549 3 Rouge
vs12 alison 4 4 07Dec2011 1013 tMix 500 590 8000 1 6 0.325206501618 True L 8 a 1 1284 None None None None None None None None None A 2283 1 Rouge
vs12 alison 4 4 07Dec2011 1014 tMix 500 645 8000 1 7 1.65518297398 True L 16 z 0 1035 None None None None None None None None None A 11628 2 Rouge
vs12 alison 4 4 07Dec2011 1014 tMix 500 425 8000 1 8 1.64766580448 True L 8 a 1 1268 None None None None None None None None None A 3462 0 Rouge
vs12 alison 4 4 07Dec2011 1014 tMix 500 464 8000 1 9 5.66135292465 False L 16 z 1 2452 None None None None None None None None None A 1282 3 Vert
vs12 alison 4 4 07Dec2011 1014 tMix 500 417 8000 1 10 5.08141728344 False L 4 z 1 1501 None None None None None None None None None A 2649 2 Vert
vs12 alison 4 4 07Dec2011 1014 tMix 500 690 8000 1 11 1.84699736054 False X 8 a 1 1114 None None None None None None None None None A 1801 2 Rouge
vs12 alison 4 4 07Dec2011 1014 tMix 500 649 8000 1 12 2.97043547023 False X 4 a 1 767 None None None None None None None None None A 1600 0 Rouge
vs12 alison 4 4 07Dec2011 1014 tMix 500 483 8000 1 13 4.65460314568 True L 16 a 1 3066 None None None None None None None None None B 1516 5 Rouge
vs12 alison 4 4 07Dec2011 1014 tMix 500 634 8000 1 14 5.38995827411 False X 16 z 1 902 None None None None None None None None None A 1180 1 Vert
vs12 alison 4 4 07Dec2011 1014 tMix 500 628 8000 1 15 2.28869674204 False X 4 z 1 734 None None None None None None None None None A 1582 0 Vert
vs12 alison 4 4 07Dec2011 1014 tMix 500 629 8000 1 16 4.41460084274 True X 16 a 1 1086 None None None None None None None None None A 1163 3 Rouge
vs12 alison 4 4 07Dec2011 1014 tMix 500 594 8000 1 17 1.61810293325 False X 8 z 1 1150 None None None None None None None None None A 1583 1 Vert
vs12 alison 4 4 07Dec2011 1014 tMix 500 526 8000 1 18 3.96188481617 False L 4 a 1 1084 None None None None None None None None None A 1329 3 Rouge
vs12 alison 4 4 07Dec2011 1014 tMix 500 634 8000 1 19 2.81027718149 False L 8 a 1 983 None None None None None None None None None A 1516 0 Rouge
vs12 alison 4 4 07Dec2011 1015 tMix 500 538 8000 1 20 5.57974050896 False X 16 a 1 719 None None None None None None None None None A 1231 0 Rouge
vs12 alison 4 4 07Dec2011 1015 tMix 500 550 8000 1 21 3.12153741575 True X 8 a 1 634 None None None None None None None None None A 1467 0 Rouge
vs12 alison 4 4 07Dec2011 1015 tMix 500 537 8000 1 22 4.4881581749 True X 4 z 1 934 None None None None None None None None None A 1145 3 Vert
vs12 alison 4 4 07Dec2011 1015 tMix 500 576 8000 1 23 0.487223539242 True X 4 a 1 634 None None None None None None None None None A 3284 1 Rouge
vs12 alison 4 4 07Dec2011 1015 tMix 500 487 8000 1 24 5.47786216981 True L 4 z 1 882 None None None None None None None None None A 1433 2 Vert
vs12 alison 4 4 07Dec2011 1015 mixedTarg 500 580 8000 1 1 6.17755918672 False L 16 a 1 1086 None None None None None None None None None A 2666 0 Rouge
vs12 alison 4 4 07Dec2011 1015 mixedTarg 500 445 8000 1 2 1.80430565702 True L 8 z 1 967 None None None None None None None None None A 3079 2 Vert
vs12 alison 4 4 07Dec2011 1015 mixedTarg 500 658 8000 1 3 0.542125536868 False L 16 a 1 1335 None None None None None None None None None A 2284 0 Rouge
vs12 alison 4 4 07Dec2011 1015 mixedTarg 500 558 8000 1 4 0.955556679895 False L 4 a 1 1617 None None None None None None None None None B 2713 5 Rouge
vs12 alison 4 4 07Dec2011 1015 mixedTarg 500 573 8000 1 5 3.36578086614 False X 4 a 1 800 None None None None None None None None None A 1084 0 Rouge
vs12 alison 4 4 07Dec2011 1015 mixedTarg 500 696 8000 1 6 2.21570940323 True X 16 a 1 2764 None None None None None None None None None B 1067 4 Rouge
vs12 alison 4 4 07Dec2011 1015 mixedTarg 500 556 8000 1 7 0.134367488297 False L 8 z 1 1884 None None None None None None None None None B 1301 4 Vert
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 656 8000 1 8 1.7815965159 True X 4 z 1 868 None None None None None None None None None A 830 1 Vert
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 696 8000 1 9 1.24454866509 False L 16 z 1 1518 None None None None None None None None None B 984 4 Vert
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 433 8000 1 10 1.16360432146 False X 8 a 1 1001 None None None None None None None None None A 2634 2 Rouge
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 636 8000 1 11 1.1239343717 False L 8 a 1 1284 None None None None None None None None None A 1116 3 Rouge
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 508 8000 1 12 5.95115407603 True L 16 z 1 1501 None None None None None None None None None B 2316 5 Vert
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 646 8000 1 13 1.88091432203 True L 16 z 1 5918 None None None None None None None None None C 1897 7 Vert
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 624 8000 1 14 0.990658410051 False X 16 a 1 752 None None None None None None None None None A 1465 0 Rouge
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 548 8000 1 15 2.56530751145 False X 8 a 1 751 None None None None None None None None None A 2267 0 Rouge
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 535 8000 1 16 0.444371177595 False L 16 a 1 1264 None None None None None None None None None A 1000 2 Rouge
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 682 8000 1 17 2.47518454936 False X 4 a 1 735 None None None None None None None None None A 1000 0 Rouge
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 670 8000 1 18 2.06267693782 False L 4 z 1 984 None None None None None None None None None A 2783 3 Vert
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 523 8000 1 19 4.8697257911 True X 16 a 1 969 None None None None None None None None None A 1466 2 Rouge
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 454 8000 1 20 0.231762418713 False L 8 a 1 1584 None None None None None None None None None A 6993 2 Rouge
vs12 alison 4 4 07Dec2011 1016 mixedTarg 500 591 8000 1 21 2.23218474363 True L 4 a 1 1333 None None None None None None None None None B 3245 4 Rouge
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 479 8000 1 22 1.31122112517 True L 16 a 1 2052 None None None None None None None None None B 2100 4 Rouge
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 505 8000 1 23 6.0306457865 True X 8 a 0 1017 None None None None None None None None None A 3350 2 Vert
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 664 8000 1 24 0.198858290676 True X 16 z 1 868 None None None None None None None None None A 716 3 Vert
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 491 8000 1 25 4.01582355847 True L 8 z 0 2682 None None None None None None None None None A 3200 1 Rouge
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 537 8000 1 26 5.90283697869 False X 16 a 1 951 None None None None None None None None None A 2179 1 Rouge
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 421 8000 1 27 1.9569295032 True L 8 z 1 2584 None None None None None None None None None B 5030 4 Vert
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 508 8000 1 28 2.73226119087 False X 16 z 1 1035 None None None None None None None None None A 1799 3 Vert
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 648 8000 1 29 4.38548097231 True X 4 a 1 734 None None None None None None None None None A 2612 2 Rouge
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 521 8000 1 30 5.89605671152 True L 8 a 1 917 None None None None None None None None None A 2484 2 Rouge
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 449 8000 1 31 5.71675227232 True X 8 a 1 651 None None None None None None None None None A 1695 0 Rouge
vs12 alison 4 4 07Dec2011 1017 mixedTarg 500 623 8000 1 32 1.92954106393 False X 4 a 1 501 None None None None None None None None None A 699 1 Rouge
