manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,training,task,trialId
vs12,mod,1,0,21Dec2010,1750,serial,500,470,200,5,33,3.48508974813,0,L,2,a,1,696,10,2,1080,2508,3608,4523,0,L among T,5393
vs12,mod,1,0,21Dec2010,1750,serial,500,637,200,5,34,4.23823194712,0,L,4,z,0,828,7,3,1047,1021,2419,4621,0,L among T,5394
vs12,mod,1,0,21Dec2010,1750,serial,500,570,200,5,35,4.9907784646,1,L,12,z,1,656,10,1,762,1178,3663,5049,0,L among T,5395
vs12,mod,1,0,21Dec2010,1750,serial,500,406,200,5,36,6.23465216654,1,L,2,z,1,470,10,2,927,3849,1721,2880,0,L among T,5396
vs12,mod,1,0,21Dec2010,1751,serial,500,617,200,5,37,3.74058215978,1,L,2,z,1,555,10,2,1038,1019,2392,4137,0,L among T,5397
vs12,mod,1,0,21Dec2010,1751,serial,500,433,200,5,38,5.23431948024,1,L,8,z,1,600,10,2,997,1361,5607,2933,0,L among T,5398
vs12,mod,1,0,21Dec2010,1751,serial,500,657,200,5,39,1.43755586989,1,L,4,a,0,928,5,3,1091,1961,2962,4134,0,L among T,5399
vs12,mod,1,0,21Dec2010,1751,serial,500,593,200,5,40,3.10696522802,0,L,2,a,1,786,9,2,1000,1221,3148,7110,0,L among T,5400
vs12,mod,1,0,21Dec2010,1752,pTPar,500,438,200,1,1,2.82309626727,1,X,4,z,1,2011,,,,,,,1,X among T,5401
vs12,mod,1,0,21Dec2010,1752,pTPar,500,474,200,1,2,0.342895796702,1,X,2,z,1,2016,,,,,,,1,X among T,5402
vs12,mod,1,0,21Dec2010,1752,pTPar,500,478,200,1,3,1.1238455515,0,X,12,a,1,2016,,,,,,,1,X among T,5403
vs12,mod,1,0,21Dec2010,1752,pTPar,500,579,200,1,4,2.14789333713,0,X,2,a,1,2014,,,,,,,1,X among T,5404
vs12,mod,1,0,21Dec2010,1752,pTPar,500,500,200,1,5,0.206322380484,0,X,2,a,1,2016,,,,,,,1,X among T,5405
vs12,mod,1,0,21Dec2010,1752,pTPar,500,461,200,1,6,4.94869801271,1,X,4,z,1,2016,,,,,,,1,X among T,5406
vs12,mod,1,0,21Dec2010,1752,pTPar,500,699,200,1,7,2.76241982352,0,X,8,a,1,2015,,,,,,,1,X among T,5407
vs12,mod,1,0,21Dec2010,1752,pTPar,500,646,200,1,8,4.00974193498,1,X,12,z,1,2015,,,,,,,1,X among T,5408
vs12,mod,1,0,21Dec2010,1752,pTPar,500,581,200,1,9,5.80776458096,0,X,8,a,1,2012,,,,,,,1,X among T,5409
vs12,mod,1,0,21Dec2010,1752,pTPar,500,598,200,1,10,4.2880663458,1,X,8,z,1,2015,,,,,,,1,X among T,5410
vs12,mod,1,0,21Dec2010,1752,pTPar,500,472,200,1,11,4.85994577239,1,X,2,z,1,2016,,,,,,,1,X among T,5411
vs12,mod,1,0,21Dec2010,1752,pTPar,500,615,200,1,12,0.0638468374403,1,X,8,z,1,2015,,,,,,,1,X among T,5412
vs12,mod,1,0,21Dec2010,1753,pTPar,500,402,200,1,13,5.98293054837,1,X,12,z,1,2017,,,,,,,1,X among T,5413
vs12,mod,1,0,21Dec2010,1753,pTPar,500,591,200,1,14,0.855954001346,0,X,4,a,1,2027,,,,,,,1,X among T,5414
vs12,mod,1,0,21Dec2010,1753,pTPar,500,517,200,1,15,1.34781214601,0,X,12,a,1,2015,,,,,,,1,X among T,5415
vs12,mod,1,0,21Dec2010,1753,pTPar,500,546,200,1,16,1.78188633095,0,X,4,a,1,2016,,,,,,,1,X among T,5416
vs12,mod,1,0,21Dec2010,1753,tPar,500,684,200,1,1,3.8432544139,0,X,8,a,1,600,10,3,671,3940,8511,5412,1,X among T,5417
vs12,mod,1,0,21Dec2010,1753,tPar,500,405,200,1,2,4.19563697167,1,X,2,z,1,442,10,0.484,942,5994,1765,2723,1,X among T,5418
vs12,mod,1,0,21Dec2010,1753,tPar,500,577,200,1,3,2.06325505165,0,X,12,a,1,500,10,3,542,4124,7568,1408,1,X among T,5419
vs12,mod,1,0,21Dec2010,1753,tPar,500,681,200,1,4,2.20787954372,1,X,2,z,1,527,9,0.654,692,2264,1249,3322,1,X among T,5420
vs12,mod,1,0,21Dec2010,1754,tPar,500,472,200,1,5,3.46715549185,0,X,2,a,1,557,9,2,597,4394,3522,1206,1,X among T,5421
vs12,mod,1,0,21Dec2010,1754,tPar,500,464,200,1,6,2.07116279936,1,X,4,z,1,543,10,4,651,4052,3179,1135,1,X among T,5422
vs12,mod,1,0,21Dec2010,1754,tPar,500,523,200,1,7,1.17916354822,1,X,8,z,1,570,10,2.96,587,1919,3091,6008,1,X among T,5423
vs12,mod,1,0,21Dec2010,1754,tPar,500,596,200,1,8,1.9513061306,1,X,4,z,1,557,10,1.428,583,2116,1502,3976,1,X among T,5424
vs12,mod,1,0,21Dec2010,1754,tPar,500,526,200,1,9,3.27961719062,1,X,12,z,1,428,10,2.736,571,1951,4380,5309,1,X among T,5425
vs12,mod,1,0,21Dec2010,1754,tPar,500,410,200,1,10,5.86862014523,0,X,8,a,1,670,10,5,542,3606,5236,1336,1,X among T,5426
vs12,mod,1,0,21Dec2010,1754,tPar,500,638,200,1,11,5.97039173681,1,X,12,z,1,443,9,2.916,597,4249,2905,6866,1,X among T,5427
vs12,mod,1,0,21Dec2010,1754,tPar,500,483,200,1,12,2.58342576383,0,X,4,a,1,413,9,4,557,5394,4637,2078,1,X among T,5428
vs12,mod,1,0,21Dec2010,1755,tPar,500,678,200,1,13,1.44479813788,0,X,2,a,1,585,10,0.77,596,2663,1765,4093,1,X among T,5429
vs12,mod,1,0,21Dec2010,1755,tPar,500,463,200,1,14,4.69167807641,0,X,12,a,1,529,10,3.948,620,1192,2608,3433,1,X among T,5430
vs12,mod,1,0,21Dec2010,1755,tPar,500,680,200,1,15,3.39421168073,1,X,8,z,1,585,9,3.08,583,1079,2594,4439,1,X among T,5431
vs12,mod,1,0,21Dec2010,1755,tPar,500,549,200,1,16,0.131576477884,0,X,4,a,1,470,10,1.08,513,1092,1821,3136,1,X among T,5432
vs12,mod,1,0,21Dec2010,1755,parallel,500,674,200,1,1,0.43419143636,1,X,2,z,1,570,10,2,331,1678,2450,4624,0,X among T,5433
vs12,mod,1,0,21Dec2010,1755,parallel,500,400,200,1,2,5.76956623543,0,X,12,a,1,484,10,7,346,993,4166,1951,0,X among T,5434
vs12,mod,1,0,21Dec2010,1755,parallel,500,438,200,1,3,6.0395862196,1,X,4,z,1,485,10,4,500,1948,2791,3992,0,X among T,5435
vs12,mod,1,0,21Dec2010,1755,parallel,500,700,200,1,4,1.46192530763,0,X,8,a,1,484,10,8,567,1063,2164,3322,0,X among T,5436
vs12,mod,1,0,21Dec2010,1755,parallel,500,560,200,1,5,2.58234567881,0,X,8,a,1,499,10,8,605,1107,2078,4267,0,X among T,5437
vs12,mod,1,0,21Dec2010,1755,parallel,500,487,200,1,6,1.022470432,0,X,4,a,1,342,10,4,401,3748,3063,1548,0,X among T,5438
vs12,mod,1,0,21Dec2010,1756,parallel,500,501,200,1,7,5.99164217572,1,X,4,z,1,413,10,4,546,1679,2479,3621,0,X among T,5439
vs12,mod,1,0,21Dec2010,1756,parallel,500,547,200,1,8,4.00966039057,1,X,12,z,1,457,10,6,478,1021,1978,3436,0,X among T,5440
vs12,mod,1,0,21Dec2010,1756,parallel,500,455,200,1,9,4.55454894816,0,X,4,a,1,456,10,4,602,864,1602,2660,0,X among T,5441
vs12,mod,1,0,21Dec2010,1756,parallel,500,486,200,1,10,2.74475102282,0,X,4,a,1,528,10,3,506,1221,2250,4667,0,X among T,5442
vs12,mod,1,0,21Dec2010,1756,parallel,500,481,200,1,11,3.44437881497,1,X,12,z,1,557,10,7,607,921,2580,4325,0,X among T,5443
vs12,mod,1,0,21Dec2010,1756,parallel,500,566,200,1,12,5.63507997418,0,X,12,a,1,486,10,12,573,1889,2618,4663,0,X among T,5444
vs12,mod,1,0,21Dec2010,1756,parallel,500,664,200,1,13,2.98585162857,1,X,12,z,1,413,10,11,545,1351,2564,5996,0,X among T,5445
vs12,mod,1,0,21Dec2010,1756,parallel,500,610,200,1,14,4.22648899303,0,X,12,a,1,500,10,12,547,1536,2251,3147,0,X among T,5446
vs12,mod,1,0,21Dec2010,1756,parallel,500,474,200,1,15,0.497769193495,1,X,2,z,1,413,9,2,663,849,1435,2350,0,X among T,5447
vs12,mod,1,0,21Dec2010,1756,parallel,500,655,200,1,16,3.83172680343,0,X,8,a,1,428,10,8,506,1050,3250,4451,0,X among T,5448
vs12,mod,1,0,21Dec2010,1756,parallel,500,450,200,1,17,3.43414418438,1,X,4,z,1,599,10,4,658,977,1492,3080,0,X among T,5449
vs12,mod,1,0,21Dec2010,1757,parallel,500,530,200,1,18,6.16873292274,1,X,8,z,1,427,10,8,643,1121,2851,7939,0,X among T,5450
vs12,mod,1,0,21Dec2010,1757,parallel,500,607,200,1,19,1.93067666578,1,X,8,z,1,484,10,7,660,1564,2838,3909,0,X among T,5451
vs12,mod,1,0,21Dec2010,1757,parallel,500,581,200,1,20,3.35793483444,1,X,4,a,0,356,0,2,548,1707,3666,5454,0,X among T,5452
vs12,mod,1,0,21Dec2010,1757,parallel,500,698,200,1,21,4.61089270905,0,X,8,a,1,769,10,8,653,1264,2422,3279,0,X among T,5453
vs12,mod,1,0,21Dec2010,1757,parallel,500,662,200,1,22,3.20655408001,0,X,12,a,1,557,10,11,606,935,3047,4519,0,X among T,5454
vs12,mod,1,0,21Dec2010,1757,parallel,500,504,200,1,23,4.52644953148,1,X,2,z,1,513,10,1,530,2294,3108,4694,0,X among T,5455
vs12,mod,1,0,21Dec2010,1757,parallel,500,620,200,1,24,5.41118236697,1,X,8,z,1,413,10,8,586,892,1606,2535,0,X among T,5456
vs12,mod,1,0,21Dec2010,1757,parallel,500,430,200,1,25,0.850283684628,0,X,2,a,1,642,10,1,597,1049,1762,2735,0,X among T,5457
vs12,mod,1,0,21Dec2010,1757,parallel,500,420,200,1,26,3.24626577581,0,X,2,a,1,556,9,1,507,720,1577,3752,0,X among T,5458
vs12,mod,1,0,21Dec2010,1757,parallel,500,486,200,1,27,0.719715571381,1,X,12,z,1,510,10,9,660,950,4682,1865,0,X among T,5459
vs12,mod,1,0,21Dec2010,1758,parallel,500,684,200,1,28,5.53965684552,1,X,8,z,1,456,10,8,607,1477,2177,3063,0,X among T,5460
vs12,mod,1,0,21Dec2010,1758,parallel,500,469,200,1,29,6.10381262253,0,X,4,a,1,600,10,4,665,1250,1936,2922,0,X among T,5461
vs12,mod,1,0,21Dec2010,1758,parallel,500,698,200,1,30,3.46605285952,1,X,4,z,1,668,10,3,701,1236,2236,3365,0,X among T,5462
vs12,mod,1,0,21Dec2010,1758,parallel,500,522,200,1,31,0.412267551116,1,X,2,z,1,428,10,1,597,978,1578,2732,0,X among T,5463
vs12,mod,1,0,21Dec2010,1758,parallel,500,414,200,1,32,5.37305916191,0,X,8,a,1,542,10,7,606,1121,2222,3365,0,X among T,5464
vs12,mod,1,0,21Dec2010,1758,parallel,500,422,200,1,33,4.70900678368,0,X,12,a,1,542,10,12,561,892,1705,3178,0,X among T,5465
vs12,mod,1,0,21Dec2010,1758,parallel,500,604,200,1,34,5.74776231864,1,X,2,z,1,471,10,2,508,834,1691,3638,0,X among T,5466
vs12,mod,1,0,21Dec2010,1758,parallel,500,580,200,1,35,1.92861625681,1,X,12,z,1,457,10,8,546,1550,3738,6469,0,X among T,5467
vs12,mod,1,0,21Dec2010,1758,parallel,500,688,200,1,36,5.15464648725,0,X,2,a,1,585,10,2,706,1378,2150,3050,0,X among T,5468
vs12,mod,1,0,21Dec2010,1758,parallel,500,641,200,1,37,3.23174787403,0,X,2,a,1,441,10,1,605,1192,1847,2963,0,X among T,5469
vs12,mod,1,0,21Dec2010,1758,parallel,500,600,200,1,38,5.1520372743,0,X,4,a,1,415,10,4,598,1049,1764,3451,0,X among T,5470
vs12,mod,1,0,21Dec2010,1759,parallel,500,548,200,1,39,0.818512430313,1,X,8,z,1,514,10,7,617,1189,3220,6023,0,X among T,5471
vs12,mod,1,0,21Dec2010,1759,parallel,500,683,200,1,40,4.99439949284,0,X,2,a,1,442,10,2,596,1333,1990,9436,0,X among T,5472
vs12,mod,1,0,21Dec2010,1759,parallel,500,640,200,2,1,2.49870727551,1,X,12,z,1,467,10,7,703,964,2522,3337,0,X among T,5473
vs12,mod,1,0,21Dec2010,1759,parallel,500,597,200,2,2,1.88371373217,1,X,2,z,1,513,10,2,641,1464,2050,3231,0,X among T,5474
vs12,mod,1,0,21Dec2010,1759,parallel,500,623,200,2,3,1.94349702553,1,X,2,z,1,428,10,1,526,850,1406,2250,0,X among T,5475
vs12,mod,1,0,21Dec2010,1759,parallel,500,537,200,2,4,1.99224132054,1,X,12,z,1,427,10,12,665,950,1607,2405,0,X among T,5476
vs12,mod,1,0,21Dec2010,1759,parallel,500,622,200,2,5,0.0858936399605,0,X,12,a,1,541,9,11,603,878,1735,3179,0,X among T,5477
vs12,mod,1,0,21Dec2010,1800,parallel,500,582,200,2,6,4.11828302697,1,X,12,z,1,499,10,10,546,848,3452,5481,0,X among T,5478
vs12,mod,1,0,21Dec2010,1800,parallel,500,472,200,2,7,4.1650087208,0,X,12,a,1,471,10,11,647,935,1474,2746,0,X among T,5479
vs12,mod,1,0,21Dec2010,1800,parallel,500,530,200,2,8,1.67124373801,1,X,4,z,1,443,9,3,607,1121,2136,4152,0,X among T,5480
vs12,mod,1,0,21Dec2010,1800,parallel,500,474,200,2,9,0.153037154976,1,X,2,z,1,442,10,2,708,948,1663,2879,0,X among T,5481
vs12,mod,1,0,21Dec2010,1800,parallel,500,676,200,2,10,2.46159110249,1,X,2,z,1,427,10,1,706,763,1392,3005,0,X among T,5482
vs12,mod,1,0,21Dec2010,1800,parallel,500,404,200,2,11,4.22313379995,0,X,4,a,1,485,10,4,663,749,1477,3436,0,X among T,5483
vs12,mod,1,0,21Dec2010,1800,parallel,500,503,200,2,12,3.94196535312,0,X,8,a,1,527,10,8,580,1218,1947,2718,0,X among T,5484
vs12,mod,1,0,21Dec2010,1800,parallel,500,457,200,2,13,3.68807568007,1,X,4,z,1,514,10,4,505,963,1520,2879,0,X among T,5485
vs12,mod,1,0,21Dec2010,1800,parallel,500,624,200,2,14,5.2538920127,0,X,8,a,1,428,10,6,600,747,3206,5910,0,X among T,5486
vs12,mod,1,0,21Dec2010,1800,parallel,500,647,200,2,15,4.30044575688,0,X,2,a,1,442,10,2,498,1032,1590,3249,0,X among T,5487
vs12,mod,1,0,21Dec2010,1800,parallel,500,563,200,2,16,5.4933620425,1,X,8,z,1,542,10,8,618,978,2379,4120,0,X among T,5488
vs12,mod,1,0,21Dec2010,1800,parallel,500,530,200,2,17,1.29478428111,1,X,4,z,1,441,10,4,600,821,1635,3537,0,X among T,5489
vs12,mod,1,0,21Dec2010,1801,parallel,500,474,200,2,18,0.765916362983,1,X,4,z,1,398,10,4,605,1462,2206,3220,0,X among T,5490
vs12,mod,1,0,21Dec2010,1801,parallel,500,668,200,2,19,5.86614929407,0,X,8,a,1,500,10,7,591,878,1764,2965,0,X among T,5491
vs12,mod,1,0,21Dec2010,1801,parallel,500,679,200,2,20,1.7331098712,1,X,8,z,1,442,10,4,593,892,2494,5097,0,X among T,5492
vs12,mod,1,0,21Dec2010,1801,parallel,500,452,200,2,21,1.55211991593,1,X,4,z,1,413,10,4,705,789,1418,2333,0,X among T,5493
vs12,mod,1,0,21Dec2010,1801,parallel,500,543,200,2,22,0.701168914226,0,X,12,a,1,571,10,11,581,1035,2179,3293,0,X among T,5494
vs12,mod,1,0,21Dec2010,1801,parallel,500,673,200,2,23,2.77088204503,0,X,4,a,1,714,10,4,608,1035,1749,4123,0,X among T,5495
vs12,mod,1,0,21Dec2010,1801,parallel,500,489,200,2,24,5.6253484171,0,X,8,a,1,485,9,8,555,734,1274,2304,0,X among T,5496
vs12,mod,1,0,21Dec2010,1801,parallel,500,655,200,2,25,2.04056209301,0,X,2,a,1,571,10,1,587,1249,2222,4153,0,X among T,5497
vs12,mod,1,0,21Dec2010,1801,parallel,500,657,200,2,26,1.12622437056,0,X,4,a,1,470,10,4,695,1549,2451,3294,0,X among T,5498
vs12,mod,1,0,21Dec2010,1801,parallel,500,534,200,2,27,4.68381590945,0,X,2,a,1,485,10,2,651,2045,2674,4419,0,X among T,5499
vs12,mod,1,0,21Dec2010,1801,parallel,500,697,200,2,28,3.92433925521,0,X,4,a,1,470,10,4,735,763,1363,2135,0,X among T,5500
vs12,mod,1,0,21Dec2010,1801,parallel,500,437,200,2,29,4.00541658744,1,X,12,z,1,483,10,5,621,663,2065,3809,0,X among T,5501
vs12,mod,1,0,21Dec2010,1802,parallel,500,483,200,2,30,0.439588355043,0,X,2,a,1,471,10,2,632,835,1864,2891,0,X among T,5502
vs12,mod,1,0,21Dec2010,1802,parallel,500,606,200,2,31,1.70248927377,0,X,2,a,1,470,10,1,636,821,1721,2450,0,X among T,5503
vs12,mod,1,0,21Dec2010,1802,parallel,500,472,200,2,32,2.3740326334,1,X,8,z,1,471,10,4,582,807,2132,3433,0,X among T,5504
vs12,mod,1,0,21Dec2010,1802,parallel,500,489,200,2,33,2.8364109467,1,X,2,z,1,527,9,2,707,735,1736,2436,0,X among T,5505
vs12,mod,1,0,21Dec2010,1802,parallel,500,511,200,2,34,5.66171925454,0,X,12,a,1,442,9,6,591,704,1605,3049,0,X among T,5506
vs12,mod,1,0,21Dec2010,1802,parallel,500,403,200,2,35,6.14984856742,0,X,8,a,1,456,10,6,558,1364,2794,4608,0,X among T,5507
vs12,mod,1,0,21Dec2010,1802,parallel,500,505,200,2,36,5.32842983327,0,X,4,z,0,428,10,4,675,749,3695,6738,0,X among T,5508
vs12,mod,1,0,21Dec2010,1802,parallel,500,616,200,2,37,0.139322478294,1,X,8,z,1,485,10,6,628,992,2093,3509,0,X among T,5509
vs12,mod,1,0,21Dec2010,1802,parallel,500,446,200,2,38,0.898162117077,0,X,12,a,1,528,10,12,637,901,1558,2372,0,X among T,5510
vs12,mod,1,0,21Dec2010,1802,parallel,500,463,200,2,39,3.80483667382,1,X,8,z,1,456,10,7,656,1007,1636,4164,0,X among T,5511
vs12,mod,1,0,21Dec2010,1802,parallel,500,659,200,2,40,0.252972166126,1,X,12,z,1,371,10,8,702,1451,2708,4768,0,X among T,5512
vs12,mod,1,0,21Dec2010,1803,parallel,500,581,200,3,1,2.05834871998,0,X,2,a,1,514,10,2,778,3117,2431,4218,0,X among T,5513
vs12,mod,1,0,21Dec2010,1803,parallel,500,515,200,3,2,0.934752423124,0,X,12,z,0,356,0,4,562,2637,3850,4793,0,X among T,5514
vs12,mod,1,0,21Dec2010,1803,parallel,500,463,200,3,3,0.455763505366,1,X,12,z,1,643,10,7,596,1122,3424,4281,0,X among T,5515
vs12,mod,1,0,21Dec2010,1803,parallel,500,526,200,3,4,0.0954397836149,1,X,8,z,1,456,10,4,642,749,2165,2893,0,X among T,5516
vs12,mod,1,0,21Dec2010,1803,parallel,500,593,200,3,5,2.3161650066,1,X,2,z,1,585,10,2,651,749,1449,2443,0,X among T,5517
vs12,mod,1,0,21Dec2010,1803,parallel,500,486,200,3,6,6.25699023732,1,X,2,z,1,484,10,1,632,1192,1778,4324,0,X among T,5518
vs12,mod,1,0,21Dec2010,1803,parallel,500,607,200,3,7,0.610665880758,1,X,4,z,1,398,10,4,705,1131,1831,2731,0,X among T,5519
vs12,mod,1,0,21Dec2010,1803,parallel,500,564,200,3,8,3.75286084709,0,X,12,a,1,413,10,7,641,878,1722,2464,0,X among T,5520
vs12,mod,1,0,21Dec2010,1804,parallel,500,456,200,3,9,2.54710509374,0,X,8,a,1,398,10,8,671,1017,1546,2646,0,X among T,5521
vs12,mod,1,0,21Dec2010,1804,parallel,500,406,200,3,10,0.0275521116863,1,X,8,z,1,484,10,5,658,863,1892,3350,0,X among T,5522
vs12,mod,1,0,21Dec2010,1804,parallel,500,512,200,3,11,4.71599831887,1,X,12,z,1,442,10,12,711,1207,1779,3051,0,X among T,5523
vs12,mod,1,0,21Dec2010,1804,parallel,500,541,200,3,12,3.36471614327,0,X,8,a,1,528,9,8,493,792,1850,2891,0,X among T,5524
vs12,mod,1,0,21Dec2010,1804,parallel,500,485,200,3,13,1.23832845382,0,X,4,a,1,499,9,3,715,864,1764,2822,0,X among T,5525
vs12,mod,1,0,21Dec2010,1804,parallel,500,654,200,3,14,4.39409459387,0,X,2,a,1,685,10,1,625,705,1344,2974,0,X among T,5526
vs12,mod,1,0,21Dec2010,1804,parallel,500,545,200,3,15,5.75385993684,1,X,4,z,1,512,10,4,682,1277,1992,2764,0,X among T,5527
vs12,mod,1,0,21Dec2010,1804,parallel,500,559,200,3,16,3.34200677022,0,X,8,a,1,497,9,8,707,849,1507,4209,0,X among T,5528
vs12,mod,1,0,21Dec2010,1804,parallel,500,403,200,3,17,4.84385317482,1,X,8,z,1,327,10,8,633,906,1620,2404,0,X among T,5529
vs12,mod,1,0,21Dec2010,1804,parallel,500,682,200,3,18,4.73189134889,1,X,12,z,1,413,9,11,683,1093,1908,6323,0,X among T,5530
vs12,mod,1,0,21Dec2010,1804,parallel,500,698,200,3,19,4.3712024172,1,X,2,z,1,456,10,2,701,1122,1951,2994,0,X among T,5531
vs12,mod,1,0,21Dec2010,1804,parallel,500,492,200,3,20,3.5336728597,0,X,4,a,1,485,10,4,596,1103,1689,2548,0,X among T,5532
vs12,mod,1,0,21Dec2010,1805,parallel,500,647,200,3,21,4.6949502592,0,X,2,a,1,513,10,2,663,863,1907,3007,0,X among T,5533
vs12,mod,1,0,21Dec2010,1805,parallel,500,591,200,3,22,5.711806695,0,X,2,a,1,470,10,2,617,859,1374,2618,0,X among T,5534
vs12,mod,1,0,21Dec2010,1805,parallel,500,693,200,3,23,4.72511667499,1,X,4,z,1,413,9,4,647,834,1564,2335,0,X among T,5535
vs12,mod,1,0,21Dec2010,1805,parallel,500,459,200,3,24,5.78514062113,1,X,2,z,1,455,9,2,711,705,1377,2150,0,X among T,5536
vs12,mod,1,0,21Dec2010,1805,parallel,500,497,200,3,25,0.34839073103,1,X,4,z,1,443,10,4,613,792,1334,2937,0,X among T,5537
vs12,mod,1,0,21Dec2010,1805,parallel,500,580,200,3,26,5.21160170901,1,X,8,z,1,413,10,8,702,1607,2593,3308,0,X among T,5538
vs12,mod,1,0,21Dec2010,1805,parallel,500,558,200,3,27,2.85515656853,1,X,12,z,1,371,10,8,578,1106,1978,2917,0,X among T,5539
vs12,mod,1,0,21Dec2010,1805,parallel,500,568,200,3,28,5.83525496348,1,X,4,z,1,428,10,3,688,691,1277,2293,0,X among T,5540
vs12,mod,1,0,21Dec2010,1805,parallel,500,405,200,3,29,3.90649778398,1,X,12,z,1,427,10,12,631,778,2949,3978,0,X among T,5541
vs12,mod,1,0,21Dec2010,1805,parallel,500,468,200,3,30,4.99372924014,0,X,12,a,1,398,10,11,685,921,1979,2779,0,X among T,5542
vs12,mod,1,0,21Dec2010,1805,parallel,500,536,200,3,31,4.81762082762,0,X,4,a,1,486,9,3,715,844,1444,2302,0,X among T,5543
vs12,mod,1,0,21Dec2010,1805,parallel,500,523,200,3,32,0.500904744017,0,X,12,a,1,470,10,12,730,677,1220,2349,0,X among T,5544
vs12,mod,1,0,21Dec2010,1805,parallel,500,419,200,3,33,4.49878770951,0,X,8,a,1,485,9,7,676,717,1575,2503,0,X among T,5545
vs12,mod,1,0,21Dec2010,1805,parallel,500,400,200,3,34,4.91022902252,0,X,4,a,1,485,9,4,711,1121,1721,2507,0,X among T,5546
vs12,mod,1,0,21Dec2010,1806,parallel,500,454,200,3,35,5.47959997885,1,X,8,z,1,513,10,7,641,816,1517,2388,0,X among T,5547
vs12,mod,1,0,21Dec2010,1806,parallel,500,506,200,3,36,5.67856685507,1,X,2,z,1,372,9,1,482,2393,1750,3350,0,X among T,5548
vs12,mod,1,0,21Dec2010,1806,parallel,500,672,200,3,37,0.66711450277,0,X,8,a,1,399,10,7,590,892,1764,2751,0,X among T,5549
vs12,mod,1,0,21Dec2010,1806,parallel,500,459,200,3,38,4.1010234162,0,X,4,a,1,427,10,4,436,1164,1907,2807,0,X among T,5550
vs12,mod,1,0,21Dec2010,1806,parallel,500,625,200,3,39,4.23143582766,0,X,2,a,1,414,10,2,452,1107,1821,2980,0,X among T,5551
vs12,mod,1,0,21Dec2010,1806,parallel,500,418,200,3,40,5.17277607566,0,X,12,a,1,456,9,12,513,993,1608,2674,0,X among T,5552
vs12,mod,1,0,21Dec2010,1806,parallel,500,628,200,4,1,1.06187931951,1,X,12,z,1,566,9,9,722,1250,1907,3094,0,X among T,5553
vs12,mod,1,0,21Dec2010,1806,parallel,500,676,200,4,2,5.06474780695,1,X,8,z,1,527,10,5,680,791,2236,3605,0,X among T,5554
vs12,mod,1,0,21Dec2010,1806,parallel,500,422,200,4,3,0.222260416301,0,X,2,a,1,456,10,2,631,964,1892,2836,0,X among T,5555
vs12,mod,1,0,21Dec2010,1807,parallel,500,581,200,4,4,3.11343645209,0,X,2,a,1,456,10,1,616,691,1255,2299,0,X among T,5556
vs12,mod,1,0,21Dec2010,1807,parallel,500,698,200,4,5,4.01298735505,1,X,8,z,1,471,9,7,595,863,1478,2636,0,X among T,5557
vs12,mod,1,0,21Dec2010,1807,parallel,500,525,200,4,6,3.24922625191,0,X,8,a,1,528,10,8,586,1433,2434,4422,0,X among T,5558
vs12,mod,1,0,21Dec2010,1807,parallel,500,629,200,4,7,0.580354652119,1,X,2,z,1,484,10,2,652,877,1305,2034,0,X among T,5559
vs12,mod,1,0,21Dec2010,1807,parallel,500,694,200,4,8,6.09115514004,0,X,8,a,1,470,10,7,546,734,1378,2422,0,X among T,5560
vs12,mod,1,0,21Dec2010,1807,parallel,500,431,200,4,9,1.18617156555,0,X,4,a,1,528,10,4,606,734,1334,2776,0,X among T,5561
vs12,mod,1,0,21Dec2010,1807,parallel,500,451,200,4,10,2.47261648311,1,X,2,z,1,499,10,1,621,721,1192,1863,0,X among T,5562
vs12,mod,1,0,21Dec2010,1807,parallel,500,527,200,4,11,0.236363595409,1,X,4,z,1,442,10,4,500,1593,2265,3861,0,X among T,5563
vs12,mod,1,0,21Dec2010,1807,parallel,500,603,200,4,12,5.44640154876,1,X,2,z,1,355,10,2,621,1422,2308,3638,0,X among T,5564
vs12,mod,1,0,21Dec2010,1807,parallel,500,585,200,4,13,2.19282008772,0,X,2,a,1,640,10,1,605,1063,1921,2736,0,X among T,5565
vs12,mod,1,0,21Dec2010,1807,parallel,500,603,200,4,14,0.421730170951,1,X,4,z,1,399,10,3,591,820,1405,2893,0,X among T,5566
vs12,mod,1,0,21Dec2010,1807,parallel,500,468,200,4,15,1.21099956396,0,X,8,a,1,456,10,8,601,907,1564,2707,0,X among T,5567
vs12,mod,1,0,21Dec2010,1807,parallel,500,509,200,4,16,2.14453165429,1,X,12,z,1,771,10,8,603,4864,1278,3736,0,X among T,5568
vs12,mod,1,0,21Dec2010,1808,parallel,500,497,200,4,17,2.48891723222,1,X,12,z,1,499,9,9,591,1564,2780,4221,0,X among T,5569
vs12,mod,1,0,21Dec2010,1808,parallel,500,473,200,4,18,2.47341622552,0,X,8,a,1,499,10,8,496,820,1621,2750,0,X among T,5570
vs12,mod,1,0,21Dec2010,1808,parallel,500,498,200,4,19,3.63023309181,1,X,8,z,1,428,10,8,495,863,1889,3118,0,X among T,5571
vs12,mod,1,0,21Dec2010,1808,parallel,500,512,200,4,20,3.11340861863,0,X,8,a,1,556,10,7,603,1107,1936,3022,0,X among T,5572
