manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT;RecRT;Erreur;PostTest;Rec2Type;RecRT2;Rec2;couleur;Prime;CordCible;CordPrime;Yes/No;AV/AP;Diff;PostTest;DiffTime;RECORDING_SESSION_LABEL;AVERAGE_FIXATION_DURATION;AVERAGE_SACCADE_AMPLITUDE;BUTTON_PRESS_COUNT;DURATION;FIXATION_COUNT;SACCADE_COUNT
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;9;1.82808393287;True;X;16;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;5;0;0;None;None;0;0;AXELLE;192.9;2.45;4;3155;10;9
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;10;5.50901985347;False;X;16;z;1;385;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;6;0;0;None;None;0;0;AXELLE;229.3;3.61;2;3152;10;9
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;11;1.72139071696;True;L;8;a;1;165;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;2;0;0;None;None;0;1467;AXELLE;128.12;6.32;4;1604;8;7
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;12;2.35881548354;True;X;4;a;1;497;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;1678;AXELLE;223.14;7.5;2;1818;7;6
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;1;3.52861123959;True;L;16;z;1;269;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;14;0;0;None;None;0;0;AXELLE;143.09;6.32;4;3158;11;10
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;2;2.41631206046;False;L;8;z;1;507;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;2;0;0;None;None;0;0;AXELLE;153.31;5.46;2;3148;13;13
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;3;2.71234371347;False;X;4;z;1;327;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;3;0;0;None;None;0;436;AXELLE;154;9.67;2;576;3;2
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;4;5.62999519704;False;L;4;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;0;AXELLE;227.18;5.93;2;3156;11;11
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;5;3.89897614506;False;L;16;a;1;260;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;0;AXELLE;201.92;5.69;2;3151;13;12
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;6;6.12031274762;True;L;4;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;0;AXELLE;154.31;5.82;2;3149;13;12
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;7;0.447503900964;True;X;8;z;1;320;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;7;0;0;None;None;0;1008;AXELLE;147.2;5.32;2;1149;5;5
vs12;axelle;4;2;14Dec2012;1344;Ent1;500;400;2000;1;8;4.60657237962;False;X;8;z;1;263;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;0;AXELLE;220.64;7.44;2;3151;11;10
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;9;2.46545200316;True;X;16;z;1;250;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;15;0;0;None;None;0;622;AXELLE;153.5;6.92;2;761;4;3
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;10;4.86751697124;False;X;16;a;1;271;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;14;0;0;None;None;0;0;AXELLE;235.27;2.84;2;3153;11;10
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;11;5.85290496958;True;L;8;z;1;527;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;5;0;0;None;None;0;751;AXELLE;138;9.05;2;893;5;4
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;12;1.30904890352;True;X;4;a;1;14;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;390;AXELLE;114.33;3.54;2;531;3;3
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;1;5.81038692554;True;L;16;z;0;294;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;15;0;0;None;None;0;2753;AXELLE;162.09;4.73;2;2892;11;10
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;2;2.67079296107;False;L;8;a;1;873;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;7;0;0;None;None;0;1566;AXELLE;138.67;5.59;2;1707;6;5
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;3;2.08735655989;False;X;4;a;1;263;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;2;0;0;None;None;0;0;AXELLE;160.18;8.56;4;3151;11;10
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;4;4.61414106063;False;L;4;z;1;9;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;1841;AXELLE;155;9.79;2;1980;7;7
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;5;2.29397267476;False;L;16;a;1;881;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;8;0;0;None;None;0;0;AXELLE;189.45;5.23;2;3150;11;11
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;6;3.45796773271;True;L;4;a;1;309;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;572;AXELLE;134.25;8.13;2;712;4;3
vs12;axelle;4;2;14Dec2012;1345;Ent1;500;400;2000;1;7;0.856876734025;True;X;8;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;0;AXELLE;153.3;5.74;4;3154;10;10
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;8;5.59571894855;False;X;8;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;3;0;0;None;None;0;0;AXELLE;137.71;4.78;2;3152;14;13
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;9;0.891729506222;True;X;16;a;1;250;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;2;0;0;None;None;0;571;AXELLE;139.75;7.08;2;710;4;3
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;10;3.14756465037;False;X;16;a;1;174;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;11;0;0;None;None;0;319;AXELLE;115.67;3.33;2;460;3;3
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;11;5.23219653829;True;L;8;a;1;517;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;2;0;0;None;None;0;0;AXELLE;180.15;5.89;4;3153;13;13
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;12;4.46609389942;True;X;4;a;1;471;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;1498;AXELLE;180.43;9.73;2;1640;7;6
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;1;3.12301301871;True;L;16;a;1;510;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;15;0;0;None;None;0;0;AXELLE;139.92;3.97;2;3152;13;12
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;2;5.86184988508;False;L;8;a;1;1010;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;6;0;0;None;None;0;0;AXELLE;183.31;5.72;2;3151;13;12
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;3;0.245423085502;False;X;4;z;1;444;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;4;0;0;None;None;0;469;AXELLE;165;7.08;2;611;3;2
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;4;0.882182007521;False;L;4;z;1;493;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;1551;AXELLE;152.25;6.82;2;1688;8;7
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;5;1.00340060434;False;L;16;a;0;950;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;11;0;0;None;None;0;482;AXELLE;100.67;3.41;4;621;3;2
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;6;0.260531885815;True;L;4;a;1;341;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;2;0;0;None;None;0;780;AXELLE;144.2;9.11;2;921;5;4
vs12;axelle;4;2;14Dec2012;1346;Ent1;500;400;2000;1;7;4.74859487894;True;X;8;a;1;287;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;6;0;0;None;None;0;1834;AXELLE;137.5;6.22;2;1975;8;7
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;8;4.51305944337;False;X;8;z;1;308;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;6;0;0;None;None;0;342;AXELLE;112.33;3.89;2;481;3;3
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;9;3.6704796574;True;X;16;z;1;271;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;12;0;0;None;None;0;427;AXELLE;149;9.82;4;569;3;2
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;10;0.999022381534;False;X;16;z;1;246;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;10;0;0;None;None;0;566;AXELLE;140.5;5.76;2;703;4;3
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;11;4.05990811812;True;L;8;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;0;AXELLE;164;5.85;2;3152;14;13
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;12;4.72554694661;True;X;4;a;1;234;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;1775;AXELLE;197.5;8.23;2;1914;6;5
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;1;5.84590451214;True;L;16;z;1;213;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;10;0;0;None;None;0;1119;AXELLE;269.5;8.18;2;1261;4;3
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;2;2.47956186394;False;L;8;z;1;381;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;5;0;0;None;None;0;2026;AXELLE;159;6.21;2;2167;6;6
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;3;2.42601872543;False;X;4;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;0;AXELLE;442.83;3.55;2;3148;6;5
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;4;4.60138935476;False;L;4;z;1;369;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;2;0;0;None;None;0;1855;AXELLE;111.6;0;2;1996;10;10
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;5;4.14977217253;False;L;16;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;0;AXELLE;191.69;4.03;2;3151;13;12
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;6;0.787474515407;True;L;4;a;1;263;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;3;0;0;None;None;0;0;AXELLE;220.55;3.06;2;3151;11;10
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;7;1.66749469759;True;X;8;a;1;316;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;7;0;0;None;None;0;560;AXELLE;134.5;7.22;2;700;4;3
vs12;axelle;4;2;14Dec2012;1347;Ent1;500;400;2000;1;8;3.44671749003;False;X;8;z;1;336;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;390;AXELLE;126.67;6.67;2;529;3;3
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;9;4.64867646344;True;X;16;a;1;266;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;9;0;0;None;None;0;532;AXELLE;100;4.32;2;672;5;4
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;10;5.02702963228;False;X;16;z;1;339;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;16;0;0;None;None;0;2181;AXELLE;180.5;3.96;2;2318;10;9
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;11;3.38403169488;True;L;8;a;1;297;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;5;0;0;None;None;0;996;AXELLE;149.83;5.46;2;1136;6;5
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;12;5.87509561353;True;X;4;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;0;AXELLE;267.44;5.68;2;3157;9;8
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;1;2.1085123191;True;L;16;z;1;335;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;11;0;0;None;None;0;1622;AXELLE;148.88;4.27;2;1762;8;7
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;2;1.92657394674;False;L;8;N;0;1000;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;0;AXELLE;155.79;4.49;2;3157;14;14
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;3;1.97075883531;False;X;4;z;1;329;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;4;0;0;None;None;0;813;AXELLE;266;5.13;2;954;3;2
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;4;3.27308518417;False;L;4;a;1;422;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;3;0;0;None;None;0;981;AXELLE;143.83;9.47;2;1120;6;5
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;5;5.3622339766;False;L;16;z;1;541;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;4;0;0;None;None;0;2079;AXELLE;210.89;4.89;2;2220;9;8
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;6;5.23008927749;True;L;4;z;1;390;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;1844;AXELLE;172.12;7.47;2;1985;8;8
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;7;4.65252607713;True;X;8;z;1;351;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;442;AXELLE;141.33;7.12;2;580;3;2
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;8;1.10800110298;False;X;8;z;1;321;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;392;AXELLE;208;7.06;2;531;2;1
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;9;5.28265904148;True;X;16;a;1;370;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;3;0;0;None;None;0;1582;AXELLE;183.8;3.32;2;1724;5;4
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;10;3.24666594486;False;X;16;z;1;296;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;3;0;0;None;None;0;991;AXELLE;136.83;4.91;2;1131;6;6
vs12;axelle;4;2;14Dec2012;1348;Ent1;500;400;2000;1;11;5.57830411437;True;L;8;a;1;423;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;7;0;0;None;None;0;1717;AXELLE;136.7;7.02;2;1857;10;9
vs12;axelle;4;2;14Dec2012;1349;Ent1;500;400;2000;1;12;4.99056825135;True;X;4;a;1;553;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;1690;AXELLE;145.44;4.89;2;1830;9;8
vs12;axelle;4;2;14Dec2012;1350;Ent2;500;400;2000;1;1;1.46756388558;False;X;4;N;0;1000;None;None;None;None;None;None;None;None;None;A;9024;1;Rouge;0;1;0;0;None;None;0;0;AXELLE;269.29;1.98;4;3152;7;6
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;2;2.82534749851;True;L;8;z;1;513;None;None;None;None;None;None;None;None;None;B;1545;4;Vert;0;4;0;0;None;None;0;0;AXELLE;172.29;4.1;2;3157;14;13
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;3;1.00504526793;False;L;16;N;0;1000;None;None;None;None;None;None;None;None;None;C;1681;6;Vert;0;5;0;0;None;None;0;0;AXELLE;218;4.77;4;3151;11;10
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;4;5.89767172741;False;L;4;a;1;513;None;None;None;None;None;None;None;None;None;A;1532;1;Rouge;0;2;0;0;None;None;0;0;AXELLE;142.33;5.47;2;3149;9;8
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;5;0.359233612313;True;X;4;a;1;621;None;None;None;None;None;None;None;None;None;A;1530;1;Rouge;0;1;0;0;None;None;0;1139;AXELLE;217.75;5.77;2;1279;4;3
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;6;3.14057706456;False;X;8;a;1;369;None;None;None;None;None;None;None;None;None;A;1920;1;Rouge;0;6;0;0;None;None;0;445;AXELLE;117.67;6.51;2;583;3;3
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;7;2.35064335702;False;X;16;a;1;445;None;None;None;None;None;None;None;None;None;A;993;2;Rouge;0;10;0;0;None;None;0;877;AXELLE;174.6;4.08;2;1020;5;4
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;8;0.523478273009;True;L;4;a;1;802;None;None;None;None;None;None;None;None;None;A;1010;3;Rouge;0;4;0;0;None;None;0;1463;AXELLE;160.14;5.83;2;1604;7;6
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;9;1.92843247842;False;L;8;a;1;560;None;None;None;None;None;None;None;None;None;A;1260;3;Rouge;0;7;0;0;None;None;0;2215;AXELLE;137.58;5.67;2;2357;12;12
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;10;4.4108527236;True;X;16;a;1;436;None;None;None;None;None;None;None;None;None;A;954;1;Rouge;0;2;0;0;None;None;0;1033;AXELLE;165;2.8;4;1170;6;5
vs12;axelle;4;2;14Dec2012;1351;Ent2;500;400;2000;1;11;5.90706330126;True;L;16;N;0;1000;None;None;None;None;None;None;None;None;None;B;1605;4;Vert;0;3;0;0;None;None;0;0;AXELLE;288.33;2.38;2;3155;9;8
vs12;axelle;4;2;14Dec2012;1352;Ent2;500;400;2000;1;12;0.341021579225;True;X;8;z;1;559;None;None;None;None;None;None;None;None;None;A;1773;1;Vert;0;7;0;0;None;None;0;405;AXELLE;152.67;4.95;2;546;3;2
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;1;0.917946161126;False;L;16;z;0;972;None;None;None;None;None;None;None;None;None;A;2338;3;Rouge;0;16;0;0;None;None;0;0;AXELLE;175.18;5.23;2;3176;11;11
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;2;5.82562188343;True;L;8;a;1;395;None;None;None;None;None;None;None;None;None;B;1347;4;Rouge;0;4;0;0;None;None;0;1331;AXELLE;141.25;6.41;2;1469;8;7
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;3;4.13500699716;False;X;4;z;1;1012;None;None;None;None;None;None;None;None;None;C;1314;6;Vert;0;3;0;0;None;None;0;688;AXELLE;156.75;9.51;2;829;4;3
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;4;1.162888326;False;X;16;z;1;542;None;None;None;None;None;None;None;None;None;A;857;3;Vert;0;15;0;0;None;None;0;349;AXELLE;133.67;4.4;2;488;3;2
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;5;5.4731588897;True;L;4;a;1;533;None;None;None;None;None;None;None;None;None;A;1664;1;Rouge;0;2;0;0;None;None;0;920;AXELLE;105.29;6.48;2;1062;7;6
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;6;2.22958192248;True;X;8;z;1;385;None;None;None;None;None;None;None;None;None;A;1092;2;Vert;0;3;0;0;None;None;0;591;AXELLE;140.5;7.25;4;731;4;4
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;7;4.92812109767;False;L;8;z;1;542;None;None;None;None;None;None;None;None;None;C;972;6;Vert;0;1;0;0;None;None;0;999;AXELLE;139;5.09;4;1140;6;6
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;8;1.36334895362;True;X;16;a;1;307;None;None;None;None;None;None;None;None;None;A;802;1;Rouge;0;5;0;0;None;None;0;503;AXELLE;131.25;3.08;2;642;4;3
vs12;axelle;4;2;14Dec2012;1355;mixed;500;400;2000;1;9;4.72103948053;True;L;8;z;1;633;None;None;None;None;None;None;None;None;None;B;914;4;Vert;0;6;0;0;None;None;0;1671;AXELLE;123.8;6.91;2;1810;10;9
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;10;0.135635657019;True;X;4;z;1;396;None;None;None;None;None;None;None;None;None;A;817;1;Vert;0;1;0;0;None;None;0;416;AXELLE;140.33;9.98;2;557;3;2
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;11;5.01868243119;False;L;16;a;1;693;None;None;None;None;None;None;None;None;None;A;879;2;Rouge;0;16;0;0;None;None;0;886;AXELLE;129.5;3.88;2;1024;6;5
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;12;4.82936551377;True;L;16;a;1;566;None;None;None;None;None;None;None;None;None;C;744;6;Rouge;0;12;0;0;None;None;0;1828;AXELLE;144.09;4.73;2;1970;11;10
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;13;3.24121185481;False;L;8;z;1;641;None;None;None;None;None;None;None;None;None;B;918;4;Vert;0;6;0;0;None;None;0;440;AXELLE;149.33;9.09;2;579;3;2
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;14;6.22072424099;False;L;8;a;1;653;None;None;None;None;None;None;None;None;None;A;850;3;Rouge;0;6;0;0;None;None;0;1881;AXELLE;155.6;6.03;2;2020;10;9
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;15;2.59036269395;True;X;16;a;1;298;None;None;None;None;None;None;None;None;None;A;880;1;Rouge;0;14;0;0;None;None;0;463;AXELLE;167;2.43;2;605;3;2
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;16;0.778821203152;True;X;16;z;1;353;None;None;None;None;None;None;None;None;None;B;850;5;Vert;0;13;0;0;None;None;0;357;AXELLE;134;3.29;2;493;3;2
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;17;0.979996956009;False;X;4;z;1;515;None;None;None;None;None;None;None;None;None;A;760;2;Vert;0;2;0;0;None;None;0;395;AXELLE;212.5;3.59;4;534;2;2
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;18;6.2549762151;False;L;16;a;1;493;None;None;None;None;None;None;None;None;None;A;1035;2;Rouge;0;16;0;0;None;None;0;914;AXELLE;148.17;1.92;2;1051;6;5
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;19;2.72097174301;False;X;8;z;1;469;None;None;None;None;None;None;None;None;None;A;1050;2;Vert;0;1;0;0;None;None;0;531;AXELLE;105.75;5.72;2;669;4;3
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;20;4.26150768632;True;X;4;a;1;288;None;None;None;None;None;None;None;None;None;A;696;2;Rouge;0;4;0;0;None;None;0;328;AXELLE;154.5;0;2;468;2;2
vs12;axelle;4;2;14Dec2012;1356;mixed;500;400;2000;1;21;5.61036647174;False;L;4;z;1;618;None;None;None;None;None;None;None;None;None;A;857;3;Vert;0;1;0;0;None;None;0;997;AXELLE;121;0;2;1132;6;6
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;22;0.976180595001;False;X;4;a;1;354;None;None;None;None;None;None;None;None;None;A;709;2;Rouge;0;4;0;0;None;None;0;869;AXELLE;130.2;5.52;2;1011;5;4
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;23;6.13262379359;True;X;8;z;1;408;None;None;None;None;None;None;None;None;None;A;904;3;Vert;0;2;0;0;None;None;0;396;AXELLE;141.67;5.87;4;535;3;2
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;24;1.82925063633;True;L;16;a;1;538;None;None;None;None;None;None;None;None;None;A;851;3;Rouge;0;15;0;0;None;None;0;1217;AXELLE;131.75;6.3;2;1356;8;7
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;25;2.60209497052;True;X;8;a;1;422;None;None;None;None;None;None;None;None;None;A;1029;2;Rouge;0;1;0;0;None;None;0;582;AXELLE;146.5;4.83;4;722;4;3
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;26;1.62336335172;False;X;8;a;1;327;None;None;None;None;None;None;None;None;None;A;898;1;Rouge;0;2;0;0;None;None;0;468;AXELLE;164;4.05;2;607;3;2
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;27;1.10380358544;True;L;8;z;1;467;None;None;None;None;None;None;None;None;None;B;915;4;Vert;0;3;0;0;None;None;0;983;AXELLE;117.67;0;2;1119;6;6
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;28;5.39863807519;True;L;4;a;1;485;None;None;None;None;None;None;None;None;None;B;1435;5;Rouge;0;2;0;0;None;None;0;1101;AXELLE;134.43;6.98;2;1243;7;6
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;29;2.72036741528;True;L;4;a;1;495;None;None;None;None;None;None;None;None;None;B;882;4;Rouge;0;4;0;0;None;None;0;458;AXELLE;156.33;8.21;2;599;3;2
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;30;4.35782410522;True;L;16;a;1;349;None;None;None;None;None;None;None;None;None;A;957;3;Rouge;0;3;0;0;None;None;0;1077;AXELLE;159.17;5.45;2;1221;6;5
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;31;1.40142067718;False;L;4;z;1;424;None;None;None;None;None;None;None;None;None;B;916;4;Vert;0;1;0;0;None;None;0;583;AXELLE;140;7.42;2;722;4;3
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;32;4.71837887728;False;X;8;a;1;401;None;None;None;None;None;None;None;None;None;A;733;1;Rouge;0;2;0;0;None;None;0;380;AXELLE;98.5;2.71;2;522;4;3
vs12;axelle;4;2;14Dec2012;1357;mixed;500;400;2000;1;33;5.66493376267;False;X;16;a;1;335;None;None;None;None;None;None;None;None;None;A;819;2;Rouge;0;2;0;0;None;None;0;401;AXELLE;149.33;4.12;2;543;3;2
vs12;axelle;4;2;14Dec2012;1358;mixed;500;400;2000;1;34;0.6470888327;False;X;16;z;1;578;None;None;None;None;None;None;None;None;None;B;871;4;Vert;0;14;0;0;None;None;0;961;AXELLE;129.29;3.13;2;1100;7;6
