manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT;RecRT;Erreur;PostTest;Rec2Type;RecRT2;Rec2;couleur;Prime;CordCible;CordPrime;Yes/No;AV/AP;Diff;PostTest;RECORDING_SESSION_LABEL;AVERAGE_FIXATION_DURATION;AVERAGE_SACCADE_AMPLITUDE;BLINK_COUNT;BUTTON_PRESS_COUNT;FIXATION_COUNT;IP_DURATION;SACCADE_COUNT;;
vs12;gom;4;2;08Feb2013;1417;mixed;500;400;2000;5;20;0.836858318095;True;L;16;z;1;301;None;None;None;None;None;None;None;None;None;A;4600;1;Vert;0;6;0;0;None;None;0;GOM;1738.5;0.26;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1432;mixed;500;400;2000;8;30;0.589099707714;True;X;8;z;1;280;None;None;None;None;None;None;None;None;None;A;938;0;Vert;0;4;0;0;None;None;0;GOM;1744.5;0.26;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1405;mixed;500;400;2000;3;4;1.6585818999;True;X;4;z;1;665;None;None;None;None;None;None;None;None;None;A;2700;0;Vert;0;3;0;0;None;None;0;GOM;1946.5;0.26;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1407;mixed;500;400;2000;3;19;2.70540204912;False;L;4;z;1;361;None;None;None;None;None;None;None;None;None;A;4140;0;Vert;0;2;0;0;None;None;0;GOM;1958.5;0.26;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1401;mixed;500;400;2000;2;28;3.73607523754;False;X;16;z;1;310;None;None;None;None;None;None;None;None;None;A;2152;0;Vert;0;3;0;0;None;None;0;GOM;1729;0.27;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1345;Ent2;500;400;2000;1;6;2.16771824912;True;L;4;a;1;566;None;None;None;None;None;None;None;None;None;A;4140;0;Rouge;0;1;0;0;None;None;0;GOM;1631.5;0.27;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1407;mixed;500;400;2000;3;20;5.2529010513;False;L;4;z;1;492;None;None;None;None;None;None;None;None;None;A;1647;0;Vert;0;1;0;0;None;None;0;GOM;674.2;0.27;0;0;5;3000;4;;
vs12;gom;4;2;08Feb2013;1418;mixed;500;400;2000;5;33;1.87639612878;False;L;16;z;1;283;None;None;None;None;None;None;None;None;None;A;2695;3;Vert;0;10;0;0;None;None;0;GOM;1112;0.28;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1400;mixed;500;400;2000;2;22;0.821406579113;True;L;4;a;1;508;None;None;None;None;None;None;None;None;None;A;2006;0;Rouge;0;2;0;0;None;None;0;GOM;1114.33;0.28;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1411;mixed;500;400;2000;4;13;2.66957560132;True;X;8;z;1;338;None;None;None;None;None;None;None;None;None;A;2733;1;Vert;0;3;0;0;None;None;0;GOM;1862.5;0.28;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1346;Ent2;500;400;2000;1;12;3.04935309956;False;X;8;a;1;855;None;None;None;None;None;None;None;None;None;A;2037;1;Rouge;0;7;0;0;None;None;0;GOM;1460.67;0.29;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1358;mixed;500;400;2000;2;8;4.98300611894;True;X;16;a;1;457;None;None;None;None;None;None;None;None;None;A;2939;1;Rouge;0;2;0;0;None;None;0;GOM;1541.5;0.29;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1416;mixed;500;400;2000;5;15;2.28845477505;True;L;8;a;1;420;None;None;None;None;None;None;None;None;None;A;1906;1;Rouge;0;8;0;0;None;None;0;GOM;2181.5;0.29;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1341;Ent1;500;400;2000;1;3;0.977321846544;False;X;4;z;1;730;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;4;0;0;None;None;0;GOM;787.5;0.29;1;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1410;mixed;500;400;2000;4;8;0.881306927975;True;X;8;z;1;316;None;None;None;None;None;None;None;None;None;A;1475;1;Vert;0;5;0;0;None;None;0;GOM;1200;0.3;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1339;Ent1;500;400;2000;1;10;2.4489480716;True;L;8;z;0;354;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;7;0;0;None;None;0;GOM;1559;0.3;1;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1341;Ent1;500;400;2000;1;6;4.36816736435;False;X;8;a;1;390;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;4;0;0;None;None;0;GOM;1692;0.3;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1355;mixed;500;400;2000;1;24;2.67657065563;False;L;8;z;1;647;None;None;None;None;None;None;None;None;None;A;3323;3;Vert;0;2;0;0;None;None;0;GOM;1667.5;0.3;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1425;mixed;500;400;2000;7;7;4.67445786367;False;L;4;a;1;364;None;None;None;None;None;None;None;None;None;A;2782;1;Rouge;0;3;0;0;None;None;0;GOM;1798.5;0.3;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1410;mixed;500;400;2000;4;5;5.47728315268;False;X;16;a;1;506;None;None;None;None;None;None;None;None;None;A;2884;1;Rouge;0;14;0;0;None;None;0;GOM;1946.5;0.3;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1412;mixed;500;400;2000;4;23;0.423450327916;True;L;8;a;1;342;None;None;None;None;None;None;None;None;None;A;5036;1;Rouge;0;7;0;0;None;None;0;GOM;985;0.31;0;0;3;3000;3;;
vs12;gom;4;2;08Feb2013;1345;Ent2;500;400;2000;1;5;2.73880777967;True;X;4;a;1;494;None;None;None;None;None;None;None;None;None;A;1741;0;Rouge;0;4;0;0;None;None;0;GOM;1121;0.31;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1422;mixed;500;400;2000;6;21;5.22304179624;True;X;8;a;1;331;None;None;None;None;None;None;None;None;None;A;4656;3;Rouge;0;7;0;0;None;None;0;GOM;1800;0.31;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1341;Ent1;500;400;2000;1;2;1.78249192289;True;X;8;z;1;393;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;8;0;0;None;None;0;GOM;1978;0.31;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1426;mixed;500;400;2000;7;15;3.70889631153;True;X;16;z;1;325;None;None;None;None;None;None;None;None;None;A;2537;1;Vert;0;15;0;0;None;None;0;GOM;1093.33;0.31;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1408;mixed;500;400;2000;3;25;2.68729881605;False;L;4;z;1;301;None;None;None;None;None;None;None;None;None;A;1543;0;Vert;0;2;0;0;None;None;0;GOM;1154.33;0.31;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1354;mixed;500;400;2000;1;18;0.254018419827;True;X;4;z;1;386;None;None;None;None;None;None;None;None;None;A;1577;0;Vert;0;1;0;0;None;None;0;GOM;1667.5;0.31;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1341;Ent1;500;400;2000;1;12;0.626431334964;True;L;16;0;0;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;13;0;0;None;None;0;0;GOM;348.5;0.31;1;0;2;1196;1;;
vs12;gom;4;2;08Feb2013;1408;mixed;500;400;2000;3;30;5.89562408977;True;X;16;a;1;354;None;None;None;None;None;None;None;None;None;A;2486;1;Rouge;0;6;0;0;None;None;0;GOM;1672;0.32;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1342;Ent1;500;400;2000;1;3;1.34125832714;False;X;4;z;1;410;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;3;0;0;None;None;0;GOM;1036.33;0.32;1;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1400;mixed;500;400;2000;2;17;6.12918345701;False;L;4;z;1;370;None;None;None;None;None;None;None;None;None;A;4580;2;Vert;0;3;0;0;None;None;0;GOM;1108.33;0.32;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1411;mixed;500;400;2000;4;15;4.03923477083;True;L;16;z;1;359;None;None;None;None;None;None;None;None;None;A;1546;1;Vert;0;12;0;0;None;None;0;GOM;823.25;0.32;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1340;Ent1;500;400;2000;1;10;5.78930157362;True;L;8;z;1;793;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;6;0;0;None;None;0;GOM;1741;0.33;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1353;mixed;500;400;2000;1;8;3.34439242977;False;L;8;z;1;764;None;None;None;None;None;None;None;None;None;A;2889;3;Vert;0;2;0;0;None;None;0;GOM;1140.33;0.33;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1409;mixed;500;400;2000;3;34;0.80735688126;True;X;8;z;1;299;None;None;None;None;None;None;None;None;None;A;2634;0;Vert;0;6;0;0;None;None;0;GOM;1751.5;0.33;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1426;mixed;500;400;2000;7;23;4.05170142276;True;X;4;a;1;354;None;None;None;None;None;None;None;None;None;A;1964;0;Rouge;0;1;0;0;None;None;0;GOM;1763.5;0.33;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1412;mixed;500;400;2000;4;26;2.36459178499;False;X;4;a;1;269;None;None;None;None;None;None;None;None;None;A;3268;2;Rouge;0;2;0;0;None;None;0;GOM;1114;0.34;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1401;mixed;500;400;2000;2;32;3.57853706012;False;X;16;z;1;343;None;None;None;None;None;None;None;None;None;A;1045;0;Vert;0;3;0;0;None;None;0;GOM;1692.5;0.34;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1417;mixed;500;400;2000;5;25;3.83218178002;True;X;16;a;1;396;None;None;None;None;None;None;None;None;None;C;1470;6;Rouge;0;2;0;0;None;None;0;GOM;1103.33;0.35;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1340;Ent1;500;400;2000;1;1;3.01278960617;True;X;16;a;1;340;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;11;0;0;None;None;0;GOM;1679.5;0.35;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1342;Ent1;500;400;2000;1;10;1.4472316409;True;L;8;z;1;520;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;GOM;1222.67;0.36;2;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1422;mixed;500;400;2000;6;22;4.36473081433;True;X;8;a;1;301;None;None;None;None;None;None;None;None;None;A;2813;1;Rouge;0;5;0;0;None;None;0;GOM;707.4;0.36;0;0;5;3000;4;;
vs12;gom;4;2;08Feb2013;1339;Ent1;500;400;2000;1;2;5.43731806387;True;X;8;z;1;379;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;1;0;0;None;None;0;GOM;673;0.37;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1411;mixed;500;400;2000;4;12;6.1464370953;True;L;8;a;1;322;None;None;None;None;None;None;None;None;None;C;2533;7;Rouge;0;5;0;0;None;None;0;GOM;812;0.37;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1422;mixed;500;400;2000;6;19;3.8102610429;False;L;4;z;1;321;None;None;None;None;None;None;None;None;None;A;2278;0;Vert;0;4;0;0;None;None;0;GOM;1098.67;0.37;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1413;mixed;500;400;2000;4;29;5.86495972876;False;L;8;a;1;297;None;None;None;None;None;None;None;None;None;A;1602;3;Rouge;0;6;0;0;None;None;0;GOM;1157.67;0.37;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1346;Ent2;500;400;2000;1;11;5.07023442992;False;L;4;z;0;749;None;None;None;None;None;None;None;None;None;A;2829;0;Rouge;0;4;0;0;None;None;0;GOM;612.4;0.37;0;0;5;3000;4;;
vs12;gom;4;2;08Feb2013;1416;mixed;500;400;2000;5;16;0.473573463914;False;X;8;z;1;272;None;None;None;None;None;None;None;None;None;A;2021;3;Vert;0;7;0;0;None;None;0;GOM;869.5;0.37;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1406;mixed;500;400;2000;3;7;6.03788749654;False;L;8;a;0;670;None;None;None;None;None;None;None;None;None;A;6108;3;Vert;0;1;0;0;None;None;0;GOM;1701;0.38;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1408;mixed;500;400;2000;3;28;2.11249542984;False;L;8;a;1;378;None;None;None;None;None;None;None;None;None;A;3040;1;Rouge;0;6;0;0;None;None;0;GOM;1204.67;0.38;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1353;mixed;500;400;2000;1;6;3.45272357849;True;L;16;a;1;910;None;None;None;None;None;None;None;None;None;C;3206;6;Rouge;0;3;0;0;None;None;0;GOM;1762.5;0.38;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1414;mixed;500;400;2000;4;35;2.33450901221;True;X;4;a;1;271;None;None;None;None;None;None;None;None;None;A;1883;1;Rouge;0;3;0;0;None;None;0;GOM;688.2;0.38;0;0;5;3000;4;;
vs12;gom;4;2;08Feb2013;1412;mixed;500;400;2000;4;19;3.88842187641;True;L;8;z;1;384;None;None;None;None;None;None;None;None;None;A;2208;2;Vert;0;6;0;0;None;None;0;GOM;715.6;0.38;0;0;5;3000;4;;
vs12;gom;4;2;08Feb2013;1423;mixed;500;400;2000;6;36;5.86575392572;False;L;16;a;1;357;None;None;None;None;None;None;None;None;None;C;2127;7;Rouge;0;12;0;0;None;None;0;GOM;1662.5;0.39;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1359;mixed;500;400;2000;2;14;4.42520148341;True;L;16;a;0;771;None;None;None;None;None;None;None;None;None;C;3840;6;Vert;0;15;0;0;None;None;0;GOM;932.5;0.39;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1420;mixed;500;400;2000;6;10;1.09797786125;True;X;16;a;1;365;None;None;None;None;None;None;None;None;None;A;3055;3;Rouge;0;1;0;0;None;None;0;GOM;1081;0.4;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1400;mixed;500;400;2000;2;25;5.93773253257;False;X;16;a;1;453;None;None;None;None;None;None;None;None;None;A;2684;2;Rouge;0;9;0;0;None;None;0;GOM;1663;0.4;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1422;mixed;500;400;2000;6;27;2.32782640867;False;X;8;a;1;391;None;None;None;None;None;None;None;None;None;A;3238;3;Rouge;0;6;0;0;None;None;0;GOM;1530.67;0.4;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1408;mixed;500;400;2000;3;23;1.96438981891;True;L;8;a;1;305;None;None;None;None;None;None;None;None;None;A;2328;1;Rouge;0;3;0;0;None;None;0;GOM;1783;0.41;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1337;Ent1;500;400;2000;1;1;0.845414620937;True;X;16;z;1;1389;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;14;0;0;None;None;0;GOM;2095;0.41;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1341;Ent1;500;400;2000;1;10;0.872807283809;True;L;8;z;1;656;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;3;0;0;None;None;0;GOM;940;0.42;2;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1406;mixed;500;400;2000;3;9;0.130232795129;False;X;8;a;1;452;None;None;None;None;None;None;None;None;None;A;2830;0;Rouge;0;4;0;0;None;None;0;GOM;1116.67;0.42;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1412;mixed;500;400;2000;4;21;4.482498869;False;X;4;a;1;341;None;None;None;None;None;None;None;None;None;A;4070;3;Rouge;0;3;0;0;None;None;0;GOM;1799.5;0.42;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1339;Ent1;500;400;2000;1;7;6.21717788551;False;L;16;0;0;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;13;0;0;None;None;0;0;GOM;1;0.43;0;0;1;639;1;;
vs12;gom;4;2;08Feb2013;1400;mixed;500;400;2000;2;21;1.26116890369;False;L;8;z;1;339;None;None;None;None;None;None;None;None;None;A;1675;0;Vert;0;8;0;0;None;None;0;GOM;1653;0.43;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1338;Ent1;500;400;2000;1;9;0.427494460167;False;X;16;0;0;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;9;0;0;None;None;0;0;GOM;5;0.44;1;0;1;639;1;;
vs12;gom;4;2;08Feb2013;1415;mixed;500;400;2000;5;3;2.22873819644;True;X;4;a;1;262;None;None;None;None;None;None;None;None;None;A;4080;0;Rouge;0;1;0;0;None;None;0;GOM;1103.67;0.44;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1429;mixed;500;400;2000;8;5;0.258296360967;False;L;8;a;1;285;None;None;None;None;None;None;None;None;None;B;1454;4;Rouge;0;8;0;0;None;None;0;GOM;817.25;0.45;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1414;mixed;500;400;2000;4;36;1.70376609015;False;X;8;a;1;250;None;None;None;None;None;None;None;None;None;A;1868;1;Rouge;0;4;0;0;None;None;0;GOM;1173.33;0.46;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1358;mixed;500;400;2000;2;7;2.6025722933;False;L;16;z;1;1252;None;None;None;None;None;None;None;None;None;C;3370;7;Vert;0;16;0;0;None;None;0;GOM;752.75;0.46;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1417;mixed;500;400;2000;5;22;5.30409434151;True;L;8;a;1;337;None;None;None;None;None;None;None;None;None;A;9361;3;Rouge;0;2;0;0;None;None;0;GOM;881.75;0.46;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1338;Ent1;500;400;2000;1;5;4.14967023528;False;L;8;a;1;572;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;1;0;0;None;None;0;GOM;2;0.47;1;0;1;3000;1;;
vs12;gom;4;2;08Feb2013;1425;mixed;500;400;2000;7;13;3.46968819037;False;L;8;a;1;333;None;None;None;None;None;None;None;None;None;B;2363;4;Rouge;0;3;0;0;None;None;0;GOM;1109.67;0.48;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1408;mixed;500;400;2000;3;31;0.212029451024;True;L;8;z;1;342;None;None;None;None;None;None;None;None;None;A;1289;1;Vert;0;4;0;0;None;None;0;GOM;1105;0.49;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1430;mixed;500;400;2000;8;19;3.8442726073;False;X;16;a;1;310;None;None;None;None;None;None;None;None;None;A;1458;1;Rouge;0;10;0;0;None;None;0;GOM;1745;0.49;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1421;mixed;500;400;2000;6;15;3.03131153561;False;X;4;a;1;320;None;None;None;None;None;None;None;None;None;A;9611;1;Rouge;0;1;0;0;None;None;0;GOM;1234.67;0.5;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1431;mixed;500;400;2000;8;29;6.26163312703;True;L;8;a;1;280;None;None;None;None;None;None;None;None;None;A;1204;0;Rouge;0;8;0;0;None;None;0;GOM;1747.5;0.5;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1420;mixed;500;400;2000;6;6;5.86260297669;False;X;8;a;1;288;None;None;None;None;None;None;None;None;None;A;2041;3;Rouge;0;7;0;0;None;None;0;GOM;1102.67;0.51;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1432;mixed;500;400;2000;8;34;3.93765371596;True;L;8;a;1;284;None;None;None;None;None;None;None;None;None;B;973;4;Rouge;0;6;0;0;None;None;0;GOM;1641;0.52;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1416;mixed;500;400;2000;5;14;0.462441420221;True;L;8;a;1;325;None;None;None;None;None;None;None;None;None;A;4979;1;Rouge;0;1;0;0;None;None;0;GOM;1172;0.53;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1418;mixed;500;400;2000;5;29;3.16823062244;True;L;4;a;1;518;None;None;None;None;None;None;None;None;None;C;5951;7;Rouge;0;4;0;0;None;None;0;GOM;1267;0.53;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1353;mixed;500;400;2000;1;12;6.16123564202;False;L;4;a;1;445;None;None;None;None;None;None;None;None;None;A;5128;0;Rouge;0;2;0;0;None;None;0;GOM;1667;0.54;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1405;mixed;500;400;2000;3;5;3.8670558157;True;L;16;a;1;931;None;None;None;None;None;None;None;None;None;D;5782;8;Rouge;0;3;0;0;None;None;0;GOM;822;0.55;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1408;mixed;500;400;2000;3;29;5.11611522374;True;X;8;z;1;308;None;None;None;None;None;None;None;None;None;A;4537;3;Vert;0;1;0;0;None;None;0;GOM;884;0.55;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1411;mixed;500;400;2000;4;9;5.60585267127;True;L;16;z;1;511;None;None;None;None;None;None;None;None;None;C;5499;6;Vert;0;16;0;0;None;None;0;GOM;658.2;0.55;0;0;5;3000;4;;
vs12;gom;4;2;08Feb2013;1431;mixed;500;400;2000;8;26;0.359839802779;False;X;16;a;1;390;None;None;None;None;None;None;None;None;None;A;4042;3;Rouge;0;13;0;0;None;None;0;GOM;1165.33;0.56;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1427;mixed;500;400;2000;7;32;2.75984456413;True;X;8;z;1;339;None;None;None;None;None;None;None;None;None;A;969;0;Vert;0;4;0;0;None;None;0;GOM;1811;0.57;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1415;mixed;500;400;2000;5;4;6.04134745863;False;X;16;a;1;387;None;None;None;None;None;None;None;None;None;A;1774;0;Rouge;0;6;0;0;None;None;0;GOM;1808.5;0.57;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1429;mixed;500;400;2000;8;8;5.29917983358;False;L;16;a;1;361;None;None;None;None;None;None;None;None;None;A;969;1;Rouge;0;3;0;0;None;None;0;GOM;634;0.58;1;0;5;3000;4;;
vs12;gom;4;2;08Feb2013;1417;mixed;500;400;2000;5;19;4.30923988661;False;L;8;z;1;425;None;None;None;None;None;None;None;None;None;C;2235;7;Vert;0;3;0;0;None;None;0;GOM;541.83;0.58;0;0;6;3000;5;;
vs12;gom;4;2;08Feb2013;1412;mixed;500;400;2000;4;25;0.490598059541;False;L;8;a;1;469;None;None;None;None;None;None;None;None;None;C;2911;6;Rouge;0;8;0;0;None;None;0;GOM;604.83;0.58;0;0;6;3000;5;;
vs12;gom;4;2;08Feb2013;1420;mixed;500;400;2000;6;3;4.01963361021;False;L;4;a;1;328;None;None;None;None;None;None;None;None;None;A;2268;1;Rouge;0;4;0;0;None;None;0;GOM;1191.33;0.59;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1423;mixed;500;400;2000;6;28;2.5520196122;True;L;8;z;1;311;None;None;None;None;None;None;None;None;None;A;1902;0;Vert;0;6;0;0;None;None;0;GOM;1107.33;0.6;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1341;Ent1;500;400;2000;1;9;5.80272107923;False;X;16;a;1;568;None;None;None;None;None;None;None;None;None;None;None;None;Rouge;0;13;0;0;None;None;0;GOM;1370.67;0.6;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1359;mixed;500;400;2000;2;10;3.79456735535;False;L;16;a;1;452;None;None;None;None;None;None;None;None;None;C;2590;6;Rouge;0;1;0;0;None;None;0;GOM;818.25;0.6;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1422;mixed;500;400;2000;6;26;1.1004812837;False;L;8;z;1;403;None;None;None;None;None;None;None;None;None;A;3540;2;Vert;0;1;0;0;None;None;0;GOM;828.75;0.6;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1431;mixed;500;400;2000;8;24;0.748612075249;True;L;4;a;1;292;None;None;None;None;None;None;None;None;None;A;1667;1;Rouge;0;2;0;0;None;None;0;GOM;849.5;0.61;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1355;mixed;500;400;2000;1;25;3.26463867066;True;X;4;z;1;1115;None;None;None;None;None;None;None;None;None;A;1987;0;Vert;0;2;0;0;None;None;0;GOM;1680.5;0.62;0;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1413;mixed;500;400;2000;4;32;5.90992793926;False;L;4;z;1;1062;None;None;None;None;None;None;None;None;None;A;2613;3;Vert;0;2;0;0;None;None;0;GOM;1089;0.63;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1409;mixed;500;400;2000;3;36;0.489091275142;True;L;8;a;1;338;None;None;None;None;None;None;None;None;None;A;2393;1;Rouge;0;5;0;0;None;None;0;GOM;1098;0.63;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1345;Ent2;500;400;2000;1;3;1.25416165459;False;L;8;a;1;595;None;None;None;None;None;None;None;None;None;B;1929;5;Rouge;0;8;0;0;None;None;0;GOM;1113.33;0.63;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1353;mixed;500;400;2000;1;11;1.3485336894;True;X;16;z;1;1199;None;None;None;None;None;None;None;None;None;A;1914;2;Vert;0;16;0;0;None;None;0;GOM;1134;0.64;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1421;mixed;500;400;2000;6;14;5.53877235406;False;L;8;z;1;457;None;None;None;None;None;None;None;None;None;C;5429;7;Vert;0;4;0;0;None;None;0;GOM;1100.67;0.64;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1353;mixed;500;400;2000;1;13;0.513081982051;True;X;8;z;1;409;None;None;None;None;None;None;None;None;None;A;6368;0;Vert;0;5;0;0;None;None;0;GOM;1514;0.65;1;0;2;3000;1;;
vs12;gom;4;2;08Feb2013;1354;mixed;500;400;2000;1;19;5.38800246373;True;L;16;a;1;1231;None;None;None;None;None;None;None;None;None;C;9742;7;Rouge;0;2;0;0;None;None;0;GOM;999;0.66;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1432;mixed;500;400;2000;8;35;5.32903530065;False;L;8;a;1;345;None;None;None;None;None;None;None;None;None;A;2429;3;Rouge;0;5;0;0;None;None;0;GOM;1180.33;0.66;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1431;mixed;500;400;2000;8;23;4.15929982663;True;L;8;z;1;334;None;None;None;None;None;None;None;None;None;C;3037;6;Vert;0;3;0;0;None;None;0;GOM;881.5;0.66;0;0;4;3000;3;;
vs12;gom;4;2;08Feb2013;1429;mixed;500;400;2000;8;7;4.83751203679;False;L;8;a;1;268;None;None;None;None;None;None;None;None;None;A;1201;1;Rouge;0;7;0;0;None;None;0;GOM;1152.33;0.67;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1340;Ent1;500;400;2000;1;12;3.19978022076;True;L;16;a;0;483;None;None;None;None;None;None;None;None;None;None;None;None;Vert;0;7;0;0;None;None;0;GOM;1406.67;0.68;0;0;3;3000;2;;
vs12;gom;4;2;08Feb2013;1427;mixed;500;400;2000;7;28;4.20398891984;False;L;16;a;1;670;None;None;None;None;None;None;None;None;None;D;3445;10;Rouge;0;2;0;0;None;None;0;GOM;503.17;0.69;0;0;6;3000;5;;
