manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,DiffTime,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BUTTON_PRESS_COUNT,DURATION,FIXATION_COUNT,SACCADE_COUNT,training,task,trialId
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,4,1.78360958838,1,X,4,z,1,268,,,,,,,,,B,1123,4,Vert,0,4,0,0,,,0,0,L,219.62,2.16,2,3151,13,12,0,X among T,4733
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,5,5.96234418531,1,L,16,N,0,1000,,,,,,,,,B,1420,5,Vert,0,2,0,0,,,0,0,L,150.5,3.23,2,3152,16,15,0,L among T,4734
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,6,0.20467880395,1,L,4,z,1,633,,,,,,,,,B,2119,4,Vert,0,1,0,0,,,0,0,L,294.22,1.9,2,3153,9,8,0,L among T,4735
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,7,2.46769775412,0,X,16,a,1,640,,,,,,,,,A,1423,2,Rouge,0,4,0,0,,,0,0,L,346.29,0,2,3151,7,6,0,X among T,4736
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,8,4.49609911368,0,X,16,z,1,267,,,,,,,,,A,1295,1,Vert,0,3,0,0,,,0,0,L,269.55,1.21,2,3156,11,10,0,X among T,4737
vs12,l,4,2,14Dec2012,1441,mixed,500,400,2000,2,9,3.5417596095,1,X,16,z,1,760,,,,,,,,,A,1799,2,Vert,0,11,0,0,,,0,0,L,256.64,3.47,2,3152,11,10,0,X among T,4738
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,10,0.434277411286,0,L,4,a,1,871,,,,,,,,,B,1246,5,Rouge,0,4,0,0,,,0,0,L,245.55,4.12,2,3151,11,10,0,L among T,4739
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,11,4.2198122871,0,L,4,a,1,273,,,,,,,,,B,1434,4,Rouge,0,3,0,0,,,0,860,L,162.8,5.42,2,999,5,4,0,L among T,4740
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,12,6.16064120117,0,X,4,z,1,512,,,,,,,,,A,1405,2,Vert,0,1,0,0,,,0,0,L,326.33,2.05,4,3151,9,8,0,X among T,4741
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,13,1.54356865775,1,X,16,a,1,506,,,,,,,,,A,1094,1,Rouge,0,10,0,0,,,0,0,L,292.62,3.26,2,3149,8,7,0,X among T,4742
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,14,1.36116003306,1,X,4,z,1,271,,,,,,,,,A,1376,2,Vert,0,4,0,0,,,0,0,L,292.25,3.63,2,3153,8,7,0,X among T,4743
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,15,4.41102986411,0,L,16,a,1,742,,,,,,,,,C,1726,6,Rouge,0,12,0,0,,,0,0,L,136.29,3.04,4,3154,17,17,0,L among T,4744
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,16,1.50031393646,0,L,8,a,1,346,,,,,,,,,A,1219,2,Rouge,0,5,0,0,,,0,2739,L,297.12,2.86,2,2878,8,7,0,L among T,4745
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,17,3.37904381255,0,L,8,a,1,880,,,,,,,,,A,1488,3,Rouge,0,7,0,0,,,0,0,L,300.44,1.53,2,3155,9,9,0,L among T,4746
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,18,4.02508651415,0,X,8,a,1,268,,,,,,,,,A,1567,2,Rouge,0,4,0,0,,,0,0,L,324.88,5.95,4,3151,8,7,0,X among T,4747
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,19,5.90333491018,1,X,8,a,1,642,,,,,,,,,A,1385,2,Rouge,0,6,0,0,,,0,0,L,317.67,0,2,3149,6,6,0,X among T,4748
vs12,l,4,2,14Dec2012,1442,mixed,500,400,2000,2,20,0.69228898368,1,X,16,a,1,261,,,,,,,,,A,1688,1,Rouge,0,9,0,0,,,0,0,L,203.5,3.21,2,3148,12,11,0,X among T,4749
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,21,0.581814603167,1,X,8,a,1,514,,,,,,,,,A,1326,0,Rouge,0,7,0,0,,,0,0,L,255.82,1.27,2,3155,11,9,0,X among T,4750
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,22,0.148625766851,0,X,8,z,1,507,,,,,,,,,A,1958,3,Vert,0,7,0,0,,,0,0,L,249,2.45,2,3152,10,9,0,X among T,4751
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,23,1.00588831103,1,L,16,z,1,995,,,,,,,,,A,1897,3,Vert,0,10,0,0,,,0,0,L,174.92,3.67,2,3154,12,12,0,L among T,4752
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,24,5.6821343726,1,L,4,z,1,277,,,,,,,,,A,942,1,Vert,0,1,0,0,,,0,2648,L,376.86,2.02,2,2789,7,6,0,L among T,4753
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,25,0.942074849335,0,L,16,N,0,1000,,,,,,,,,C,984,7,Rouge,0,2,0,0,,,0,0,L,154.87,3.36,2,3150,15,15,0,L among T,4754
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,26,0.875352439046,0,L,4,a,1,263,,,,,,,,,A,1426,2,Rouge,0,4,0,0,,,0,1039,L,207,4.36,2,1178,5,4,0,L among T,4755
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,27,5.39540755403,0,L,16,N,0,1000,,,,,,,,,C,1220,7,Rouge,0,13,0,0,,,0,0,L,174.36,3.81,2,3150,14,13,0,L among T,4756
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,28,5.29528493368,1,L,8,N,0,1000,,,,,,,,,C,1010,6,Rouge,0,2,0,0,,,0,0,L,227.5,4.01,2,3148,10,9,0,L among T,4757
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,29,4.05555474805,1,L,8,N,0,1000,,,,,,,,,B,1020,4,Vert,0,2,0,0,,,0,0,L,185.33,0,2,3152,12,11,0,L among T,4758
vs12,l,4,2,14Dec2012,1443,mixed,500,400,2000,2,30,1.7695490468,1,X,8,z,1,246,,,,,,,,,A,974,3,Vert,0,8,0,0,,,0,647,L,136.25,2.5,2,786,4,3,0,X among T,4759
vs12,l,4,2,14Dec2012,1444,mixed,500,400,2000,2,31,5.63352374158,1,L,16,z,1,513,,,,,,,,,A,1742,2,Vert,0,2,0,0,,,0,0,L,186,4.88,4,3151,13,12,0,L among T,4760
vs12,l,4,2,14Dec2012,1444,mixed,500,400,2000,2,32,5.47225404725,0,X,8,a,1,752,,,,,,,,,A,1674,2,Rouge,0,2,0,0,,,0,0,L,290.56,2.95,2,3154,9,7,0,X among T,4761
vs12,l,4,2,14Dec2012,1444,mixed,500,400,2000,2,33,3.62177696789,0,X,4,a,1,387,,,,,,,,,A,1321,2,Rouge,0,2,0,0,,,0,0,L,445.67,0,2,3146,6,6,0,X among T,4762
vs12,l,4,2,14Dec2012,1444,mixed,500,400,2000,2,34,1.62473430934,0,X,16,a,1,511,,,,,,,,,A,1364,2,Rouge,0,14,0,0,,,0,0,L,325.89,1.96,2,3152,9,8,0,X among T,4763
vs12,l,4,2,14Dec2012,1444,mixed,500,400,2000,2,35,2.22508333192,1,X,4,a,1,267,,,,,,,,,A,889,0,Rouge,0,4,0,0,,,0,0,L,384.14,1.49,2,3153,7,5,0,X among T,4764
vs12,l,4,2,14Dec2012,1444,mixed,500,400,2000,2,36,0.938624465864,0,X,4,a,0,268,,,,,,,,,A,6632,0,Vert,0,3,0,0,,,0,0,L,306.11,1.53,2,3151,9,8,0,X among T,4765
vs12,l,4,2,14Dec2012,1446,mixed,500,400,2000,3,1,2.45537389628,0,L,8,z,1,632,,,,,,,,,B,1924,4,Vert,0,3,0,0,,,0,861,L,136.4,0,4,1023,5,5,0,L among T,4766
vs12,l,4,2,14Dec2012,1446,mixed,500,400,2000,3,2,4.41405815696,1,X,8,z,1,262,,,,,,,,,A,1018,2,Vert,0,3,0,0,,,0,0,L,234.83,2.59,2,3149,12,11,0,X among T,4767
vs12,l,4,2,14Dec2012,1446,mixed,500,400,2000,3,3,2.87549089152,1,X,16,z,1,354,,,,,,,,,A,1212,3,Vert,0,5,0,0,,,0,997,L,135,5.63,2,1134,4,2,0,X among T,4768
vs12,l,4,2,14Dec2012,1446,mixed,500,400,2000,3,4,5.34985946851,0,L,4,a,1,641,,,,,,,,,A,1486,2,Rouge,0,4,0,0,,,0,0,L,321.67,3.33,2,3152,9,8,0,L among T,4769
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,5,5.21284072967,0,X,8,a,1,252,,,,,,,,,A,1387,1,Rouge,0,1,0,0,,,0,1011,L,168.8,3.63,2,1150,5,4,0,X among T,4770
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,6,0.782707413909,1,X,8,a,1,217,,,,,,,,,A,1487,2,Rouge,0,6,0,0,,,0,699,L,181.75,2.64,2,838,4,3,0,X among T,4771
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,7,2.23737233641,1,L,16,z,1,450,,,,,,,,,C,1359,7,Vert,0,12,0,0,,,0,2673,L,165.57,2.73,2,2814,14,13,0,L among T,4772
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,8,3.84460628317,0,X,4,z,1,195,,,,,,,,,A,1897,2,Vert,0,4,0,0,,,0,724,L,135.8,6.25,4,861,5,4,0,X among T,4773
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,9,1.81246270156,0,L,4,a,1,279,,,,,,,,,A,1622,2,Rouge,0,4,0,0,,,0,702,L,181.75,3.65,2,843,4,3,0,L among T,4774
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,10,1.77944785984,0,X,8,a,1,241,,,,,,,,,A,1656,2,Rouge,0,6,0,0,,,0,644,L,238,3.52,2,782,3,2,0,X among T,4775
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,11,1.69801737566,0,X,4,a,1,229,,,,,,,,,A,891,2,Rouge,0,4,0,0,,,0,751,L,191.75,5.03,2,892,4,3,0,X among T,4776
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,12,4.99051324713,1,X,4,z,1,255,,,,,,,,,A,1236,2,Vert,0,1,0,0,,,0,512,L,180.33,8.06,2,652,3,2,0,X among T,4777
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,13,5.36192972239,0,X,4,z,1,277,,,,,,,,,A,1239,2,Vert,0,3,0,0,,,0,584,L,149.5,5.71,4,723,4,3,0,X among T,4778
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,14,5.63155051152,1,L,8,z,1,687,,,,,,,,,C,1585,6,Vert,0,3,0,0,,,0,2197,L,160.83,3.94,4,2338,12,11,0,L among T,4779
vs12,l,4,2,14Dec2012,1447,mixed,500,400,2000,3,15,6.21023810275,0,L,16,a,1,217,,,,,,,,,A,1011,1,Rouge,0,11,0,0,,,0,530,L,146.25,1.75,2,669,4,3,0,L among T,4780
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,16,5.90807360697,1,X,4,z,1,328,,,,,,,,,A,1672,2,Vert,0,1,0,0,,,0,744,L,261.67,5.9,2,882,3,2,0,X among T,4781
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,17,3.42479262364,1,L,8,a,1,253,,,,,,,,,B,842,4,Rouge,0,5,0,0,,,0,736,L,196.5,3.39,2,876,4,3,0,L among T,4782
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,18,2.02177382533,0,X,8,a,1,882,,,,,,,,,A,1277,1,Rouge,0,5,0,0,,,0,0,L,281.67,2.85,2,3151,9,8,0,X among T,4783
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,19,0.522180367433,0,L,4,a,1,270,,,,,,,,,A,952,3,Rouge,0,4,0,0,,,0,1556,L,202.86,5.04,4,1699,7,6,0,L among T,4784
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,20,0.685480114889,1,L,4,a,1,634,,,,,,,,,B,1734,5,Rouge,0,3,0,0,,,0,0,L,303,4.14,2,3154,9,8,0,L among T,4785
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,21,4.03655654067,1,X,16,z,1,516,,,,,,,,,A,2521,2,Vert,0,12,0,0,,,0,0,L,238.58,2.29,4,3151,12,11,0,X among T,4786
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,22,0.567894692383,1,L,8,a,1,512,,,,,,,,,C,1942,7,Rouge,0,8,0,0,,,0,0,L,210.5,4.37,2,3152,12,12,0,L among T,4787
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,23,2.00471094939,1,X,8,a,1,232,,,,,,,,,B,1577,4,Rouge,0,8,0,0,,,0,1010,L,172.25,4.06,2,1150,4,3,0,X among T,4788
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,24,1.20282928209,0,L,8,N,0,1000,,,,,,,,,A,1817,2,Rouge,0,6,0,0,,,0,0,L,192.15,0,4,3154,13,13,0,L among T,4789
vs12,l,4,2,14Dec2012,1448,mixed,500,400,2000,3,25,3.79284816815,0,X,16,N,0,1000,,,,,,,,,A,2314,2,Rouge,0,13,0,0,,,0,0,L,247.27,1.72,2,3155,11,10,0,X among T,4790
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,26,4.15538789081,1,L,4,N,0,1000,,,,,,,,,A,2729,2,Vert,0,3,0,0,,,0,2440,L,178,0,2,2577,9,9,0,L among T,4791
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,27,3.09010974413,1,X,4,z,1,978,,,,,,,,,A,2267,2,Vert,0,4,0,0,,,0,2180,L,181.38,3.54,2,2320,8,6,0,X among T,4792
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,28,0.362446472781,0,L,8,a,1,250,,,,,,,,,A,1393,3,Rouge,0,3,0,0,,,0,1184,L,173.33,0,4,1321,6,6,0,L among T,4793
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,29,2.828922801,0,L,16,a,1,476,,,,,,,,,C,1486,6,Rouge,0,11,0,0,,,0,1124,L,151.57,3.65,2,1264,7,6,0,L among T,4794
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,30,5.4846020947,0,X,16,z,1,280,,,,,,,,,A,1375,2,Vert,0,16,0,0,,,0,1163,L,137,2.95,2,1304,7,6,0,X among T,4795
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,31,0.335215144639,0,X,16,a,1,814,,,,,,,,,A,2236,2,Rouge,0,6,0,0,,,0,1932,L,148.64,6.3,2,2071,11,10,0,X among T,4796
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,32,1.91023177929,0,L,16,N,0,1000,,,,,,,,,C,1772,7,Rouge,0,8,0,0,,,0,0,L,195.07,3.54,4,3153,14,13,0,L among T,4797
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,33,1.47511795411,1,L,16,N,0,1000,,,,,,,,,A,1660,2,Vert,0,2,0,0,,,0,0,L,286.6,2.86,2,3152,10,9,0,L among T,4798
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,34,6.19797017215,1,L,4,z,1,218,,,,,,,,,A,1719,1,Vert,0,1,0,0,,,0,64,L,86.5,1.93,2,206,2,1,0,L among T,4799
vs12,l,4,2,14Dec2012,1449,mixed,500,400,2000,3,35,2.15774223974,1,X,16,z,1,257,,,,,,,,,A,1971,3,Vert,0,5,0,0,,,0,1168,L,152.71,3.87,4,1307,7,6,0,X among T,4800
vs12,l,4,2,14Dec2012,1450,mixed,500,400,2000,3,36,1.10159494347,1,L,16,z,1,768,,,,,,,,,C,2177,7,Vert,0,9,0,0,,,0,0,L,150.82,4.11,2,3158,17,16,0,L among T,4801
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,1,6.16291247478,1,X,16,a,1,327,,,,,,,,,A,2200,3,Rouge,0,10,0,0,,,0,610,L,160,10.41,2,751,3,2,0,X among T,4802
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,2,0.633469919694,1,L,8,z,1,283,,,,,,,,,B,1106,4,Vert,0,3,0,0,,,0,553,L,204,4.8,2,692,3,2,0,L among T,4803
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,3,1.80013361928,0,X,4,z,1,213,,,,,,,,,A,1090,2,Vert,0,3,0,0,,,0,465,L,159.33,7.17,4,606,3,2,0,X among T,4804
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,4,0.128749579871,1,X,4,a,1,243,,,,,,,,,A,947,2,Rouge,0,1,0,0,,,0,2606,L,361.43,3.66,2,2747,7,6,0,X among T,4805
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,5,2.43835525022,0,L,8,a,1,276,,,,,,,,,A,1267,2,Rouge,0,6,0,0,,,0,1345,L,275.75,10.31,4,1484,4,3,0,L among T,4806
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,6,4.73137661758,0,X,8,a,1,259,,,,,,,,,A,919,2,Rouge,0,2,0,0,,,0,580,L,204.67,3.54,2,720,3,2,0,X among T,4807
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,7,3.42681606761,1,X,16,a,1,261,,,,,,,,,A,1753,2,Rouge,0,10,0,0,,,0,0,L,238.09,2.85,4,3148,11,10,0,X among T,4808
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,8,1.55366790512,0,L,16,z,1,514,,,,,,,,,A,1353,1,Vert,0,1,0,0,,,0,0,L,229.38,0.83,2,3151,13,12,0,L among T,4809
vs12,l,4,2,14Dec2012,1451,mixed,500,400,2000,4,9,1.98155857526,1,L,16,a,1,247,,,,,,,,,B,1564,5,Rouge,0,8,0,0,,,0,1547,L,138.33,3.54,2,1689,9,8,0,L among T,4810
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,10,5.66063216142,0,X,16,a,1,757,,,,,,,,,A,2253,2,Rouge,0,16,0,0,,,0,0,L,397.43,3.6,2,3154,7,6,0,X among T,4811
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,11,5.08627575762,0,L,16,z,1,311,,,,,,,,,B,1523,4,Vert,0,9,0,0,,,0,825,L,158.8,4.32,2,967,5,4,0,L among T,4812
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,12,1.51770534138,0,X,4,a,1,506,,,,,,,,,A,1701,2,Rouge,0,3,0,0,,,0,0,L,349,1.84,2,3146,8,8,0,X among T,4813
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,13,3.90127876728,0,L,4,a,1,57,,,,,,,,,B,1003,5,Rouge,0,2,0,0,,,0,1510,L,233.83,0,2,1652,6,6,0,L among T,4814
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,14,3.68959945359,1,L,8,a,1,260,,,,,,,,,B,1640,5,Rouge,0,3,0,0,,,0,0,L,222.73,2.78,2,3148,11,10,0,L among T,4815
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,15,1.41041051789,1,L,16,z,1,270,,,,,,,,,A,1409,2,Vert,0,3,0,0,,,0,0,L,258.64,2.55,2,3152,11,10,0,L among T,4816
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,16,0.987409639993,1,X,8,z,1,284,,,,,,,,,A,1892,2,Vert,0,1,0,0,,,0,304,L,193,4.37,4,445,2,1,0,X among T,4817
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,17,3.08629195116,0,X,4,a,1,215,,,,,,,,,A,2477,2,Rouge,0,1,0,0,,,0,675,L,378,7.85,4,814,2,1,0,X among T,4818
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,18,5.70663094447,1,X,4,N,0,1000,,,,,,,,,A,1127,1,Rouge,0,2,0,0,,,0,0,L,497.17,2.93,2,3154,6,5,0,X among T,4819
vs12,l,4,2,14Dec2012,1452,mixed,500,400,2000,4,19,2.72871117271,1,X,8,a,1,273,,,,,,,,,A,1123,2,Rouge,0,4,0,0,,,0,663,L,236.67,4.69,2,801,3,2,0,X among T,4820
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,20,0.18088840584,1,L,4,z,1,275,,,,,,,,,A,1114,3,Vert,0,3,0,0,,,0,1642,L,323.4,4,2,1782,5,4,0,L among T,4821
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,21,5.45506946986,0,L,8,z,1,505,,,,,,,,,A,921,1,Vert,0,8,0,0,,,0,0,L,408.57,2.75,4,3151,7,6,0,L among T,4822
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,22,1.65439758298,1,X,8,a,1,247,,,,,,,,,A,1074,2,Rouge,0,1,0,0,,,0,706,L,180.25,2.6,2,844,4,3,0,X among T,4823
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,23,1.536581569,0,X,16,a,1,753,,,,,,,,,A,1502,0,Rouge,0,7,0,0,,,0,0,L,288.7,1.96,2,3152,10,9,0,X among T,4824
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,24,3.13152557967,0,L,16,a,1,268,,,,,,,,,A,907,2,Rouge,0,7,0,0,,,0,0,L,300.33,1.74,4,3152,9,8,0,L among T,4825
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,25,3.28387954916,0,X,8,z,1,309,,,,,,,,,A,1762,2,Vert,0,2,0,0,,,0,1022,L,208.6,3.58,2,1161,5,4,0,X among T,4826
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,26,4.709751344,0,X,16,a,1,178,,,,,,,,,A,1928,1,Rouge,0,10,0,0,,,0,505,L,190.33,4.15,2,645,3,2,0,X among T,4827
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,27,1.01462704541,0,L,4,z,1,378,,,,,,,,,A,1901,2,Vert,0,3,0,0,,,0,1308,L,268.2,2.08,2,1448,5,4,0,L among T,4828
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,28,5.65609916732,0,L,4,z,0,295,,,,,,,,,B,1506,4,Rouge,0,4,0,0,,,0,1377,L,146,4.28,2,1518,8,8,0,L among T,4829
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,29,1.43121934198,0,L,8,z,0,381,,,,,,,,,C,1393,6,Rouge,0,5,0,0,,,0,2056,L,207.56,4.05,2,2195,9,8,0,L among T,4830
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,30,2.93316640359,1,X,4,z,1,234,,,,,,,,,B,1392,4,Vert,0,2,0,0,,,0,804,L,156.8,0,2,944,5,5,0,X among T,4831
vs12,l,4,2,14Dec2012,1453,mixed,500,400,2000,4,31,2.98178473794,1,L,16,a,1,216,,,,,,,,,B,1097,5,Rouge,0,3,0,0,,,0,1902,L,154,2.43,2,2041,10,9,0,L among T,4832
vs12,l,4,2,14Dec2012,1454,mixed,500,400,2000,4,32,5.82516452021,1,X,16,a,1,229,,,,,,,,,A,1476,2,Rouge,0,16,0,0,,,0,826,L,278,8.83,4,965,3,2,0,X among T,4833
vs12,l,4,2,14Dec2012,1454,mixed,500,400,2000,4,33,0.189476364159,1,L,4,z,1,288,,,,,,,,,A,1782,2,Vert,0,2,0,0,,,0,1074,L,172.83,4.02,2,1214,6,5,0,L among T,4834
vs12,l,4,2,14Dec2012,1454,mixed,500,400,2000,4,34,1.88246826158,1,L,4,a,1,290,,,,,,,,,A,1618,2,Rouge,0,1,0,0,,,0,590,L,209,7.96,2,729,3,2,0,L among T,4835
vs12,l,4,2,14Dec2012,1454,mixed,500,400,2000,4,35,3.03730032519,1,L,8,z,1,436,,,,,,,,,A,1374,3,Vert,0,1,0,0,,,0,929,L,179.4,3.5,4,1070,5,4,0,L among T,4836
vs12,l,4,2,14Dec2012,1454,mixed,500,400,2000,4,36,2.79950888499,0,X,8,a,1,755,,,,,,,,,A,1516,2,Rouge,0,6,0,0,,,0,0,L,338,3.15,2,3148,8,7,0,X among T,4837
vs12,l,4,2,14Dec2012,1455,mixed,500,400,2000,5,1,3.0289823982,1,L,8,a,1,956,,,,,,,,,C,1181,6,Rouge,0,8,0,0,,,0,2994,L,122.92,4.51,2,3134,12,11,0,L among T,4838
vs12,l,4,2,14Dec2012,1455,mixed,500,400,2000,5,2,5.50964256508,1,X,8,a,1,234,,,,,,,,,A,730,3,Rouge,0,3,0,0,,,0,407,L,100,3.66,2,546,4,3,0,X among T,4839
vs12,l,4,2,14Dec2012,1455,mixed,500,400,2000,5,3,1.12726543952,0,L,4,a,1,299,,,,,,,,,B,1190,4,Rouge,0,4,0,0,,,0,983,L,249,5.74,2,1124,4,3,0,L among T,4840
vs12,l,4,2,14Dec2012,1455,mixed,500,400,2000,5,4,4.04927152778,1,X,16,z,1,457,,,,,,,,,A,2068,2,Vert,0,13,0,0,,,0,389,L,200.5,3.32,4,525,2,2,0,X among T,4841
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,5,5.51849011058,1,X,4,z,1,203,,,,,,,,,A,1347,2,Vert,0,2,0,0,,,0,1098,L,284,4.77,2,1239,4,3,0,X among T,4842
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,6,4.00942218575,1,L,8,z,1,420,,,,,,,,,C,1982,7,Vert,0,1,0,0,,,0,377,L,220.5,7.31,2,516,2,1,0,L among T,4843
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,7,4.64624259998,1,X,4,z,1,326,,,,,,,,,A,812,2,Vert,0,3,0,0,,,0,537,L,190,5.21,2,678,3,2,0,X among T,4844
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,8,5.80658639846,1,X,8,z,1,364,,,,,,,,,A,1170,3,Vert,0,7,0,0,,,0,529,L,192.67,5.29,2,669,3,2,0,X among T,4845
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,9,1.99452396968,0,X,16,a,1,260,,,,,,,,,A,1626,1,Rouge,0,16,0,0,,,0,1157,L,229,4.03,2,1297,5,4,0,X among T,4846
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,10,5.14006506447,0,X,4,a,1,288,,,,,,,,,A,958,2,Rouge,0,2,0,0,,,0,697,L,398.5,3.44,2,839,2,1,0,X among T,4847
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,11,3.41668465871,1,X,4,z,1,216,,,,,,,,,A,1121,0,Vert,0,1,0,0,,,0,740,L,272.33,2.63,2,877,3,2,0,X among T,4848
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,12,1.17481730656,1,L,16,z,1,310,,,,,,,,,B,955,5,Vert,0,3,0,0,,,0,1165,L,188.83,3.92,2,1305,6,5,0,L among T,4849
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,13,0.549586491663,0,L,8,z,1,288,,,,,,,,,C,1114,7,Vert,0,8,0,0,,,0,1454,L,168.75,4.21,2,1593,8,7,0,L among T,4850
vs12,l,4,2,14Dec2012,1456,mixed,500,400,2000,5,14,6.23208176067,0,L,8,a,1,264,,,,,,,,,B,770,4,Rouge,0,1,0,0,,,0,775,L,202,3.71,2,915,4,3,0,L among T,4851
