manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BLINK_COUNT,BUTTON_PRESS_COUNT,FIXATION_COUNT,IP_DURATION,SACCADE_COUNT,V48,V49,training,task,trialId
vs12,gar,4,2,06Feb2013,1205,mixed,500,400,2000,3,9,0.154427833154,1,L,16,z,1,1355,,,,,,,,,A,4080,3,Vert,0,11,0,0,,,0,GAR,641,2.76,0,86,7,3000,6,,,0,L among T,2115
vs12,gar,4,2,06Feb2013,1220,mixed,500,400,2000,5,36,0.241629755204,1,L,8,z,1,384,,,,,,,,,A,3666,1,Vert,0,3,0,0,,,0,GAR,712.4,2.76,0,74,5,3000,4,,,0,L among T,2116
vs12,gar,4,2,06Feb2013,1219,mixed,500,400,2000,5,27,1.6927775553,0,L,8,a,1,1415,,,,,,,,,B,2254,4,Rouge,0,6,0,0,,,0,GAR,1076.75,2.77,0,78,4,3000,3,,,0,L among T,2117
vs12,gar,4,2,06Feb2013,1201,mixed,500,400,2000,2,9,2.32444430226,1,X,8,a,0,418,,,,,,,,,A,1679,0,Vert,0,6,0,0,,,0,GAR,507.71,2.84,0,98,7,3000,6,,,0,X among T,2118
vs12,gar,4,2,06Feb2013,1158,mixed,500,400,2000,1,33,3.03278121714,1,X,16,a,1,439,,,,,,,,,A,1835,0,Rouge,0,2,0,0,,,0,GAR,958.75,2.85,0,98,4,3000,3,,,0,X among T,2119
vs12,gar,4,2,06Feb2013,1201,mixed,500,400,2000,2,10,1.68476651657,1,L,4,z,1,331,,,,,,,,,A,2021,1,Vert,0,2,0,0,,,0,GAR,1790,2.89,0,97,2,3000,1,,,0,L among T,2120
vs12,gar,4,2,06Feb2013,1143,Ent1,500,400,2000,1,5,6.08512095736,1,L,16,0,0,,,,,,,,,,,,Rouge,0,4,0,0,,,0,0,GAR,191.67,2.95,0,26,3,640,2,,,0,L among T,2121
vs12,gar,4,2,06Feb2013,1232,mixed,500,400,2000,8,3,1.60467481767,1,X,16,a,1,553,,,,,,,,,B,3701,4,Rouge,0,4,0,0,,,0,GAR,1251.33,2.97,0,72,3,3000,2,,,0,X among T,2122
vs12,gar,4,2,06Feb2013,1218,mixed,500,400,2000,5,13,2.80137372698,0,L,16,0,0,,,,,,,,,,,,Rouge,0,2,0,0,,,0,0,GAR,531.2,2.98,0,72,5,2776,4,,,0,L among T,2123
vs12,gar,4,2,06Feb2013,1202,mixed,500,400,2000,2,21,2.07086271034,0,X,4,0,0,,,,,,,,,,,,Rouge,0,4,0,0,,,0,0,GAR,508,2.99,0,74,5,2647,4,,,0,X among T,2124
vs12,gom,4,2,08Feb2013,1338,Ent1,500,400,2000,1,3,4.77544386145,0,X,4,a,1,1321,,,,,,,,,,,,Rouge,0,2,0,0,,,0,GOM,0,0,1,0,0,3000,1,,,0,X among T,2125
vs12,gom,4,2,08Feb2013,1338,Ent1,500,400,2000,1,4,3.79251625577,0,L,4,a,1,552,,,,,,,,,,,,Rouge,0,3,0,0,,,0,GOM,0,0,1,0,0,3000,1,,,0,L among T,2126
vs12,gom,4,2,08Feb2013,1338,Ent1,500,400,2000,1,6,4.4454463518,0,X,8,z,1,554,,,,,,,,,,,,Vert,0,4,0,0,,,0,GOM,0,0,1,0,0,3000,1,,,0,X among T,2127
vs12,gom,4,2,08Feb2013,1338,Ent1,500,400,2000,1,7,1.16893200963,0,L,16,N,0,1000,,,,,,,,,,,,Rouge,0,8,0,0,,,0,GOM,0,0,1,0,0,3000,1,,,0,L among T,2128
vs12,gom,4,2,08Feb2013,1338,Ent1,500,400,2000,1,8,0.680824726872,1,L,4,z,1,586,,,,,,,,,,,,Vert,0,2,0,0,,,0,GOM,0,0,1,0,0,3000,1,,,0,L among T,2129
vs12,gom,4,2,08Feb2013,1338,Ent1,500,400,2000,1,10,4.22972091329,1,L,8,z,1,868,,,,,,,,,,,,Vert,0,7,0,0,,,0,GOM,0,0,1,0,0,3000,1,,,0,L among T,2130
vs12,gom,4,2,08Feb2013,1339,Ent1,500,400,2000,1,4,6.07978594652,0,L,4,z,1,516,,,,,,,,,,,,Vert,0,4,0,0,,,0,GOM,477,0,1,0,1,3000,1,,,0,L among T,2131
vs12,gom,4,2,08Feb2013,1339,Ent1,500,400,2000,1,9,4.71116285457,0,X,16,0,0,,,,,,,,,,,,Rouge,0,2,0,0,,,0,0,GOM,624,0,0,0,1,642,0,,,0,X among T,2132
vs12,gom,4,2,08Feb2013,1339,Ent1,500,400,2000,1,10,5.71421656715,1,L,8,0,0,,,,,,,,,,,,Rouge,0,7,0,0,,,0,0,GOM,625,0,0,0,1,638,0,,,0,L among T,2133
vs12,gom,4,2,08Feb2013,1339,Ent1,500,400,2000,1,5,3.34273751888,0,L,8,0,0,,,,,,,,,,,,Vert,0,1,0,0,,,0,0,GOM,655,0,1,0,1,665,0,,,0,L among T,2134
vs12,gom,4,2,08Feb2013,1338,Ent1,500,400,2000,1,11,1.97958868692,1,X,4,a,1,754,,,,,,,,,,,,Rouge,0,4,0,0,,,0,GOM,1474,0,1,0,1,3000,1,,,0,X among T,2135
vs12,gom,4,2,08Feb2013,1423,mixed,500,400,2000,6,29,5.9812420377,1,L,8,a,1,424,,,,,,,,,A,1590,0,Rouge,0,8,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2136
vs12,gom,4,2,08Feb2013,1411,mixed,500,400,2000,4,11,1.82838710192,1,L,16,z,1,872,,,,,,,,,D,1583,10,Vert,0,6,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2137
vs12,gom,4,2,08Feb2013,1340,Ent1,500,400,2000,1,2,3.42714909948,1,X,8,z,1,622,,,,,,,,,,,,Vert,0,6,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2138
vs12,gom,4,2,08Feb2013,1356,mixed,500,400,2000,1,34,5.78900046705,0,L,8,z,1,402,,,,,,,,,A,3829,3,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2139
vs12,gom,4,2,08Feb2013,1417,mixed,500,400,2000,5,21,3.24911526996,1,L,4,a,1,384,,,,,,,,,C,1471,6,Rouge,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2140
vs12,gom,4,2,08Feb2013,1406,mixed,500,400,2000,3,8,6.16795742823,0,X,4,a,1,379,,,,,,,,,A,1678,0,Rouge,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2141
vs12,gom,4,2,08Feb2013,1415,mixed,500,400,2000,5,6,3.39713398163,0,X,16,z,1,296,,,,,,,,,A,1877,0,Vert,0,7,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2142
vs12,gom,4,2,08Feb2013,1353,mixed,500,400,2000,1,10,1.80881896141,1,L,8,a,1,468,,,,,,,,,A,1093,1,Rouge,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2143
vs12,gom,4,2,08Feb2013,1354,mixed,500,400,2000,1,20,0.402646321578,0,L,4,a,1,283,,,,,,,,,A,2943,0,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2144
vs12,gom,4,2,08Feb2013,1402,mixed,500,400,2000,2,36,0.482833350257,0,L,8,z,1,422,,,,,,,,,A,1239,0,Vert,0,7,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2145
vs12,gom,4,2,08Feb2013,1407,mixed,500,400,2000,3,15,5.17704964155,0,X,8,z,1,319,,,,,,,,,A,1562,1,Vert,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2146
vs12,gom,4,2,08Feb2013,1354,mixed,500,400,2000,1,15,0.710194871765,1,L,8,a,1,314,,,,,,,,,A,1438,0,Rouge,0,5,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2147
vs12,gom,4,2,08Feb2013,1358,mixed,500,400,2000,2,4,1.86872018087,1,L,4,z,1,486,,,,,,,,,A,4401,2,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2148
vs12,gom,4,2,08Feb2013,1427,mixed,500,400,2000,7,27,4.4302681971,0,X,16,a,1,289,,,,,,,,,A,1572,0,Rouge,0,15,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2149
vs12,gom,4,2,08Feb2013,1405,mixed,500,400,2000,3,2,2.53508433423,1,L,4,z,1,365,,,,,,,,,A,2332,1,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2150
vs12,gom,4,2,08Feb2013,1339,Ent1,500,400,2000,1,7,6.25861340451,0,L,16,a,1,404,,,,,,,,,,,,Rouge,0,10,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2151
vs12,gom,4,2,08Feb2013,1340,Ent1,500,400,2000,1,8,4.30969252756,1,L,4,z,1,371,,,,,,,,,,,,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2152
vs12,gom,4,2,08Feb2013,1420,mixed,500,400,2000,6,8,3.65046363193,0,X,4,z,1,405,,,,,,,,,A,2167,1,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2153
vs12,gom,4,2,08Feb2013,1401,mixed,500,400,2000,2,34,2.32322611755,1,L,8,a,1,476,,,,,,,,,A,1385,3,Rouge,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2154
vs12,gom,4,2,08Feb2013,1416,mixed,500,400,2000,5,10,3.22335145994,1,X,8,z,1,322,,,,,,,,,A,3048,3,Vert,0,7,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2155
vs12,gom,4,2,08Feb2013,1411,mixed,500,400,2000,4,14,4.52100468624,0,X,16,a,1,377,,,,,,,,,B,3830,5,Rouge,0,12,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2156
vs12,gom,4,2,08Feb2013,1355,mixed,500,400,2000,1,22,1.35217428958,1,L,16,a,1,470,,,,,,,,,A,2762,0,Rouge,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2157
vs12,gom,4,2,08Feb2013,1358,mixed,500,400,2000,2,3,3.81497971528,1,L,8,z,1,298,,,,,,,,,A,3144,3,Vert,0,6,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2158
vs12,gom,4,2,08Feb2013,1410,mixed,500,400,2000,4,4,3.53195491062,0,X,4,z,1,292,,,,,,,,,A,1817,0,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2159
vs12,gom,4,2,08Feb2013,1419,mixed,500,400,2000,6,1,3.20898614059,1,L,4,z,1,297,,,,,,,,,A,5865,1,Vert,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2160
vs12,gom,4,2,08Feb2013,1354,mixed,500,400,2000,1,16,4.71200891242,1,L,4,a,1,374,,,,,,,,,A,1282,0,Rouge,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2161
vs12,gom,4,2,08Feb2013,1407,mixed,500,400,2000,3,21,0.466855615568,1,X,4,z,1,838,,,,,,,,,A,2031,0,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2162
vs12,gom,4,2,08Feb2013,1413,mixed,500,400,2000,4,31,3.83910673668,1,L,4,a,1,438,,,,,,,,,A,1523,1,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2163
vs12,gom,4,2,08Feb2013,1400,mixed,500,400,2000,2,19,0.118427276486,0,X,4,z,1,379,,,,,,,,,A,2498,0,Vert,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2164
vs12,gom,4,2,08Feb2013,1401,mixed,500,400,2000,2,30,1.95503627262,0,L,4,z,1,336,,,,,,,,,A,2143,0,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2165
vs12,gom,4,2,08Feb2013,1340,Ent1,500,400,2000,1,7,1.9095027492,0,L,16,z,0,399,,,,,,,,,,,,Rouge,0,16,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2166
vs12,gom,4,2,08Feb2013,1425,mixed,500,400,2000,7,8,3.49264080708,1,L,8,z,1,406,,,,,,,,,A,5689,3,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2167
vs12,gom,4,2,08Feb2013,1409,mixed,500,400,2000,3,33,3.2201302418,1,X,16,a,1,294,,,,,,,,,A,4044,0,Rouge,0,12,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2168
vs12,gom,4,2,08Feb2013,1417,mixed,500,400,2000,5,17,5.38534458889,1,X,4,z,1,311,,,,,,,,,A,1643,0,Vert,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2169
vs12,gom,4,2,08Feb2013,1340,Ent1,500,400,2000,1,4,3.77455326682,0,L,4,z,1,409,,,,,,,,,,,,Vert,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2170
vs12,gom,4,2,08Feb2013,1354,mixed,500,400,2000,1,17,1.24624557223,0,X,16,z,1,357,,,,,,,,,A,2351,0,Vert,0,14,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2171
vs12,gom,4,2,08Feb2013,1413,mixed,500,400,2000,4,30,6.06861826275,1,X,4,z,1,412,,,,,,,,,A,3313,1,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2172
vs12,gom,4,2,08Feb2013,1346,Ent2,500,400,2000,1,10,0.788239597089,1,L,8,a,0,854,,,,,,,,,A,3137,0,Vert,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2173
vs12,gom,4,2,08Feb2013,1416,mixed,500,400,2000,5,11,2.84386906559,1,X,8,z,1,297,,,,,,,,,A,1217,0,Vert,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2174
vs12,gom,4,2,08Feb2013,1418,mixed,500,400,2000,5,30,0.112916111258,1,L,4,z,1,366,,,,,,,,,A,1199,1,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2175
vs12,gom,4,2,08Feb2013,1356,mixed,500,400,2000,1,32,4.26388025861,0,X,16,z,1,796,,,,,,,,,A,2218,3,Vert,0,13,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2176
vs12,gom,4,2,08Feb2013,1401,mixed,500,400,2000,2,26,0.681735038379,1,X,16,a,1,258,,,,,,,,,A,1676,0,Rouge,0,12,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2177
vs12,gom,4,2,08Feb2013,1405,mixed,500,400,2000,3,3,3.38199195002,1,L,4,a,1,331,,,,,,,,,A,6613,2,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2178
vs12,gom,4,2,08Feb2013,1339,Ent1,500,400,2000,1,5,1.70343386308,0,L,8,a,1,410,,,,,,,,,,,,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2179
vs12,gom,4,2,08Feb2013,1340,Ent1,500,400,2000,1,9,2.07272263389,0,X,16,a,1,605,,,,,,,,,,,,Rouge,0,7,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2180
vs12,gom,4,2,08Feb2013,1418,mixed,500,400,2000,5,26,3.99059823341,1,X,16,z,1,382,,,,,,,,,B,8679,5,Vert,0,5,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2181
vs12,gom,4,2,08Feb2013,1400,mixed,500,400,2000,2,18,5.59434867034,0,X,8,a,1,345,,,,,,,,,A,1327,0,Rouge,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2182
vs12,gom,4,2,08Feb2013,1358,mixed,500,400,2000,2,5,2.42664839632,0,X,8,N,0,1000,,,,,,,,,A,5675,1,Vert,0,7,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2183
vs12,gom,4,2,08Feb2013,1420,mixed,500,400,2000,6,4,6.04906640203,0,L,4,z,1,385,,,,,,,,,A,2345,0,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2184
vs12,gom,4,2,08Feb2013,1346,Ent2,500,400,2000,1,7,4.96047782922,1,X,16,a,1,1015,,,,,,,,,A,3984,0,Rouge,0,11,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2185
vs12,gom,4,2,08Feb2013,1411,mixed,500,400,2000,4,10,4.15116337244,1,L,4,a,1,342,,,,,,,,,A,2997,1,Rouge,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2186
vs12,gom,4,2,08Feb2013,1423,mixed,500,400,2000,6,32,3.925576688,1,X,16,a,1,312,,,,,,,,,B,2353,5,Rouge,0,12,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2187
vs12,gom,4,2,08Feb2013,1353,mixed,500,400,2000,1,7,6.093573418,0,X,8,a,1,535,,,,,,,,,A,2666,3,Rouge,0,6,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2188
vs12,gom,4,2,08Feb2013,1400,mixed,500,400,2000,2,23,3.93221203515,1,X,4,a,1,1022,,,,,,,,,A,2230,0,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2189
vs12,gom,4,2,08Feb2013,1341,Ent1,500,400,2000,1,2,1.21192668073,1,X,8,a,1,438,,,,,,,,,,,,Rouge,0,7,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2190
vs12,gom,4,2,08Feb2013,1430,mixed,500,400,2000,8,18,3.82976600884,1,X,4,z,1,578,,,,,,,,,A,2088,0,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2191
vs12,gom,4,2,08Feb2013,1406,mixed,500,400,2000,3,10,2.02456280841,1,X,4,z,1,323,,,,,,,,,A,2807,0,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2192
vs12,gom,4,2,08Feb2013,1401,mixed,500,400,2000,2,27,2.55432768065,0,X,4,z,1,366,,,,,,,,,A,1824,0,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2193
vs12,gom,4,2,08Feb2013,1355,mixed,500,400,2000,1,26,4.84656077301,0,X,4,a,1,601,,,,,,,,,A,2319,0,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2194
vs12,gom,4,2,08Feb2013,1339,Ent1,500,400,2000,1,4,5.82666586394,0,L,4,z,1,445,,,,,,,,,,,,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2195
vs12,gom,4,2,08Feb2013,1355,mixed,500,400,2000,1,29,6.26055497311,0,X,4,a,1,597,,,,,,,,,A,5128,0,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2196
vs12,gom,4,2,08Feb2013,1338,Ent1,500,400,2000,1,12,3.18110424682,1,L,16,a,1,1022,,,,,,,,,,,,Rouge,0,13,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2197
vs12,gom,4,2,08Feb2013,1425,mixed,500,400,2000,7,12,0.255122606775,1,L,4,a,1,263,,,,,,,,,A,1277,0,Rouge,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2198
vs12,gom,4,2,08Feb2013,1345,Ent2,500,400,2000,1,1,3.24529948799,1,X,8,a,1,378,,,,,,,,,A,5485,3,Rouge,0,8,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2199
vs12,gom,4,2,08Feb2013,1352,mixed,500,400,2000,1,4,0.950866372029,1,X,8,a,1,531,,,,,,,,,A,10365,3,Rouge,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2200
vs12,gom,4,2,08Feb2013,1427,mixed,500,400,2000,7,24,2.73295625638,0,L,4,a,1,225,,,,,,,,,A,1297,0,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2201
vs12,gom,4,2,08Feb2013,1342,Ent1,500,400,2000,1,8,5.20870612033,1,L,4,z,1,509,,,,,,,,,,,,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2202
vs12,gom,4,2,08Feb2013,1340,Ent1,500,400,2000,1,6,1.17448278488,0,X,8,a,1,579,,,,,,,,,,,,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2203
vs12,gom,4,2,08Feb2013,1416,mixed,500,400,2000,5,8,1.08989865634,0,X,4,z,1,290,,,,,,,,,A,1441,0,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2204
vs12,gom,4,2,08Feb2013,1432,mixed,500,400,2000,8,36,2.23988467648,0,X,8,z,1,272,,,,,,,,,A,2781,1,Vert,0,5,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2205
vs12,gom,4,2,08Feb2013,1410,mixed,500,400,2000,4,3,4.06365344403,0,L,16,z,1,300,,,,,,,,,A,3157,1,Vert,0,15,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2206
vs12,gom,4,2,08Feb2013,1415,mixed,500,400,2000,5,7,3.54659708877,0,X,8,z,1,326,,,,,,,,,A,1301,0,Vert,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2207
vs12,gom,4,2,08Feb2013,1431,mixed,500,400,2000,8,28,2.37568282218,1,X,8,z,1,282,,,,,,,,,A,1876,1,Vert,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2208
vs12,gom,4,2,08Feb2013,1339,Ent1,500,400,2000,1,6,1.1605125136,0,X,8,a,1,582,,,,,,,,,,,,Rouge,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2209
vs12,gom,4,2,08Feb2013,1431,mixed,500,400,2000,8,21,5.57717544796,1,L,4,z,1,312,,,,,,,,,A,1728,0,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2210
vs12,gom,4,2,08Feb2013,1426,mixed,500,400,2000,7,20,0.211179420916,1,L,4,z,1,306,,,,,,,,,A,1887,2,Vert,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2211
vs12,gom,4,2,08Feb2013,1427,mixed,500,400,2000,7,26,2.6842721562,0,X,4,a,1,288,,,,,,,,,A,1572,0,Rouge,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2212
vs12,gom,4,2,08Feb2013,1412,mixed,500,400,2000,4,24,1.16905461451,1,X,16,a,1,301,,,,,,,,,A,2168,3,Rouge,0,8,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2213
vs12,gom,4,2,08Feb2013,1412,mixed,500,400,2000,4,18,1.3126513686,0,L,4,a,1,295,,,,,,,,,A,1997,0,Rouge,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2214
vs12,gom,4,2,08Feb2013,1416,mixed,500,400,2000,5,12,5.663299978,0,L,8,z,1,299,,,,,,,,,A,2241,3,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2215
vs12,gom,4,2,08Feb2013,1426,mixed,500,400,2000,7,17,5.11150525337,1,X,8,z,1,341,,,,,,,,,A,1552,0,Vert,0,8,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2216
vs12,gom,4,2,08Feb2013,1423,mixed,500,400,2000,6,31,5.18415682804,1,X,4,z,1,344,,,,,,,,,A,3448,1,Vert,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2217
vs12,gom,4,2,08Feb2013,1415,mixed,500,400,2000,5,5,0.440976630855,1,X,16,a,1,340,,,,,,,,,A,2605,0,Rouge,0,13,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2218
vs12,gom,4,2,08Feb2013,1417,mixed,500,400,2000,5,24,4.71224698472,0,L,4,a,1,335,,,,,,,,,A,2037,0,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2219
vs12,gom,4,2,08Feb2013,1354,mixed,500,400,2000,1,14,3.20711834043,1,L,8,N,0,1000,,,,,,,,,A,2633,0,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2220
vs12,gom,4,2,08Feb2013,1423,mixed,500,400,2000,6,33,1.73299750889,1,L,4,a,1,356,,,,,,,,,A,3130,3,Rouge,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2221
vs12,gom,4,2,08Feb2013,1346,Ent2,500,400,2000,1,8,1.83852886516,0,X,4,a,1,585,,,,,,,,,A,3221,0,Rouge,0,4,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2222
vs12,gom,4,2,08Feb2013,1411,mixed,500,400,2000,4,16,3.47965460728,1,X,8,z,1,340,,,,,,,,,A,1550,1,Vert,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2223
vs12,gom,4,2,08Feb2013,1419,mixed,500,400,2000,5,35,0.599401123594,0,L,4,z,1,288,,,,,,,,,A,2148,0,Vert,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2224
vs12,gom,4,2,08Feb2013,1432,mixed,500,400,2000,8,31,5.81747558493,1,X,8,a,1,379,,,,,,,,,A,893,0,Rouge,0,7,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2225
vs12,gom,4,2,08Feb2013,1417,mixed,500,400,2000,5,18,0.947363269761,0,X,16,z,1,367,,,,,,,,,A,1435,0,Vert,0,11,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2226
vs12,gom,4,2,08Feb2013,1420,mixed,500,400,2000,6,2,4.12906245161,0,X,16,z,1,322,,,,,,,,,A,2458,1,Vert,0,3,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2227
vs12,gom,4,2,08Feb2013,1426,mixed,500,400,2000,7,19,3.99776618448,0,X,16,z,1,352,,,,,,,,,A,1855,0,Vert,0,7,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2228
vs12,gom,4,2,08Feb2013,1401,mixed,500,400,2000,2,29,3.24218636348,1,X,4,a,1,336,,,,,,,,,A,2078,0,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2229
vs12,gom,4,2,08Feb2013,1340,Ent1,500,400,2000,1,11,5.22864715774,1,X,4,a,1,628,,,,,,,,,,,,Rouge,0,2,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,X among T,2230
vs12,gom,4,2,08Feb2013,1410,mixed,500,400,2000,4,6,4.4403376814,1,L,4,a,1,312,,,,,,,,,A,3465,1,Rouge,0,1,0,0,,,0,GOM,3000,0,0,0,1,3000,0,,,0,L among T,2231
